location,moreInfoLink,timeResult,title,image,date
"Asheville, N.C.",http://www.cbssports.com/collegebasketball/teams/page/NCASHV/nc-asheville-bulldogs,,UNC-Asheville Bulldogs vs @Coastal Caro.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/NCASHV.gif,"Mar  4, 2011"
"Lynchburg, Va.",http://www.cbssports.com/collegebasketball/teams/page/LIB/liberty-flames,,Liberty Flames vs @Coastal Caro.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/LIB.gif,"Feb 25, 2011"
"Lynchburg, Va.",http://www.cbssports.com/collegebasketball/teams/page/LIB/liberty-flames,,Liberty Flames vs @Charleston So.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/LIB.gif,"Feb 27, 2011"
"Lynchburg, Va.",http://www.cbssports.com/collegebasketball/teams/page/LIB/liberty-flames,,Liberty Flames vs @Winthrop,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/LIB.gif,"Mar  2, 2011"
"High Point, N.C.",http://www.cbssports.com/collegebasketball/teams/page/HIPT/high-point-panthers,,High Point Panthers vs Winthrop,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/HIPT.gif,"Feb 25, 2011"
"High Point, N.C.",http://www.cbssports.com/collegebasketball/teams/page/HIPT/high-point-panthers,,High Point Panthers vs Presbyterian,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/HIPT.gif,"Feb 27, 2011"
"High Point, N.C.",http://www.cbssports.com/collegebasketball/teams/page/HIPT/high-point-panthers,,High Point Panthers vs @UNC-Asheville,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/HIPT.gif,"Mar  2, 2011"
"Conway, S.C.",http://www.cbssports.com/collegebasketball/teams/page/CSTCAR/coastal-carolina-chanticleers,,Coastal Caro. Chanticleers vs Liberty,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/CSTCAR.gif,"Feb 25, 2011"
"Conway, S.C.",http://www.cbssports.com/collegebasketball/teams/page/CSTCAR/coastal-carolina-chanticleers,,Coastal Caro. Chanticleers vs VMI,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/CSTCAR.gif,"Feb 27, 2011"
"Conway, S.C.",http://www.cbssports.com/collegebasketball/teams/page/CSTCAR/coastal-carolina-chanticleers,,Coastal Caro. Chanticleers vs VMI,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/CSTCAR.gif,"Mar  2, 2011"
"Conway, S.C.",http://www.cbssports.com/collegebasketball/teams/page/CSTCAR/coastal-carolina-chanticleers,,Coastal Caro. Chanticleers vs UNC-Asheville,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/CSTCAR.gif,"Mar  4, 2011"
"Conway, S.C.",http://www.cbssports.com/collegebasketball/teams/page/CSTCAR/coastal-carolina-chanticleers,,Coastal Caro. Chanticleers vs Winthrop,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/CSTCAR.gif,"Mar  6, 2011"
"Charleston, S.C.",http://www.cbssports.com/collegebasketball/teams/page/CHARSO/charleston-southern-buccaneers,,Charleston So. Buccaneers vs VMI,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/CHARSO.gif,"Feb 25, 2011"
"Charleston, S.C.",http://www.cbssports.com/collegebasketball/teams/page/CHARSO/charleston-southern-buccaneers,,Charleston So. Buccaneers vs Liberty,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/CHARSO.gif,"Feb 27, 2011"
"Charleston, S.C.",http://www.cbssports.com/collegebasketball/teams/page/CHARSO/charleston-southern-buccaneers,,Charleston So. Buccaneers vs @Radford,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/CHARSO.gif,"Mar  2, 2011"
"Ogden, Utah",http://www.cbssports.com/collegebasketball/teams/page/WBRST/weber-state-wildcats,,Weber St. Wildcats vs @E. Washington,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WBRST.gif,"Feb 26, 2011"
"Ogden, Utah",http://www.cbssports.com/collegebasketball/teams/page/WBRST/weber-state-wildcats,,Weber St. Wildcats vs @Portland St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WBRST.gif,"Feb 28, 2011"
"Ogden, Utah",http://www.cbssports.com/collegebasketball/teams/page/WBRST/weber-state-wildcats,,Weber St. Wildcats vs Portland St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WBRST.gif,"Mar  9, 2011"
"Ogden, Utah",http://www.cbssports.com/collegebasketball/teams/page/WBRST/weber-state-wildcats,,Weber St. Wildcats vs Montana,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WBRST.gif,"Mar 10, 2011"
"Sacramento, Calif.",http://www.cbssports.com/collegebasketball/teams/page/SACST/sacramento-state-hornets,,Sacramento St. Hornets vs N. Arizona,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SACST.gif,"Feb 26, 2011"
"Sacramento, Calif.",http://www.cbssports.com/collegebasketball/teams/page/SACST/sacramento-state-hornets,,Sacramento St. Hornets vs Northern Colo.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SACST.gif,"Feb 27, 2011"
"Portland, Ore.",http://www.cbssports.com/collegebasketball/teams/page/PORTST/portland-state-vikings,,Portland St. Vikings vs Idaho St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/PORTST.gif,"Feb 26, 2011"
"Portland, Ore.",http://www.cbssports.com/collegebasketball/teams/page/PORTST/portland-state-vikings,,Portland St. Vikings vs Weber St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/PORTST.gif,"Feb 28, 2011"
"Portland, Ore.",http://www.cbssports.com/collegebasketball/teams/page/PORTST/portland-state-vikings,,Portland St. Vikings vs @Seattle,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/PORTST.gif,"Mar  2, 2011"
"Portland, Ore.",http://www.cbssports.com/collegebasketball/teams/page/PORTST/portland-state-vikings,,Portland St. Vikings vs @Montana St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/PORTST.gif,"Mar  6, 2011"
"Portland, Ore.",http://www.cbssports.com/collegebasketball/teams/page/PORTST/portland-state-vikings,,Portland St. Vikings vs @Weber St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/PORTST.gif,"Mar  9, 2011"
"Flagstaff, Ariz.",http://www.cbssports.com/collegebasketball/teams/page/NAZ/northern-arizona-lumberjacks,,N. Arizona Lumberjacks vs @Sacramento St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/NAZ.gif,"Feb 26, 2011"
"Flagstaff, Ariz.",http://www.cbssports.com/collegebasketball/teams/page/NAZ/northern-arizona-lumberjacks,,N. Arizona Lumberjacks vs @Montana,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/NAZ.gif,"Mar  6, 2011"
"Bozeman, Mont.",http://www.cbssports.com/collegebasketball/teams/page/MTST/montana-state-bobcats,,Montana St. Bobcats vs @Montana,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MTST.gif,"Feb 27, 2011"
"Bozeman, Mont.",http://www.cbssports.com/collegebasketball/teams/page/MTST/montana-state-bobcats,,Montana St. Bobcats vs Portland St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MTST.gif,"Mar  6, 2011"
"Missoula, Mont.",http://www.cbssports.com/collegebasketball/teams/page/MT/montana-grizzlies,,Montana Grizzlies vs Montana St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MT.gif,"Feb 27, 2011"
"Missoula, Mont.",http://www.cbssports.com/collegebasketball/teams/page/MT/montana-grizzlies,,Montana Grizzlies vs N. Arizona,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MT.gif,"Mar  6, 2011"
"Missoula, Mont.",http://www.cbssports.com/collegebasketball/teams/page/MT/montana-grizzlies,,Montana Grizzlies vs @Northern Colo.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MT.gif,"Mar  9, 2011"
"Missoula, Mont.",http://www.cbssports.com/collegebasketball/teams/page/MT/montana-grizzlies,,Montana Grizzlies vs @Weber St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MT.gif,"Mar 10, 2011"
"Pocatello, Idaho",http://www.cbssports.com/collegebasketball/teams/page/IDST/idaho-state-bengals,,Idaho St. Bengals vs @Portland St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/IDST.gif,"Feb 26, 2011"
"Pocatello, Idaho",http://www.cbssports.com/collegebasketball/teams/page/IDST/idaho-state-bengals,,Idaho St. Bengals vs @E. Washington,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/IDST.gif,"Feb 27, 2011"
"Cheney, Wash.",http://www.cbssports.com/collegebasketball/teams/page/EWA/eastern-washington-eagles,,E. Washington Eagles vs Weber St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/EWA.gif,"Feb 26, 2011"
"Cheney, Wash.",http://www.cbssports.com/collegebasketball/teams/page/EWA/eastern-washington-eagles,,E. Washington Eagles vs Idaho St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/EWA.gif,"Feb 27, 2011"
"Morgantown, W.Va.",http://www.cbssports.com/collegebasketball/teams/page/WV/west-virginia-mountaineers,,West Virginia Mountaineers vs Cincinnati,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WV.gif,"Feb 27, 2011"
"Morgantown, W.Va.",http://www.cbssports.com/collegebasketball/teams/page/WV/west-virginia-mountaineers,,West Virginia Mountaineers vs Georgetown,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WV.gif,"Mar  1, 2011"
"Morgantown, W.Va.",http://www.cbssports.com/collegebasketball/teams/page/WV/west-virginia-mountaineers,,West Virginia Mountaineers vs @Villanova,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WV.gif,"Mar  6, 2011"
"Morgantown, W.Va.",http://www.cbssports.com/collegebasketball/teams/page/WV/west-virginia-mountaineers,,West Virginia Mountaineers vs Cincinnati,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WV.gif,"Mar 11, 2011"
"Morgantown, W.Va.",http://www.cbssports.com/collegebasketball/teams/page/WV/west-virginia-mountaineers,,West Virginia Mountaineers vs Notre Dame,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WV.gif,"Mar 12, 2011"
"Morgantown, W.Va.",http://www.cbssports.com/collegebasketball/teams/page/WV/west-virginia-mountaineers,,West Virginia Mountaineers vs Georgetown,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WV.gif,"Mar 13, 2011"
"Villanova, Pa.",http://www.cbssports.com/collegebasketball/teams/page/NOVA/villanova-wildcats,,Villanova Wildcats vs South Florida,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/NOVA.gif,"Feb 24, 2011"
"Villanova, Pa.",http://www.cbssports.com/collegebasketball/teams/page/NOVA/villanova-wildcats,,Villanova Wildcats vs @Syracuse,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/NOVA.gif,"Feb 27, 2011"
"Villanova, Pa.",http://www.cbssports.com/collegebasketball/teams/page/NOVA/villanova-wildcats,,Villanova Wildcats vs @Cincinnati,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/NOVA.gif,"Mar  2, 2011"
"Villanova, Pa.",http://www.cbssports.com/collegebasketball/teams/page/NOVA/villanova-wildcats,,Villanova Wildcats vs West Virginia,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/NOVA.gif,"Mar  6, 2011"
"Villanova, Pa.",http://www.cbssports.com/collegebasketball/teams/page/NOVA/villanova-wildcats,,Villanova Wildcats vs Marquette,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/NOVA.gif,"Mar 11, 2011"
"Syracuse, N.Y.",http://www.cbssports.com/collegebasketball/teams/page/SYR/syracuse-orange,,Syracuse Orange vs @Providence,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SYR.gif,"Feb 23, 2011"
"Syracuse, N.Y.",http://www.cbssports.com/collegebasketball/teams/page/SYR/syracuse-orange,,Syracuse Orange vs Villanova,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SYR.gif,"Feb 27, 2011"
"Syracuse, N.Y.",http://www.cbssports.com/collegebasketball/teams/page/SYR/syracuse-orange,,Syracuse Orange vs St. John&acute;s (N.Y.),http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SYR.gif,"Mar  2, 2011"
"Syracuse, N.Y.",http://www.cbssports.com/collegebasketball/teams/page/SYR/syracuse-orange,,Syracuse Orange vs @Louisville,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SYR.gif,"Mar  6, 2011"
"Syracuse, N.Y.",http://www.cbssports.com/collegebasketball/teams/page/SYR/syracuse-orange,,Syracuse Orange vs Georgetown,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SYR.gif,"Mar 11, 2011"
"Tampa, Fla.",http://www.cbssports.com/collegebasketball/teams/page/SFL/south-florida-bulls,,South Florida Bulls vs @Villanova,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SFL.gif,"Feb 24, 2011"
"Tampa, Fla.",http://www.cbssports.com/collegebasketball/teams/page/SFL/south-florida-bulls,,South Florida Bulls vs Providence,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SFL.gif,"Feb 27, 2011"
"Tampa, Fla.",http://www.cbssports.com/collegebasketball/teams/page/SFL/south-florida-bulls,,South Florida Bulls vs @DePaul,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SFL.gif,"Mar  2, 2011"
"Tampa, Fla.",http://www.cbssports.com/collegebasketball/teams/page/SFL/south-florida-bulls,,South Florida Bulls vs Connecticut,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SFL.gif,"Mar  6, 2011"
"Tampa, Fla.",http://www.cbssports.com/collegebasketball/teams/page/SFL/south-florida-bulls,,South Florida Bulls vs DePaul,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SFL.gif,"Mar  9, 2011"
"Tampa, Fla.",http://www.cbssports.com/collegebasketball/teams/page/SFL/south-florida-bulls,,South Florida Bulls vs @Georgetown,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SFL.gif,"Mar 10, 2011"
"Pittsburgh, Pa.",http://www.cbssports.com/collegebasketball/teams/page/PITT/pittsburgh-panthers,,Pittsburgh Panthers vs @Notre Dame,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/PITT.gif,"Feb 24, 2011"
"Pittsburgh, Pa.",http://www.cbssports.com/collegebasketball/teams/page/PITT/pittsburgh-panthers,,Pittsburgh Panthers vs @St. John&acute;s (N.Y.),http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/PITT.gif,"Feb 27, 2011"
"Pittsburgh, Pa.",http://www.cbssports.com/collegebasketball/teams/page/PITT/pittsburgh-panthers,,Pittsburgh Panthers vs Providence,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/PITT.gif,"Mar  4, 2011"
"Pittsburgh, Pa.",http://www.cbssports.com/collegebasketball/teams/page/PITT/pittsburgh-panthers,,Pittsburgh Panthers vs Rutgers,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/PITT.gif,"Mar  6, 2011"
"Pittsburgh, Pa.",http://www.cbssports.com/collegebasketball/teams/page/PITT/pittsburgh-panthers,,Pittsburgh Panthers vs Notre Dame,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/PITT.gif,"Mar 11, 2011"
"South Bend, Ind.",http://www.cbssports.com/collegebasketball/teams/page/ND/notre-dame-fighting-irish,,Notre Dame Fighting Irish vs Pittsburgh,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ND.gif,"Feb 24, 2011"
"South Bend, Ind.",http://www.cbssports.com/collegebasketball/teams/page/ND/notre-dame-fighting-irish,,Notre Dame Fighting Irish vs @Georgetown,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ND.gif,"Feb 27, 2011"
"South Bend, Ind.",http://www.cbssports.com/collegebasketball/teams/page/ND/notre-dame-fighting-irish,,Notre Dame Fighting Irish vs Connecticut,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ND.gif,"Mar  3, 2011"
"South Bend, Ind.",http://www.cbssports.com/collegebasketball/teams/page/ND/notre-dame-fighting-irish,,Notre Dame Fighting Irish vs @Marquette,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ND.gif,"Mar  6, 2011"
"South Bend, Ind.",http://www.cbssports.com/collegebasketball/teams/page/ND/notre-dame-fighting-irish,,Notre Dame Fighting Irish vs Seton Hall,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ND.gif,"Mar 10, 2011"
"South Bend, Ind.",http://www.cbssports.com/collegebasketball/teams/page/ND/notre-dame-fighting-irish,,Notre Dame Fighting Irish vs @Pittsburgh,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ND.gif,"Mar 11, 2011"
"South Bend, Ind.",http://www.cbssports.com/collegebasketball/teams/page/ND/notre-dame-fighting-irish,,Notre Dame Fighting Irish vs @West Virginia,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ND.gif,"Mar 12, 2011"
"Milwaukee, Wis.",http://www.cbssports.com/collegebasketball/teams/page/MARQET/marquette-golden-eagles,,Marquette Golden Eagles vs @St. John&acute;s (N.Y.),http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MARQET.gif,"Feb 24, 2011"
"Milwaukee, Wis.",http://www.cbssports.com/collegebasketball/teams/page/MARQET/marquette-golden-eagles,,Marquette Golden Eagles vs @Seton Hall,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MARQET.gif,"Feb 28, 2011"
"Milwaukee, Wis.",http://www.cbssports.com/collegebasketball/teams/page/MARQET/marquette-golden-eagles,,Marquette Golden Eagles vs Louisville,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MARQET.gif,"Mar  2, 2011"
"Milwaukee, Wis.",http://www.cbssports.com/collegebasketball/teams/page/MARQET/marquette-golden-eagles,,Marquette Golden Eagles vs Notre Dame,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MARQET.gif,"Mar  6, 2011"
"Milwaukee, Wis.",http://www.cbssports.com/collegebasketball/teams/page/MARQET/marquette-golden-eagles,,Marquette Golden Eagles vs @St. John&acute;s (N.Y.),http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MARQET.gif,"Mar 10, 2011"
"Milwaukee, Wis.",http://www.cbssports.com/collegebasketball/teams/page/MARQET/marquette-golden-eagles,,Marquette Golden Eagles vs @Villanova,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MARQET.gif,"Mar 11, 2011"
"Milwaukee, Wis.",http://www.cbssports.com/collegebasketball/teams/page/MARQET/marquette-golden-eagles,,Marquette Golden Eagles vs Georgetown,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MARQET.gif,"Mar 12, 2011"
"Louisville, Ky.",http://www.cbssports.com/collegebasketball/teams/page/LOU/louisville-cardinals,,Louisville Cardinals vs Georgetown,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/LOU.gif,"Feb 23, 2011"
"Louisville, Ky.",http://www.cbssports.com/collegebasketball/teams/page/LOU/louisville-cardinals,,Louisville Cardinals vs @Connecticut,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/LOU.gif,"Feb 28, 2011"
"Louisville, Ky.",http://www.cbssports.com/collegebasketball/teams/page/LOU/louisville-cardinals,,Louisville Cardinals vs @Marquette,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/LOU.gif,"Mar  2, 2011"
"Louisville, Ky.",http://www.cbssports.com/collegebasketball/teams/page/LOU/louisville-cardinals,,Louisville Cardinals vs Syracuse,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/LOU.gif,"Mar  6, 2011"
"Louisville, Ky.",http://www.cbssports.com/collegebasketball/teams/page/LOU/louisville-cardinals,,Louisville Cardinals vs Cincinnati,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/LOU.gif,"Mar 10, 2011"
"Washington, D.C.",http://www.cbssports.com/collegebasketball/teams/page/GTOWN/georgetown-hoyas,,Georgetown Hoyas vs @Louisville,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/GTOWN.gif,"Feb 23, 2011"
