venueLink,title,zip,moreInfo,time,description,venue,city,startDate,images,state,street,endDate
http://www.livefrommemphis.com/memphiscalendar/venueevents/1-hi-tone-cafe,Arabrot w/ Wizard Rifle,38104,http://www.livefrommemphis.com/memphiscalendar/details/5153-arabrot-w-wizard-rifle,09.00.pm,"<p>  <p>ÅRABROT is a Norwegian noise-rock band from Haugesund, Norway named  after the city garbage disposal at which local authorities found it  appropriate to place a school for troubled youths. In the same way these  garbage disposals are a yeasty oasis of scents and liquids that through  the years will mutate into indefinable masses, ÅRABROT is a band that  continuously develops into something more raw and intriguing.<br /> <br /> Since starting out in 2001, ÅRABROT's main core has been Kjetil Nernes  (songwriter, guitar and vocals) and Vidar Evensen (drums and visuals),  and in recent years, has added noise artist Stian Skagen as a regular  on-and-off contributing member of the band. Collaborating with producers  such as Billy Anderson (MELVINS, NEUROSIS), Emil Nikolaisen (SERENA  MANEESH) and Steve Albini (NIRVANA, HIGH ON FIRE) the band has released  three full-length albums and a grotesque bouquet of singles and EPs.  2009 alone produced two critically acclaimed EPs, ""AbsoluteNegativisM""  and ""I Rove"", together with a double LP with side project NERNES/SKAGEN,  and last but not least the masterpiece ""The Brother Seed"", the latter  earning international attention and a Norwegian Grammy-equivalent  nomination.<br /> <br /> ÅRABROT is about to represent for this generation what the sum of the  MELVINS, BIRTHDAY PARTY and SWANS were to the generation before them; a  source of pleasure from both auditory and moral excesses. The band's  foundation is noise-rock, but has strong elements of industrial music  and noise. In ÅRABROT there is also a dramatic component few other bands  in history possess: histories are told and emotions are laid out in a  way that's closer to the compositional techniques of experimental film  and theatre than traditional song structure. Last but not least they are  drawn to the lyrics that combine elements of two of the most  stimulating works of human kind: The Bible and Pornography.<br /> <br /> In November 2010, ÅRABROT's new album, ""Revenge"" (available on both CD  and double LP, and through all major digital retail outlets), will be  released in the U.S. by Fysisk Format with distribution through  Stickfigure. A record best described as a final closure but at the same  time the beginning of a new era: ÅRABROT's revenge on music in general  and their secret vendetta against one special person...<br /> LINK  <p>Wizard Rifle- http://www.myspace.com/wizardrifle  <p>BUY TICKETS  <p>$7",Hi-Tone Cafe,Memphis,03/20/2011,http://www.livefrommemphis.com/images/eventlist/venues/hitone_1231525987.jpg,TN,1913 Poplar Ave.,03/20/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/1-hi-tone-cafe,Lo-Pan w/ Backwoods Payback &amp; Ragpicker,38104,http://www.livefrommemphis.com/memphiscalendar/details/5154-lo-pan-w-backwoods-payback-a-ragpicker,09.00.pm,<p>  <p>Lo-Pan is a Hard Rock act from Ohio.<br /> Lo-Pan Music- http://www.myspace.com/lopandemic<br /> <br /> Backwoods Payback Music @ http://www.myspace.com/backwoodspayback666  <p>BUY TICKETS  <p>$8,Hi-Tone Cafe,Memphis,03/21/2011,http://www.livefrommemphis.com/images/eventlist/venues/hitone_1231525987.jpg,TN,1913 Poplar Ave.,03/21/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/1-hi-tone-cafe,Steve Poltz,38104,http://www.livefrommemphis.com/memphiscalendar/details/5155-steve-poltz,07.00.pm,"<p>  <p>Steve Poltz (born February 19, 1960) is a Canadian-born American  singer-songwriter and guitarist based in San Diego, California. He is a  founding member of the indie-rock band The Rugburns and is best known  for co-writing the #2 Jewel song ""You Were Meant for Me"". He appeared in  the video, and has worked with Jewel on many occasions, such as tours,  her platinum and diamond albums, and singles.<br /> <br /> As a solo artist, he often performs acoustic-only ""good old-fashioned  sing-along"" shows. His songs have been noted for their simple melodies  and satirical lyrics.<br /> ~ Wiki<br /> http://www.poltz.com  <p>BUY TICKETS",Hi-Tone Cafe,Memphis,03/22/2011,http://www.livefrommemphis.com/images/eventlist/venues/hitone_1231525987.jpg,TN,1913 Poplar Ave.,03/22/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/1-hi-tone-cafe,Torche w/ X-Ray Eyeballs &amp; Post Teens,38104,http://www.livefrommemphis.com/memphiscalendar/details/5156-torche-w-x-ray-eyeballs-a-post-teens,09.00.pm,"<p>  <p>Torche Music @ http://www.myspace.com/torche<br /> The group was formed in 2004[1] by Steve Brooks (ex-Floor), Juan Montoya  (ex-Floor, ex-Cavity, ex-Ed Matus Struggle), Jonathan Nuñez and Rick  Smith (who also played in the grindcore bands Shitstorm and Tyranny of  Shaw, and the screamo band Tunes for Bears to Dance To).[2] According to  MTracks.com: ""Their music has a unique, hard-hitting sound that  provokes a wide range of emotions, and they have a large fan base  throughout the world."" [3] They have toured with Mogwai, Isis, Pelican,  Black Cobra, Baroness, Jesu, The Sword, Stinking Lizaveta, Harvey Milk,  Boris, and High on Fire.[4] Steve Brooks, however, has said that they  don't consider themselves a metal band.[5] In describing the band's  sound, Smith said in an interview: ""To me it's mostly a combination of  everything we listen to collectively as a band. We take what we like  from what we grew up on and use it as creatively as we can. I think the  meshing of different sounds comes naturally just because we all have  different musical backgrounds yet have a ton of common interests."" [6]  In terms of touring, Brooks said Torche is getting more of a young  crowd. [7]-wiki<br /> <br /> X-Ray Eyeballs Music @ http://www.myspace.com/xrayeyeballs/<br /> Xray Eyeballs is the brainchild of O.J. Felipe originally from San  Francisco, but after numerous cross-country adventures, he landed  himself in Brooklyn around 2000. Upon settling here, O.J. quickly  cemented himself in the underground Brooklyn punk, noise, and indie  scene playing in numerous bands. With Xray Eyeballs, O.J. wanted to  explore something different and make more pop songs that kids could also  remember after leaving the party. Carly Rabalais (Bass, Vocals, also  currently in Golden Triangle), Rop Style (Synth, Theremin, Beats,  formerly of the famed band PeeChees), Allison Press (Drums), and Jay  High (guitar, also currently in Golden Triangle and ex Gogogo Airheart),  Xray Eyeballs still rival the crowd up into a huge party frenzy, but do  it with more of a New-Wave Pop take on their fellow garage  contemporaries.  <p>BUY TICKETS  <p>$10",Hi-Tone Cafe,Memphis,03/23/2011,http://www.livefrommemphis.com/images/eventlist/venues/hitone_1231525987.jpg,TN,1913 Poplar Ave.,03/23/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/1-hi-tone-cafe,Art Amped w/ Grace Askew &amp; Art Edmaistons Mean Scooter,38104,http://www.livefrommemphis.com/memphiscalendar/details/5158-art-amped-w-grace-askew-a-art-edmaistons-mean-scooter,07.00.pm,"<p>  <p>Art Amped w/ Grace Askew &amp; Art Edmaistons Mean Scooter  <p>Silent Auction to Benefit Peabody Elementary Art classes    <p>BUY TICKETS  <p>$5  <p>JavaScript is disabled!<br/>To display this content, you need a JavaScript capable browser.",Hi-Tone Cafe,Memphis,03/31/2011,http://www.livefrommemphis.com/images/eventlist/venues/hitone_1231525987.jpg,TN,1913 Poplar Ave.,03/31/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/8-brooksmuseumofart,Brooks Museum: Pay What You Can Wednesdays,38104,http://www.livefrommemphis.com/memphiscalendar/details/5131-brooks-museum-pay-what-you-can-wednesdays,10.00.am  - 04.00.pm,"<p>  <p>  <p>Pay What You Can Wednesdays    <p>Presented by Target  <p>On Wednesdays, you set your own admission fee! From  a penny to any dollar amount, you decide what you pay.  This offer  excludes group tours of 10 or more. To book your group visit call (901)  544.6215.  <p>EXHIBITS",Brooks Museum of Art,Memphis,03/30/2011,http://www.livefrommemphis.com/images/eventlist/venues/brooks_1231924609.jpg,TN,1934 Poplar Avenue,03/30/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/8-brooksmuseumofart,Brooks Museum: Pay What You Can Wednesdays,38104,http://www.livefrommemphis.com/memphiscalendar/details/5146-brooks-museum-pay-what-you-can-wednesdays,10.00.am  - 04.00.pm,"<p>  <p>  <p>Pay What You Can Wednesdays    <p>Presented by Target  <p>On Wednesdays, you set your own admission fee! From  a penny to any dollar amount, you decide what you pay.  This offer  excludes group tours of 10 or more. To book your group visit call (901)  544.6215.  <p>EXHIBITS",Brooks Museum of Art,Memphis,04/06/2011,http://www.livefrommemphis.com/images/eventlist/venues/brooks_1231924609.jpg,TN,1934 Poplar Avenue,04/06/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/8-brooksmuseumofart,Brooks Museum: Pay What You Can Wednesdays,38104,http://www.livefrommemphis.com/memphiscalendar/details/5149-brooks-museum-pay-what-you-can-wednesdays,10.00.am  - 04.00.pm,"<p>  <p>  <p>Pay What You Can Wednesdays    <p>Presented by Target  <p>On Wednesdays, you set your own admission fee! From  a penny to any dollar amount, you decide what you pay.  This offer  excludes group tours of 10 or more. To book your group visit call (901)  544.6215.  <p>EXHIBITS",Brooks Museum of Art,Memphis,04/13/2011,http://www.livefrommemphis.com/images/eventlist/venues/brooks_1231924609.jpg,TN,1934 Poplar Avenue,04/13/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/29-germantown-performing-arts-centre,Tango Buenos Aires,38138,http://www.livefrommemphis.com/memphiscalendar/details/5164-tango-buenos-aires,07.00.pm,"<p>  <p>TICKETS  <p>One of Argentina's great cultural exports.  ""...repeatedly crafted swirling, fast-paced tapestries of movement, proud postures and sensual couplings.""  The Washington Post  <p>Show Sponsor:      <p>   <p>Additional funding provided by: ",Germantown Performing Arts Centre,Germantown,03/20/2011,http://www.livefrommemphis.com/images/eventlist/venues/germantownperformingartscentreicon_1233604282.gif,TN,1801 Exeter Rd.,03/20/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/8-brooksmuseumofart,Brooks Books: Master of Shadows,38104,http://www.livefrommemphis.com/memphiscalendar/details/5185-brooks-books-master-of-shadows,06.30.pm,"<p>  <p>Only for Brooks Members!The artist Peter Paul Rubens set the world on  edge with his action-filled canvasses, fleshy tones and color. Fluent  in six languages and amassing a fortune from his art, he is less known  for his successful career as a diplomat and spy. Members, join us for  wine and great conversation as we discuss the life and influence of one  of the most famous artists in history. RSVP by calling membership at  901.544.6230.  <p>   <p>Not a member? Join by phone or click here to join online. Members, enjoy 10% discount in the Brushmark and Museum  Store along with your free museum admission. Not valid with any other  discounts.",Brooks Museum of Art,Memphis,03/17/2011,http://www.livefrommemphis.com/images/eventlist/venues/brooks_1231924609.jpg,TN,1934 Poplar Avenue,03/17/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/38-minglewood-hall,LaVinnia London's Cabaret,38104,http://www.livefrommemphis.com/memphiscalendar/details/5171-lavinnia-londons-cabaret,09.00.pm,"<p>  <p style=""text-indent: 0pt; line-height: 100%; margin: 0pt; text-align: left;"">VIP   Table Reservation   <p style=""text-align: left;"">Reserve front row seating   for this spectacular show!  VIPs have table-side beer orders and   interaction with the show players!   Reserve now, as VIP seating is   limited to 6 tables.  <p style=""text-align: left;"">VIP Tables seat up to 7 and can be reserved for   $15/seat.  <p style=""text-align: left;"">Reserve the whole table of 7   for only $90.  <p>*VIP SEATING SOLD OUT*  <p>General Admission tickets will be available at the door  for $10, but we will be limiting entrance to 150. You may purchase general  admission tickets here online as well to ensure entry. GA tickets do not provide  seating.  <p>MORE INFO<br />",Minglewood Hall,Memphis,03/18/2011,http://www.livefrommemphis.com/images/eventlist/venues/minglewoodhallicon_1234805033.jpg,TN,1555 Madison Ave,03/18/2011
