startDate,parkName,fullAddress,startHour,endDate,image,endHour,phone,title,moreInfo,desc
05/04/2011,,,,05/04/2011,,,,Opening Day,http://nysparks.state.ny.us/events/event.aspx?e=27-2901.0,"Be the first one through the door to receive a small gift! For park hours, see Schoharie Crossing State Historic Sites' Hours of Operation."
05/04/2011,,,10:00 AM,05/04/2011,,11:30 AM,,History Kids!,http://nysparks.state.ny.us/events/event.aspx?e=4-2948.0,"What did people eat 200 years ago, and how did they prepare it? Tour John Jay's kitchen and dining room, and churn your own butter. </P>  <P>Ninety-minute historical program for families with children aged three to five. Admission charge: $5 per child, free admission for adults and for members of the Friends of John Jay Homestead. Butter pic"
05/07/2011,,,,05/07/2011,,,,Winter/Spring Walk Series: Appalachian Trail History Hike,http://nysparks.state.ny.us/events/event.aspx?e=28-2933.0,"The Appalachian Trail is well known but its history is not.&nbsp; Did you know that the original leg of the trail was built at Trailside Museums and Zoo (the Bear Mountain Zoo) in 1923? Or that the trail was originally designed to connect a series of farms and wilderness work/study camps for city-dwellers?&nbsp; On this ramble discover little known facets of the trail while hiking it.&nbsp; We will hike from Fort Montgomery State Historic Site to the newly rerouted section of the trail on Bear Mountain, talking mainly history, but in original tradition of the trail, stopping along the way to take in items of natural interest including indigenous plants, animals, trees, and geology.&nbsp; This is an intermediate/difficult hike, so bring your boots, water and a snack!&nbsp; All programming free--donations appreciated!"
05/08/2011,,,01:00 PM,05/08/2011,,03:00 PM,,Mother's Day Tea,http://nysparks.state.ny.us/events/event.aspx?e=16-2812.0,"Lovely tea and hors d'œuvres spread and garden tour&nbsp;<BR>$12 per person, reservation required"
05/14/2011,,,,05/14/2011,,,,Heritage Weekend,http://nysparks.state.ny.us/events/event.aspx?e=27-2902.0,"<STRONG>Sat-May 14-11 am </STRONG>Lecture ""The Erie Canal Can Cover it All"": An interdisciplinary look at how to study Erie Cnl. Hrtg Wknd's websites&nbsp;&amp; other publicity asked for prgrms in 1 of&nbsp;8 areas:military,arts &amp; culture,corridor of commerce,innovation,architecture,freedom &amp; dignity,traditions &amp; culture or community heritage. Come&nbsp;learn how Erie Cnl has each&nbsp;1 of these unique heritage aspects </P>  <P><STRONG>Sun-May 15 </STRONG>Heritage Contest Deadline-Like 19th centry people&nbsp;who were inspired by artistic pleasures of&nbsp;Erie Cnl, join them in this endeavor by creating an inspirational piece based on your exprnce along Erie Canal or at Schoharie Crossing SHS. Entries may include artwork, photography, poetry&nbsp;&amp; prose&nbsp;&amp; must be dropped off at or mailed into Visitor Cntr by 5 pm May 15. Open to all age groups. Winners announced in&nbsp;1 wk. Prizes in each category. Please call Visitor Cntr for entry form</P>  <P>&nbsp;"
05/14/2011,,,09:00 AM,05/14/2011,,11:00 AM,,Guided Bird Walk,http://nysparks.state.ny.us/events/event.aspx?e=16-2813.0,"Experience Clermont's stunning grounds from a new perspective as you enjoy a walk with our experienced bird watchers. These grounds are some of the best for bird watching in our area, representing a variety of waterfront, parkland and forested habitats. $3 per person<BR><BR>Love this event? Check out the monthly Saturday Bird Walk Series programs held one Saturday morning of every month during the spring, summer and fall:<BR><A href=""http://www.nysparks.com/events/event-results.aspx?hs=16"">June 18, July 16, August 20, September 10, October 8</A></P>  <P>&nbsp;"
05/14/2011,,,,05/14/2011,,,,Spring Cleanup Day,http://nysparks.state.ny.us/events/event.aspx?e=4-2949.0,"We need you! Join Jay Homestead's staff and the Friends of John Jay Homestead for our spring cleanup. Volunteers of all ages and abilities are welcome to lend a hand sprucing up this National Historic Landmark! <BR></P>  <P>Rain date of Sunday, May 15. Advance registration is appreciated, but walk-ins are welcome. Thanks for your help! Clean up pic"
05/15/2011,,,09:00 AM,05/15/2011,,03:00 PM,,Mountain Laurel Outdoor Rec Fest,http://nysparks.state.ny.us/events/event.aspx?e=133-2410.0,"Unplug your family and participate in the National Get Outdoors Day. Learn about canoes, orienteering, outdoor skills, geocaching, adventure challenges,birding and nature. Food and beverages are available.<BR><BR>Donation: Adults $2 Kids $1"
05/15/2011,,,09:00 AM,05/15/2011,,03:00 PM,,Mountain Laurel Outdoor Rec Fest,http://nysparks.state.ny.us/events/event.aspx?e=3-2410.0,"Unplug your family and participate in the National Get Outdoors Day. Learn about canoes, orienteering, outdoor skills, geocaching, adventure challenges,birding and nature. Food and beverages are available.<BR><BR>Donation: Adults $2 Kids $1"
05/15/2011,,,02:00 PM,05/15/2011,,03:00 PM,,Curator's Fabulous Finds Lecture Series: Silver,http://nysparks.state.ny.us/events/event.aspx?e=4-2950.0,"John Jay Homestead's curator will bring you up close to exquisite 18th and 19th-century objects made of sterling silver, Sheffield plate, and coin silver, examining engraving, maker's marks, and other fine details. <BR><BR>Hour-long program. $10 admission per person; free for members of the Friends of John Jay Homestead. Reservations recommended."
05/19/2011,,,07:00 PM,05/19/2011,,08:00 PM,,Curator's Fabulous Finds Lecture Series: Silver,http://nysparks.state.ny.us/events/event.aspx?e=4-2951.0,"John Jay Homestead's curator will bring you up close to exquisite 18th and 19th-century objects made of sterling silver, Sheffield plate, and coin silver, examining engraving, maker's marks, and other fine details. <BR><BR>Hour-long program. $10 admission per person; free for members of the Friends of John Jay Homestead. Reservations recommended.&nbsp;"
05/21/2011,John Jay Homestead State Historic Site,"John Jay Homestead State Historic Site, NY",10:00 AM,05/21/2011,http://nysparks.state.ny.us/events/images/f90b2ca6-631e-4caa-9af6-a622b375d924.jpg,12:00 PM,,Walking Tour: John Jay's Manhattan,http://nysparks.state.ny.us/events/event.aspx?e=4-2952.0,"Join us for a walking tour of some of the New York City sites where Founding Father John Jay lived and worked. We will cover about 1¾ miles during this two-hour walk. Advance registration and payment required. $20 per person; $15 for members of the Friends of John Jay Homestead. Tour steps off promptly at 10:00 a.m., rain or shine. Registrants will be sent details on the tour meeting place in lower Manhattan."
05/28/2011,Washington's Headquarters State Historic Site,"Washington's Headquarters State Historic Site, NY",01:00 PM,05/28/2011,,03:00 PM,,Cornelia Tappan Clinton experiential tour,http://nysparks.state.ny.us/events/event.aspx?e=17-2994.0,"This special first person experiential tour series remembers the soldiers on Memorial Day Weekend. Tour times at 1 PM and 3 PM. Special Event admission. Call for reservations by May 27, 2011."
05/29/2011,Washington's Headquarters State Historic Site,"Washington's Headquarters State Historic Site, NY",01:00 PM,05/29/2011,,05:00 PM,,Tryntje Hasbrouck- experiential tour,http://nysparks.state.ny.us/events/event.aspx?e=17-2995.0,"Tryntje Hasbrouck: Special first person experiential tour series remembers Hasbrouck's husband, the Militia Colonel. Tour times at 1 PM and 3 PM. Special Event admission. Call for reservations by May 27, 2011."
05/30/2011,John Jay Homestead State Historic Site,"John Jay Homestead State Historic Site, NY",07:00 AM,05/30/2011,http://nysparks.state.ny.us/events/images/ab1b62dc-c137-4d73-bf44-0f37270f46b0.JPG,03:00 PM,(914) 234-2752,Bedford Riding Lanes Association Spring Pace and Picnic,http://nysparks.state.ny.us/events/event.aspx?e=4-2953.0,Horseback-riding pace and lunch begins and ends on the grounds at John Jay Homestead. Advance reservations necessary for participation; call the Association at the number above to register. Only want to watch? Grounds admission is free.
06/01/2011,John Jay Homestead State Historic Site,"John Jay Homestead State Historic Site, NY",10:00 AM,06/01/2011,http://nysparks.state.ny.us/events/images/ab25f413-ec5e-4372-86b1-7a6f7ed5c6e6.JPG,11:30 AM,,History Kids!,http://nysparks.state.ny.us/events/event.aspx?e=4-2954.0,"Learn how people lived 200 years ago, and what kids did for fun. Tour the Formal Parlor and William Jay's bedroom, and play historic games. Ninety-minute historical program for families with children aged three to five. Admission charge: $5 per child, free admission for adults and for members of the Friends of John Jay Homestead."
06/04/2011,John Jay Homestead State Historic Site,"John Jay Homestead State Historic Site, NY",,06/04/2011,http://nysparks.state.ny.us/events/images/df79ae2c-671c-413b-8cfd-652c6c1761f7.JPG,,,Bedford Garden Club Centennial,http://nysparks.state.ny.us/events/event.aspx?e=4-2955.0,Day-long fair celebrating the Bedford Garden Club and its long history of service to the people who visit John Jay Homestead. Details to be announced.
06/05/2011,James Baird State Park,"James Baird State Park, NY",12:00 PM,06/05/2011,http://nysparks.state.ny.us/events/images/2fd83f31-3811-4ae2-9483-3ff02c640b8e.JPG,04:00 PM,,1st Annual Car Show,http://nysparks.state.ny.us/events/event.aspx?e=101-2891.0,"Join us for a day of food, music and fun! A capella music by ""Days Gone By."" Awards for 1st 200 cars! Spectator Entry and Parking: Free Pre-Registration deadline May 15th (download the registration form, pdf) Day of Registration: $20 8 a.m. – 12 p.m. Event sponsored by: The Embalmers, Hotrods on the Hudson and Classic Cruises Car Clubs"
06/08/2011,John Jay Homestead State Historic Site,"John Jay Homestead State Historic Site, NY",10:00 AM,06/08/2011,http://nysparks.state.ny.us/events/images/83ae5335-424b-4db4-974f-1c15c9d2962e.jpg,12:00 PM,,Master Gardener Lecture Series: A Contemporary Cottage Garden,http://nysparks.state.ny.us/events/event.aspx?e=4-2956.0,"Wednesday, June 8, 2011, 10:00 a.m.John Jay Homestead State Historic SitePhone: (914) 285-4640   Amy Ziffer, formerly an editor at Fine Gardening magazine and the principal at A Shady Lady Garden Design, will speak on adapting the English-style garden tradition to the climate of southern New York State. Two-hour lecture, co-sponsored by Cornell Co-operative Extension, Westchester County. $15 advance registration, $18 at the door. To reserve a place and register for other lectures in the Master Gardeners' 2011 Home Gardening Lecture Series, call Cornell Co-operative Extension of Westchester County."
06/10/2011,John Jay Homestead State Historic Site,"John Jay Homestead State Historic Site, NY",,06/10/2011,http://nysparks.state.ny.us/events/images/6009f9d7-e95e-4b1b-b01f-4519506aa5e1.jpg,,(914) 232-8119,Friends of John Jay Homestead Annual Garden Party,http://nysparks.state.ny.us/events/event.aspx?e=4-2957.0,"An elegant cocktail party in the gardens at John Jay Homestead. Rain date of Saturday, June 11. For more information and to reserve places please call."
07/01/2011,Schoharie Crossing State Historic Site,"Schoharie Crossing State Historic Site, NY",,08/31/2011,,,(518) 829-7516,Not Just for Kids Storytelling,http://nysparks.state.ny.us/events/event.aspx?e=27-2915.0,"Detailed Schedule TBA  Sundays in July and August, 6:00 pm  James Hawkins- ""An Evening of Eamon Kelly Stories""  Bil Lepp- ""Warning Lights: Bright Ideas Gone Bad""  Jeannine Laverty- ""Caution: This Is a Working Farm""  Jo Radner- ""Pioneers, Inventors, and Ordinary Folks: Stories of Yankee Ingenuity""  Kim Weitkamp- ""Penny Candy Love: Humorous stories about life and the people you meet along the way""  Diane Edgecomb- ""The Salmon of Wisdom: True tales of mysterious encounters with the wild along California's Pacific Coast"
07/04/2011,John Jay Homestead State Historic Site,"John Jay Homestead State Historic Site, NY",11:00 AM,07/04/2011,,04:00 PM,(914) 232-5651,Independence Day at John Jay Homestead,http://nysparks.state.ny.us/events/event.aspx?e=4-2958.0,"A performance of patriotic music by the American Colonials Fife &amp; Drum Band and a spirited reading of the Declaration of Independence on the front lawn at John Jay Homestead. Bring a lawn chair or blanket, as you prefer. Free admission for outdoor program. Tours of the historic house will follow, starting at noon, for the normal admission charges of $7.00 for adults, $5.00 for seniors and students, and free for children up to age 12 and members of the Friends of John Jay Homestead."
07/06/2011,John Jay Homestead State Historic Site,"John Jay Homestead State Historic Site, NY",,07/06/2011,http://nysparks.state.ny.us/events/images/7beaf0c9-0ab0-4b89-bc88-2c0c44952a7b.jpg,,,History Kids!,http://nysparks.state.ny.us/events/event.aspx?e=4-2959.0,"What types of chores were done in the Jay household, and who did them? Explore the summer kitchen, and make candles.   Ninety-minute historical program for families with children aged three to five. Admission charge: $5 per child, free admission for adults and for members of the Friends of John Jay Homestead."
07/16/2011,Schoharie Crossing State Historic Site,"Schoharie Crossing State Historic Site, NY",,07/16/2011,,,(518) 829-7516,Erie Canalway Bike Trek,http://nysparks.state.ny.us/events/event.aspx?e=27-2906.0,Schoharie Crossing will host 500 bikers travelling from Buffalo to Albany on the 8 day excursion across the state. Refreshments will be available and 10% discount in the gift shop to all participants.
