longitude,email,state,zipcode,address,city,venue,tickets,dates,latitude,times,location,moreInfoLink,ticketPhone,website,title
,,NC,,,Greensboro,UNCG Dining Hall Fountain Area,FREE,04/16/2011,,12:00pm - 5:00pm,"UNCG Dining Hall Fountain Area, Greensboro",http://www.gotriadscene.com/event/detail/441197925/UNCGs_29th_International_Festival,336-334-5404,http://www.uncg.edu/ipg/isa/ifest/index.html,UNCG's 29th International Festival
-79.938952,,NC,27282,200 W. Main St.,Jamestown,Jamestown Public Library,Free Admission - No Tickets Required,04/16/2011,35.993015,10:00 am - 2:00 pm,"Jamestown Public Library, Jamestown",http://www.gotriadscene.com/event/detail/441198239/Young_Readers_Festival_,336-454-4815,http://www.jamestownpubliclibrary.com,Young Readers Festival
-77.910534,,NC,28405,1740 Airport Blvd # 12,Wilmington,Wilmington International Airport,,04/16/2011-04/17/2011,34.2667763,Gates will open daily at 8:00 a.m. The flying starts at 11:00 a.m. and will continue until 5:00 p.m.,"Wilmington International Airport, Wilmington",http://www.gotriadscene.com/event/detail/441179742/The_Coastal_Carolina_Air_Show_2011,,http://www.coastalcarolinaairshow.com/,The Coastal Carolina Air Show 2011
-79.8078525,Carouselgso@gmail.com,NC,27408,1305 Battleground Ave.,Greensboro,Carousel Luxury Cinemas,"$4.00 for admission and $1.50 beer, soda or popcorn.",04/21/2011,36.0861039,7:30 and 10:00 pm,"Carousel Luxury Cinemas, Greensboro",http://www.gotriadscene.com/event/detail/441172241/KingPin_presented_by_Thirsty_Thursdays_CBMS,336-230-1620,http://www.facebook.com/?ref=home#!/event.php?eid=201520253200048,"""KingPin"" presented by Thirsty Thursday's CBMS"
-79.812646,,NC,27402,1400 Spring Garden St.,Greensboro,UNCG - College Ave and Foust Park,free,04/21/2011,36.06538,10:30a.m. to 4:00p.m. Celebration,"UNCG - College Ave and Foust Park, Greensboro",http://www.gotriadscene.com/event/detail/441179327/Earth_Day_Celebration_,336-334-3664,http://www.uncgsustainability.wordpress.com,Earth Day Celebration
-79.798049,,NC,27405,3519 North Elm Street,Greensboro,Triad Goodwill Retail Store and Career Center,FREE,04/19/2011-04/23/2011,36.129489,"9am-8pm, Closing at 9pm on Saturday","Triad Goodwill Retail Store and Career Center, Greensboro",http://www.gotriadscene.com/event/detail/441182955/Grand_Opening_Triad_Goodwill_Retail_Store_Career_Center,336-275-9801,http://www.facebook.com/home.php#!/event.php?eid=121177591290606,Grand Opening Triad Goodwill Retail Store & Career Center
-79.874502,,NC,27407,4925 W. Market Street,Greensboro,Fanta City Community Center,"$3.00 non members, Free for members",04/23/2011,36.067945,11.00 AM to 6.00 PM,"Fanta City Community Center, Greensboro",http://www.gotriadscene.com/event/detail/441183073/India_Spring_Festival,336-684-5833 or at gate,http://www.iatnc.org/,India Spring Festival
-79.8291024,Pchrist@bellsouth.net,NC,27403,2714 W. Market St,Greensboro,Peace United Church of Christ,free,04/23/2011,36.0745014,12:00- 3:00pm,"Peace United Church of Christ, Greensboro",http://www.gotriadscene.com/event/detail/441200591/Easter_Egg_Hunt_Carnival,336-299-8663,http://www.PeaceUCC.com,Easter Egg Hunt & Carnival
-79.8078525,carouselgso@gmail.com,NC,27408,1305 Battleground Ave.,Greensboro,Carousel Luxury Cinemas,"$4.oo admission and $1.50 beer, soda or popcorn",04/28/2011,36.0861039,7:30 and 10:00 pm,"Carousel Luxury Cinemas, Greensboro",http://www.gotriadscene.com/event/detail/441172237/Waynes_World_presented_by_Thirsty_Thursday_CBMS,336-230-1620,http://www.facebook.com/?ref=home#!/event.php?eid=116183215126488,"""Wayne's World"" presented by Thirsty Thursday CBMS"
-79.805868,,NC,27403,"UNCG, 1000 Spring Garden St.",Greensboro,Elliott University Center,Free,04/29/2011,36.066142,8AM-5PM,"Elliott University Center, Greensboro",http://www.gotriadscene.com/event/detail/441178623/IndieLit_Greensboro,336-334-5459,http://indielitgreensboro.org,Indie-Lit Greensboro
-79.805868,tlkenned@uncg.edu,NC,27403,"UNCG, 1000 Spring Garden St.",Greensboro,Elliott University Center,,04/29/2011,36.066142,9:30AM-10:30AM,"Elliott University Center, Greensboro",http://www.gotriadscene.com/event/detail/441178989/Poetry_Craft_Workshop_I_Homages_and_Lineages,336-334-5459,http://www.indielitgreensboro.org/schedule/poetry-craft-workshop-i-homages-lineages/,Poetry Craft Workshop I: Homages and Lineages
-80.8419764,,NC,28621,399 US Hwy 268 W,Elkin,Elkin Municipal Park,Advanced tickets are $16.00 and tickets at the gate are $20.00,05/21/2011,36.2461059,11:00am-6:00pm,"Elkin Municipal Park, Elkin",http://www.gotriadscene.com/event/detail/441065999/10th_Annual_Yadkin_Valley_Wine_Festival,,http://www.yvwf.com,10th Annual Yadkin Valley Wine Festival
-80.242493,,NC,27101,600 S. Main St.,Winston-Salem,Old Salem Museums and Gardens,$21/Adults; $10/Children ages 6-16,05/21/2011,36.087143,9:30am-4:30pm,"Old Salem Museums and Gardens, Winston-Salem",http://www.gotriadscene.com/event/detail/441146717/George_Washington_Visits_Old_Salem,,http://www.oldsalem.org/george-washington,George Washington Visits Old Salem
-79.4028639,info@littlejohnsmountainmusic.com,NC,27349,1256 Longest Acre Road,Snow Camp,Cane Creek Campground & RV Park,"Tickets: 3-Day Advance Only $60.00 before May 7, 2011, after May 11, $75.00 (includes primitive camping). Tickets per person: Thurs $20.00, Fri/Sat $30.00, Children under 12 FREE",05/26/2011-05/28/2011,35.8589519,Festival starts at Thursday morning and ends Saturday night.,"Cane Creek Campground & RV Park, Snow Camp",http://www.gotriadscene.com/event/detail/440921057/Lil_Johns_Mountain_Music_Festival,336-376-8324,http://www.littlejohnsmountainmusic.com,Lil John's Mountain Music Festival
-79.8842826,,NC,27410,"Guilford College, 5800 W. Friendly Ave.",Greensboro,Dana Auditorium,,07/02/2011,36.0932929,8:00PM - 9:30PM,"Dana Auditorium, Greensboro",http://www.gotriadscene.com/event/detail/441182205/Eastern_Music_Festival_Presents_Susan_Graham_mezzosoprano,336-272-0160,http://www.easternmusicfestival.org/schedule-2011.php,"Eastern Music Festival Presents: Susan Graham, mezzo-soprano"
-79.8256684,,NC,27403,1921 W. Lee St.,Greensboro,Greensboro Coliseum Complex,,06/25/2011-07/04/2011,36.0597573,Freedom Run &amp; Walk: 6/25/11 8am,"Greensboro Coliseum Complex, Greensboro",http://www.gotriadscene.com/event/detail/441198961/Fun_Fourth_Festival,336-274-4595,http://funfourthfestival.org/index.php,Fun Fourth Festival
-79.8842826,,NC,27410,"Guilford College, 5800 W. Friendly Ave.",Greensboro,Dana Auditorium,,07/09/2011,36.0932929,8:00PM-9:30PM,"Dana Auditorium, Greensboro",http://www.gotriadscene.com/event/detail/441182225/Eastern_Music_Festival_Presents_Nadja_SalernoSonnenberg_violin,336.272.0160,http://www.easternmusicfestival.org/schedule-2011.php,"Eastern Music Festival Presents: Nadja Salerno-Sonnenberg, violin"
-79.8842826,,NC,27410,"Guilford College, 5800 W. Friendly Ave.",Greensboro,Dana Auditorium,,07/16/2011,36.0932929,8:00PM-9:30PM,"Dana Auditorium, Greensboro",http://www.gotriadscene.com/event/detail/441182245/Eastern_Music_Festival_Presents_Andre_Watts_piano,336.272.0160,http://www.easternmusicfestival.org/schedule-2011.php,"Eastern Music Festival Presents: Andre Watts, piano"
-79.8842826,,NC,27410,"Guilford College, 5800 W. Friendly Ave.",Greensboro,Dana Auditorium,,07/23/2011,36.0932929,8:00PM-9:30PM,"Dana Auditorium, Greensboro",http://www.gotriadscene.com/event/detail/441182263/Eastern_Music_Festival_Presents_Stefan_Jackiw_violin_,336.272.0160,http://www.easternmusicfestival.org/schedule-2011.php,"Eastern Music Festival Presents: Stefan Jackiw, violin"
-79.7568107,,NC,27401,"third floor, Greensboro Cultural Center, 200 N. Da",Greensboro,Greensboro Ballet Studios,$200-$300,07/11/2011-07/29/2011,36.0676041,TBA,"Greensboro Ballet Studios, Greensboro",http://www.gotriadscene.com/event/detail/441153789/Greensboro_Ballet_Summer_Festival,3363337480,http://greensboroballet.org/ballet-school/summer-programs?PHPSESSID=4ceb2f0b8b5318d3d9e52de4d63ece77,Greensboro Ballet Summer Festival
-79.8842826,,NC,27410,"Guilford College, 5800 W. Friendly Ave.",Greensboro,Dana Auditorium,,07/30/2011,36.0932929,8:00PM-9:30PM,"Dana Auditorium, Greensboro",http://www.gotriadscene.com/event/detail/441182267/Eastern_Music_Festival_Presents_Caroline_Goulding_and_Julian_Schwarz,336.272.0160,http://www.easternmusicfestival.org/schedule-2011.php,Eastern Music Festival Presents: Caroline Goulding and Julian Schwarz
-79.710144,,NC,27406,5920 Hagan Stone Park Road,Greensboro,Hagan Stone Park,FREE,10/08/2011,35.9696741,11-5pm,"Hagan Stone Park, Greensboro",http://www.gotriadscene.com/event/detail/441172465/SE_Fun_Fest,336-937-4176,http://www.sefunfest.com,SE Fun Fest
-79.8388207,,NC,27408,3122 Battleground Ave.,Greensboro,Preen Vintage Jewelry,$15 prepaid,04/07/2011,36.1173958,6:30-8:00,"Preen Vintage Jewelry, Greensboro",http://www.gotriadscene.com/event/detail/441171995/Jewelry_Detective_Class_Part_I_Materials,336.286.6169,http://facebook.com/preenvintagejewelry,Jewelry Detective Class  Part I: Materials
-79.779216,jlgreensboromarketingandpr@gmail.com,NC,27401,900 E. Washington St.,Greensboro,Bennett College,,04/08/2011,36.067872,8:00 am to 3:00 pm,"Bennett College, Greensboro",http://www.gotriadscene.com/event/detail/441172819/Womens_Leadership_Summit_presented_by_The_Junior_League_of_Greensboro,(336) 852-5542,http://www.juniorleagueofgreensboro.org,Women's Leadership Summit presented by The Junior League of Greensboro
-79.9608148,sales@fromarttozebras.com,NC,27265,3935 Brian Jordan Place,Suite 109<br />						High Point,From Art to Zebras,$25/child and $12.50 per additional child,04/08/2011,36.0325703,6pm-9pm,"From Art to Zebras, High Point",http://www.gotriadscene.com/event/detail/441177917/Parents_Night_out,336-454-2091,http://www.fromarttozebras.com,Parents' Night out
-79.822094,smbreg@yourhigherself.com,NC,27403,1935 Opal Dr,Greensboro,Unity in Greensboro,Free,04/09/2011,36.041311,11 a.m. to 2 p.m.,"Unity in Greensboro, Greensboro",http://www.gotriadscene.com/event/detail/441091113/Soul_Mind_Body_AtOneMent,336-288-2061,http://www.yourhigherself.com,Soul Mind Body At-One-Ment
-79.680792,,NC,27301,1089 Knox Road,McLeansville,"Replacements, Ltd.",free,04/09/2011,36.061359,11 a.m.,"Replacements, Ltd., McLeansville",http://www.gotriadscene.com/event/detail/441152481/Everyday_Etiquette_with_Jill_Slatter_,336.697.3000 ext. 2228,http://www.replacements.com,Everyday Etiquette with Jill Slatter
-79.8541384,anderson.paul6810@gmail.com,NC,27407,"3940 W. Market St.,",Greensboro,"Triad Yoga Institute,",Free,04/09/2011,36.0690954,2pm,"Triad Yoga Institute, , Greensboro",http://www.gotriadscene.com/event/detail/441172597/Meditation_in_Modern_Life,336-817-5567,http://www.sos.org,Meditation in Modern Life
-79.8346355,Andrea@mindbodyfitnessyoga.com,NC,27408,2949 Battleground Ave.,Greensboro,mind|body|fitness yoga,suggested donation of $25 or more,04/09/2011,36.114376,9:30am - 11:30 am and 11:30am - 12:30 pm,"mind|body|fitness yoga, Greensboro",http://www.gotriadscene.com/event/detail/441177425/Karma_Yoga_Spring_Detox_Practice_and_Fundraiser_for_Urban_Ministries,336.392.9224,http://www.mindbodyfitnessyoga.com,Karma Yoga - Spring Detox Practice and Fundraiser for Urban Ministries
-79.9608148,sales@fromarttozebras.com,NC,27265,3935 Brian Jordan Place,Suite 109<br />						High Point,From Art to Zebras,$9/child and $15/family,04/11/2011,36.0325703,10am-11am,"From Art to Zebras, High Point",http://www.gotriadscene.com/event/detail/441177921/Messy_Morning,336-454-2091,http://www.fromarttozebras.com,Messy Morning
-80.242493,,NC,27101,600 S. Main St.,Winston-Salem,Old Salem Museums and Gardens,$20/Adults &amp; Children; $18/Friends of Old Salem (adult &amp; child),04/12/2011,36.087143,6:00pm=9:00pm,"Old Salem Museums and Gardens, Winston-Salem",http://www.gotriadscene.com/event/detail/441146613/Historic_Easter_Egg_Dyeing_Museum_Class,,http://www.oldsalem.org/easter-class,Historic Easter Egg Dyeing Museum Class
-80.2776472,,NC,27901,Benson University Center,Winston-Salem,Wake Forest University - Pugh Auditorium,,04/12/2011,36.1327288,9:00 am - 2:00 pm,"Wake Forest University - Pugh Auditorium, Winston-Salem",http://www.gotriadscene.com/event/detail/441146949/Pathways_Leadership_Conference,,http://www.mikewoodpathways.com,Pathways Leadership Conference
-79.844739,,NC,27407,"1500 Pinecroft Rd.,",4th Floor Training Room<br />						Greensboro,U.S. Dept. of Housing & Urban Development,***Free***,04/12/2011,36.048863,9:00 a.m. - 11:30 a.m.,"U.S. Dept. of Housing & Urban Development, Greensboro",http://www.gotriadscene.com/event/detail/441197637/Understanding_the_Truths_Myths_of_Child_Protective_Services,3365532715,http://www.PartnersEndingHomelessness.org/training.php,Understanding the Truths & Myths of Child Protective Services
-79.844739,,NC,27407,"1500 Pinecroft Rd.,",4th Floor Training Room<br />						Greensboro,U.S. Dept. of Housing & Urban Development,***FREE***,04/13/2011,36.048863,2:00 p.m.-4:30 p.m.,"U.S. Dept. of Housing & Urban Development, Greensboro",http://www.gotriadscene.com/event/detail/441197639/Accessing_Services_for_the_Elderly_and_Disabled,3365532715,http://www.PartnersEndingHomelessness.org/training.php,Accessing Services for the Elderly and Disabled
-79.8305222,julie@julieluther.com,NC,27455,1905 B Ashwood Ct.,Greensboro,Julie Luther's PurEnergy Fitness Center,$395 for 6 week session,03/07/2011-04/14/2011,36.1206804,6 - 7 am,"Julie Luther's PurEnergy Fitness Center, Greensboro",http://www.gotriadscene.com/event/detail/441151319/Get_Lean_Now_Fitness_and_Nutrition_Program,336 282 4200,http://www.julieluther.com,Get Lean Now! Fitness and Nutrition Program
-80.248644,,NC,27101,411 West Fourth Street,Winston-Salem,Community Arts Cafe,Free,04/14/2011,36.098044,7:00 p.m.,"Community Arts Cafe, Winston-Salem",http://www.gotriadscene.com/event/detail/441172475/My_Story_poet_Terri_Kirby_Erickson,336-473-8777,http://www.wswriters.org,My Story: poet Terri Kirby Erickson
-79.2680636,,VA,24551,1542 Bateman Bridge Rd.,Forest,Thomas Jefferson's Poplar Forest,Tuition: $200,04/15/2011-04/17/2011,37.3589047,All day,"Thomas Jefferson's Poplar Forest, Forest",http://www.gotriadscene.com/event/detail/441086731/Architectural_Restoration_Weekend_Field_School,,,Architectural Restoration Weekend Field School
-80.256037,,NC,27101,811 Burke St,Winston-Salem,Barnhill's Books * Wine * Gifts * Art,free,04/17/2011,36.096567,2-5p,"Barnhill's Books * Wine * Gifts * Art, Winston-Salem",http://www.gotriadscene.com/event/detail/441167033/Elizabeth_Wiegand_Book_Signing,336-602-1383,http://onlyatbarnhills.com,Elizabeth Wiegand Book Signing
-79.788531,cyart4admin@me.com,NC,27401,200 N. Davie St.,Greensboro,Cultural Arts Center - 3rd floor,,03/16/2011-04/20/2011,36.073792,Wednesdays 6:30-7:30 pm--Career Development Workshop,"Cultural Arts Center - 3rd floor, Greensboro",http://www.gotriadscene.com/event/detail/441131669/Access_to_Art_Academy_Classes_for_Aspiring_Artist,336 540 8882,http://www.cyrusartproduction.com/Classes.htm,Access to Art Academy Classes for Aspiring Artist
-79.9608148,sales@fromarttozebras.com,NC,27265,3935 Brian Jordan Place,Suite 109<br />						High Point,From Art to Zebras,$25/child and $12.50 per additional child,04/22/2011,36.0325703,6pm-9pm,"From Art to Zebras, High Point",http://www.gotriadscene.com/event/detail/441177923/Girls_Night_Out,336-454-2091,http://www.fromarttozebras.com,Girls' Night Out
-79.777823,poetryreigns@yahoo.com,NC,27405,900 Sixteenth Street,Greensboro,Greensboro School of Creativity,Workshop Fee: $25,04/09/2011-04/23/2011,36.1084419,9:00am -- 12:00pm,"Greensboro School of Creativity, Greensboro",http://www.gotriadscene.com/event/detail/441177791/From_Word_to_Image_Writing_the_Poem,(336) 471-6470,http://greensboroschoolofcreativity.org,From Word to Image:  Writing the Poem
-79.8279833,jeckart@pcrm.org,NC,,3102 Northline Ave.,Greensboro,Barnes & Noble - Greensboro,FREE,04/27/2011,36.0879213,7 p.m.,"Barnes & Noble - Greensboro, Greensboro",http://www.gotriadscene.com/event/detail/441183719/Doctor_Challenges_Greesboro_to_Slim_Down_with_21Day_Kickstart_Program_Book_Signing_Event,202-527-7337,http://pcrm.org/newsletter/mar11/kickstart.html,"Doctor Challenges Greesboro to Slim Down with 21-Day Kickstart Program, Book Signing Event"
-79.8235463,,NC,27403,1109 Coliseum Blvd.,Greensboro,"GlasTile,Inc.",,02/26/2011-04/30/2011,36.0593173,Vase Slumping: Feb 26 10am-3pm,"GlasTile,Inc., Greensboro",http://www.gotriadscene.com/event/detail/441083517/Fused_Glass_Arts,,,Fused Glass Arts
-80.3511846,,NC,,Yadkinville Rd.,Winston-Salem,Greenbrier Farms clubhouse,free,04/30/2011,36.1540654,7:30 p.m.,"Greenbrier Farms clubhouse, Winston-Salem",http://www.gotriadscene.com/event/detail/441172485/Staged_Reading_Winning_Plays_from_TexttoStage_10_minute_play_competition,336-473-8777,http://www.wswriters.org,Staged Reading: Winning Plays from Text-to-Stage 10 minute play competition
-79.865283,,NC,27407,4002 Spring Garden Street Suite E,Greensboro,YWCA,FREE,04/02/2011-04/30/2011,36.0643459,12:00,"YWCA, Greensboro",http://www.gotriadscene.com/event/detail/441198297/Girls_Lead_,336-273-3461,http://ywcagsonc.org,Girls Lead
-80.2462797,,NC,27101,612 Trade St.,Winston-Salem,Golden Flower T'ai Chi Center,$60 + $5 drum rental fee per class,04/03/2011-05/01/2011,36.1015291,5:30-6:30pm,"Golden Flower T'ai Chi Center, Winston-Salem",http://www.gotriadscene.com/event/detail/441173867/Level_1_African_Drum_Classes,336-774-3898,http://www.ttmws.com,Level 1 African Drum Classes
-79.771846,,NC,27375,1122 NC Hwy 65,Wentworth,Dan River Art Market & Gallery,"Members: $40, Non-members: $60",04/11/2011-05/02/2011,36.398921,6:00-9:00,"Dan River Art Market & Gallery, Wentworth",http://www.gotriadscene.com/event/detail/441204983/Drawing_All_Levels,336.349.4039,http://www.artsinrockingham.org,Drawing- All Levels
-79.777823,melissa@dragonflybusinesscenter.com,NC,27405,900 Sixteenth Street,Greensboro,Greensboro School of Creativity,$240 Members/$300 non-members,04/05/2011-05/03/2011,36.1084419,10am to 12:30pm,"Greensboro School of Creativity, Greensboro",http://www.gotriadscene.com/event/detail/441183077/Living_Your_Bliss_The_Law_of_Attraction_Lifestyle,7703653575,http://www.DragonflyBusinessCenter.info,Living Your Bliss - The Law of Attraction Lifestyle
-80.261783,croan1@triad.rr.com,NC,27101,1400 Clover St.,Winston-Salem,Carol Roan,$125,04/02/2011-05/07/2011,36.097718,2:00 to 4:00 p.m.,"Carol Roan, Winston-Salem",http://www.gotriadscene.com/event/detail/441172833/Presenting_Your_Book_From_Manuscript_to_Book_Store,336-726-0269,,Presenting Your Book: From Manuscript to Book Store
