city,startDate,address,name,description,price,venueName,state,endDate,image,moreInfoLink
Minneapolis,03/31/2011,318 1st Ave. N.,Steve Poltz,,$12/$15,Fine Line Music Cafe,MN,03/31/2011,,http://www.citypages.com//events/steve-poltz-1740626/
Minneapolis,03/31/2011,323 1st Ave. N.,F*cking Sick,,,Bootleggers,MN,,,http://www.citypages.com//events/fcking-sick-1322223/
Minneapolis,02/26/2011,701 1st Ave. N.,Black,"The spirit of SNDP -- First Ave's legendary '90s club-rave Sunday Night Dance Party -- lives on in a scaled-down size and a more day-job-accommodating Saturday night form in the Record Room's long-running Black. A sort of time-warp tonic for aging ravers, the night itself is the only real constant from week to week: you can expect a heavy dose of dance sounds whatever the case, but since being inaugurated in 2007 by Minneapolis scene vet Nik E Gunz, control of the night's repertoire has alternated between techno specialists Particle People, the house fiends in HotDish and Loud & Clear's  best-of-both-worlds approach. Each week has a packed roster of guest DJs flown in from around the world -- check their blog to stay up on the latest names to drop in.</p>",$10,The Record Room,MN,,http://vvoice.vo.llnwd.net/e5/4148100.47.jpg,http://www.citypages.com//events/black-995850/
Minneapolis,02/25/2011,701 1st Ave. N.,Tapes 'n Tapes,"with Oberhofer, Alpha Consumer. 18+</p>",$15,First Avenue,MN,02/25/2011,,http://www.citypages.com//events/tapes-n-tapes-1652891/
Minneapolis,02/26/2011,701 1st Ave. N.,Hey Rosetta!,with Total Babe. 18+</p>,$6,7th St. Entry,MN,02/26/2011,,http://www.citypages.com//events/hey-rosetta--1716165/
Minneapolis,02/26/2011,1010 Nicollet Mall,Patty Peterson,,$12,Dakota Jazz Club & Restaurant,MN,02/26/2011,,http://www.citypages.com//events/patty-peterson-1740608/
Minneapolis,03/01/2011,112 Hennepin Ave. E.,St. Dominic's Trio,,,Nye's Polonaise Room,MN,,,http://www.citypages.com//events/st-dominics-trio-1277509/
Minneapolis,03/04/2011,3601 E. Lake St.,Open Celtic Session,,,Merlins Rest,MN,,,http://www.citypages.com//events/open-celtic-session-1145381/
Minneapolis,03/06/2011,16 University Ave. NE,Advanced Irish Session,,,Keegan's Irish Pub,MN,,,http://www.citypages.com//events/advanced-irish-session-165030/
Excelsior,03/16/2011,5175 Meadville St.,Carmel Quinn,,$23,Old Log Theater,MN,03/16/2011,,http://www.citypages.com//events/carmel-quinn-1732593/
Minneapolis,03/26/2011,16 University Ave. NE,Kilt Night,with Tom Dahill & Ginny Johnson</p>,,Keegan's Irish Pub,MN,,,http://www.citypages.com//events/kilt-night-767486/
Minneapolis,03/01/2011,711 Hennepin Ave.,Amplitude,free for 21+; $5 for 18+</p>,,Bar Fly,MN,,,http://www.citypages.com//events/amplitude-1652905/
Minneapolis,03/16/2011,16 University Ave. NE,Irish Sing Along,with Sheri O'Meara</p>,,Keegan's Irish Pub,MN,,,http://www.citypages.com//events/irish-sing-along-454055/
Minneapolis,03/01/2011,408 Hennepin Ave.,Men's Room,,,Gay 90's,MN,,,http://www.citypages.com//events/mens-room-487543/
Minneapolis,03/02/2011,408 Hennepin Ave.,Men's Room,,,Gay 90's,MN,,,http://www.citypages.com//events/mens-room-487543/
Bloomington,03/03/2011,406 E. Broadway,Noche de Rumba,,,Cantina #1,MN,,,http://www.citypages.com//events/noche-de-rumba-769505/
Minneapolis,03/04/2011,408 Hennepin Ave.,Men's Room,,,Gay 90's,MN,,,http://www.citypages.com//events/mens-room-487543/
Minneapolis,03/05/2011,414 3rd Ave. N.,For the Love of Music,,,414 Sound Bar,MN,,,http://www.citypages.com//events/for-the-love-of-music-1019248/
St. Paul,03/05/2011,2162 University Ave. W.,Irish Ceili Dance,,$3,Dubliner Pub,MN,,,http://www.citypages.com//events/irish-ceili-dance-1297277/
Minneapolis,03/05/2011,408 Hennepin Ave.,Dance Annex,,,Gay 90's,MN,,,http://www.citypages.com//events/dance-annex-487533/
Minneapolis,03/06/2011,411 2nd Ave. N.,Showtime Sunday,,,The Lounge,MN,,,http://www.citypages.com//events/showtime-sunday-1242342/
Minneapolis,03/06/2011,101 Glenwood Ave. N.,GLBT Barndance,,free,Lee's Liquor Lounge,MN,,,http://www.citypages.com//events/glbt-barndance-653740/
Minneapolis,03/07/2011,2507 E. 25th St.,Square Dancing,,,Eagles Club #34,MN,,,http://www.citypages.com//events/square-dancing-1322157/
Minneapolis,03/06/2011,414 3rd Ave. N.,Forbidden Sundays,,free,414 Sound Bar,MN,,,http://www.citypages.com//events/forbidden-sundays-1341196/
Minneapolis,03/06/2011,408 Hennepin Ave.,Dance Annex,,,Gay 90's,MN,,,http://www.citypages.com//events/dance-annex-487533/
Minneapolis,03/07/2011,408 Hennepin Ave.,Men's Room,,,Gay 90's,MN,,,http://www.citypages.com//events/mens-room-487543/
Minneapolis,03/09/2011,701 1st Ave. N.,Konkrete Jungle,18+</p>,$5,The Record Room,MN,,,http://www.citypages.com//events/konkrete-jungle-995853/
Minneapolis,03/06/2011,408 Hennepin Ave.,Men's Room,,,Gay 90's,MN,,,http://www.citypages.com//events/mens-room-487543/
Minneapolis,03/06/2011,2713 E. Lake St.,Swagg Sundays,with DJ Boonie Toones</p>,$5-$10,T's Place,MN,,,http://www.citypages.com//events/swagg-sundays-1363854/
Minneapolis,03/11/2011,408 Hennepin Ave.,Men's Room,,,Gay 90's,MN,,,http://www.citypages.com//events/mens-room-487543/
Minneapolis,03/12/2011,408 Hennepin Ave.,Men's Room,,,Gay 90's,MN,,,http://www.citypages.com//events/mens-room-487543/
Minneapolis,03/13/2011,408 Hennepin Ave.,Men's Room,,,Gay 90's,MN,,,http://www.citypages.com//events/mens-room-487543/
Minneapolis,03/14/2011,408 Hennepin Ave.,Men's Room,,,Gay 90's,MN,,,http://www.citypages.com//events/mens-room-487543/
Minneapolis,03/15/2011,408 Hennepin Ave.,Men's Room,,,Gay 90's,MN,,,http://www.citypages.com//events/mens-room-487543/
Minneapolis,03/17/2011,355 NE Monroe St.,9th Circle,,$3,Club Underground,MN,,,http://www.citypages.com//events/9th-circle-1301897/
Minneapolis,03/18/2011,408 Hennepin Ave.,Men's Room,,,Gay 90's,MN,,,http://www.citypages.com//events/mens-room-487543/
St. Paul,03/19/2011,2380 W. Hampden Ave.,Third Saturday Night Ceili,,$3 suggested donation,Oddfellows Grand Lodge of MN,MN,,,http://www.citypages.com//events/third-saturday-night-ceili-271005/
Minneapolis,03/19/2011,408 Hennepin Ave.,Men's Room,,,Gay 90's,MN,,,http://www.citypages.com//events/mens-room-487543/
Minneapolis,03/19/2011,513  Washington Ave. S.,Booby Trap,lesbian/queer women's dance night</p>,$5,Bolt Underground,MN,,,http://www.citypages.com//events/booby-trap-876319/
Minneapolis,03/20/2011,408 Hennepin Ave.,Men's Room,,,Gay 90's,MN,,,http://www.citypages.com//events/mens-room-487543/
Minneapolis,03/22/2011,408 Hennepin Ave.,Men's Room,,,Gay 90's,MN,,,http://www.citypages.com//events/mens-room-487543/
Stillwater,03/04/2011,317 Main St. S.,KDWB Kill the Keg Dance Party,,,The Cherry Bowl Sports Bar & Grill,MN,,,http://www.citypages.com//events/kdwb-kill-the-keg-dance-party-1091318/
Minneapolis,03/25/2011,408 Hennepin Ave.,Men's Room,,,Gay 90's,MN,,,http://www.citypages.com//events/mens-room-487543/
Minneapolis,03/25/2011,701 1st Ave. N.,Energize,,$10; ladies free until 9:30 p.m,The Record Room,MN,,,http://www.citypages.com//events/energize-167998/
Minneapolis,03/26/2011,408 Hennepin Ave.,Men's Room,,,Gay 90's,MN,,,http://www.citypages.com//events/mens-room-487543/
Minneapolis,03/27/2011,408 Hennepin Ave.,Men's Room,,,Gay 90's,MN,,,http://www.citypages.com//events/mens-room-487543/
Minneapolis,03/05/2011,408 Hennepin Ave.,Men's Room,,,Gay 90's,MN,,,http://www.citypages.com//events/mens-room-487543/
Minneapolis,03/29/2011,408 Hennepin Ave.,Dance Annex,,,Gay 90's,MN,,,http://www.citypages.com//events/dance-annex-487533/
Minneapolis,03/29/2011,408 Hennepin Ave.,Men's Room,,,Gay 90's,MN,,,http://www.citypages.com//events/mens-room-487543/
Minneapolis,03/25/2011,917 Cedar Ave. S.,VibeSquad,with R/D. 18+</p>,$12/$15,Cabooze,MN,03/25/2011,,http://www.citypages.com//events/vibesquad-1731690/
Minneapolis,03/03/2011,80 S. 9th St.,Salsabrosa,,$6,Hell's Kitchen,MN,,,http://www.citypages.com//events/salsabrosa-1399513/
St. Paul,03/04/2011,695 Grand Ave.,Tropical Zone,,,Dixie's On Grand,MN,,,http://www.citypages.com//events/tropical-zone-1399585/
Eden Prairie,03/13/2011,13000 Technology Dr.,Salsa Del Soul,,,Santorini Taverna & Grill,MN,,,http://www.citypages.com//events/salsa-del-soul-1558389/
Minneapolis,03/03/2011,501 E. Hennepin Ave.,Flamenco Thursday Nights,,,Conga Latin Bistro,MN,,,http://www.citypages.com//events/flamenco-thursday-nights-272737/
St. Paul,03/04/2011,175 Cesar Chavez St.,Mariachi Estrella,,,El Burrito Mercado,MN,,,http://www.citypages.com//events/mariachi-estrella-1628217/
Minneapolis,03/04/2011,327 14th Ave. SE,Salsa Police,,,Loring Pasta Bar,MN,,,http://www.citypages.com//events/salsa-police-501738/
Minneapolis,03/05/2011,327 14th Ave. SE,Salsa Police,,,Loring Pasta Bar,MN,,,http://www.citypages.com//events/salsa-police-501738/
Minneapolis,03/06/2011,327 14th Ave. SE,Mandragora Tango,,,Loring Pasta Bar,MN,,,http://www.citypages.com//events/mandragora-tango-1469133/
St. Paul,03/11/2011,175 Cesar Chavez St.,Michael Hauser,,,El Burrito Mercado,MN,,,http://www.citypages.com//events/michael-hauser-1628218/
Minneapolis,03/11/2011,327 14th Ave. SE,Salsa Police,,,Loring Pasta Bar,MN,,,http://www.citypages.com//events/salsa-police-501738/
Minneapolis,03/12/2011,327 14th Ave. SE,Salsa Police,,,Loring Pasta Bar,MN,,,http://www.citypages.com//events/salsa-police-501738/
St. Paul,03/18/2011,175 Cesar Chavez St.,Noche de Bohemia,with Harold & Liliana</p>,,El Burrito Mercado,MN,,,http://www.citypages.com//events/noche-de-bohemia-1628219/
Minneapolis,03/18/2011,327 14th Ave. SE,Salsa Police,,,Loring Pasta Bar,MN,,,http://www.citypages.com//events/salsa-police-501738/
Minneapolis,03/19/2011,327 14th Ave. SE,Salsa Police,,,Loring Pasta Bar,MN,,,http://www.citypages.com//events/salsa-police-501738/
Minneapolis,03/25/2011,327 14th Ave. SE,Salsa Police,,,Loring Pasta Bar,MN,,,http://www.citypages.com//events/salsa-police-501738/
Minneapolis,03/26/2011,327 14th Ave. SE,Salsa Police,,,Loring Pasta Bar,MN,,,http://www.citypages.com//events/salsa-police-501738/
Minneapolis,03/03/2011,112 Hennepin Ave. E.,The New Primitives,,,Nye's Polonaise Room,MN,,,http://www.citypages.com//events/the-new-primitives-1277512/
Minneapolis,03/03/2011,2027 E. Franklin Ave.,Les Exodus,with Prince Jabba & Lynval Jackson</p>,$10,Blue Nile Restaurant & Lounge,MN,,,http://www.citypages.com//events/les-exodus-266768/
Minneapolis,03/01/2011,327 14th Ave. SE,Dan Newton's Cafe Accordion Orchestra,,,Loring Pasta Bar,MN,,,http://www.citypages.com//events/dan-newtons-cafe-accordion-orchestra-811674/
Minneapolis,03/01/2011,3601 E. Lake St.,Staving,,free,Merlins Rest,MN,,,http://www.citypages.com//events/staving-1375614/
Minneapolis,03/03/2011,205 E. Hennepin Ave.,Mark Stillman & Francine Roche,,,Honey,MN,,,http://www.citypages.com//events/mark-stillman-and-francine-roche-1438784/
Minneapolis,03/01/2011,701 1st Ave. N.,Asobi Seksu,with Brahms. 18+</p>,$10/$12,7th St. Entry,MN,03/01/2011,,http://www.citypages.com//events/asobi-seksu-1695251/
St. Paul,03/01/2011,1601 University Ave. W.,Nicole Atkins & the Sea,with Cotton Jones</p>,$10,Turf Club,MN,03/01/2011,,http://www.citypages.com//events/nicole-atkins-and-the-sea-1695252/
Maple Grove,03/01/2011,7885 Main St. N.,Kimberly & Tony,,,Sawatdee,MN,,,http://www.citypages.com//events/kimberly-and-tony-1017317/
Fridley,03/01/2011,7820 University Ave.,Rising,,,G.B. Leighton's Pickle Park,MN,,,http://www.citypages.com//events/rising-1558156/
Chanhassen,03/01/2011,600 Market St. Ste 170,Carol Zimmerman,,free,The School II,MN,,,http://www.citypages.com//events/carol-zimmerman-785403/
Minneapolis,03/01/2011,4171 Lyndale Ave. N.,Chris Johnson,,,42nd Avenue Station,MN,,,http://www.citypages.com//events/chris-johnson-1302031/
St. Paul,03/01/2011,380 Cedar St.,Ray Evangelista,,free,Hunan Garden,MN,,,http://www.citypages.com//events/ray-evangelista-164660/
Chanhassen,03/02/2011,600 Market St. Ste 170,Carol Z & Jeff Carver,,,The School II,MN,,,http://www.citypages.com//events/carol-z-and-jeff-carver-1732798/
Fridley,03/01/2011,7820 University Ave.,Rawkzilla Battle of the Bands,,,G.B. Leighton's Pickle Park,MN,,,http://www.citypages.com//events/rawkzilla-battle-of-the-bands-1501937/
Brooklyn Park,03/02/2011,8078 Brooklyn Blvd.,Bruce Bowman,,,Mad Jack's Sports Cafe,MN,,,http://www.citypages.com//events/bruce-bowman-1562234/
Minneapolis,03/01/2011,500 S. Cedar Ave.,Drew Peterson & Friends,,,Palmer's Bar,MN,,,http://www.citypages.com//events/drew-peterson-and-friends-1471759/
Minneapolis,03/02/2011,3001 Hennepin Ave. S.,Javier Trejo,,,Famous Dave's BBQ and Blues,MN,,,http://www.citypages.com//events/javier-trejo-1718266/
St. Paul,03/01/2011,1601 University Ave. W.,Pocahontas County,,free,Turf Club,MN,,,http://www.citypages.com//events/pocahontas-county-1731621/
White Bear Lake,03/02/2011,4725 Hwy 61 N.,Joe Cruz,,free,Ingredients Cafe & Take Away,MN,,,http://www.citypages.com//events/joe-cruz-1571827/
Minneapolis,03/01/2011,409 E. Hennepin Ave.,"The Avenue Army, Black and Tan",,$3,Terminal Bar,MN,,,http://www.citypages.com//events/the-avenue-army-black-and-tan-1464840/
St. Paul,03/02/2011,380 Cedar St.,Ray Evangelista,,free,Hunan Garden,MN,,,http://www.citypages.com//events/ray-evangelista-164660/
Minneapolis,03/02/2011,329 S. Cedar Ave.,The Second-Hand Showcase,all ages</p>,,Acadia Cafe,MN,,,http://www.citypages.com//events/the-second-hand-showcase-1425421/
Eagan,03/02/2011,1555 Cliff Rd.,"Trainwreck, Trent Shaw",,,Axel's Bonfire,MN,,,http://www.citypages.com//events/trainwreck-trent-shaw-1581435/
Minneapolis,03/04/2011,1750 Hennepin Ave.,Tyondai Braxton & Wordless Music Orchestra,,$25,Walker Art Center,MN,03/04/2011,,http://www.citypages.com//events/tyondai-braxton-and-wordless-music-orchestra-1682703/
Minneapolis,03/04/2011,323 1st Ave. N.,F*cking Sick,,,Bootleggers,MN,,,http://www.citypages.com//events/fcking-sick-1322223/
Minneapolis,03/06/2011,1308 4th St. SE,Griffin House & Charlie Mars,18+</p>,$16,The Varsity Theater,MN,03/06/2011,,http://www.citypages.com//events/griffin-house-and-charlie-mars-1731606/
Minneapolis,03/06/2011,416 Cedar Ave. S.,Adam Levy,,$5,The Cedar,MN,03/06/2011,,http://www.citypages.com//events/adam-levy-1682664/
Minneapolis,03/06/2011,106 N. 3rd St.,Alex Rossi's Root City Band,,,Ugly Mug Minneapolis,MN,,,http://www.citypages.com//events/alex-rossis-root-city-band-949395/
Coon Rapids,03/07/2011,611 NW Coon Rapids Blvd.,Jessie Smelter,,,Culver's,MN,,,http://www.citypages.com//events/jessie-smelter-295674/
Minneapolis,03/06/2011,500 S. Cedar Ave.,Nick the Feelin' Trio,,,Palmer's Bar,MN,,,http://www.citypages.com//events/nick-the-feelin-trio-1643806/
Fridley,03/07/2011,7820 University Ave.,Rawkzilla Battle of the Bands,,,G.B. Leighton's Pickle Park,MN,,,http://www.citypages.com//events/rawkzilla-battle-of-the-bands-1501937/
Navarre,03/06/2011,3380 Shoreline Dr.,Sam Kuusisto,,,Narrows Saloon,MN,,,http://www.citypages.com//events/sam-kuusisto-1285393/
St. Paul,03/09/2011,380 Cedar St.,Ray Evangelista,,free,Hunan Garden,MN,,,http://www.citypages.com//events/ray-evangelista-164660/
Minneapolis,03/11/2011,323 1st Ave. N.,F*cking Sick,,,Bootleggers,MN,,,http://www.citypages.com//events/fcking-sick-1322223/
Minneapolis,03/12/2011,323 1st Ave. N.,F*cking Sick,,,Bootleggers,MN,,,http://www.citypages.com//events/fcking-sick-1322223/
St. Paul,03/15/2011,380 Cedar St.,Ray Evangelista,,free,Hunan Garden,MN,,,http://www.citypages.com//events/ray-evangelista-164660/
Minneapolis,03/16/2011,629 Cedar Ave. S.,Men,18+</p>,$12,Triple Rock Social Club,MN,03/16/2011,,http://www.citypages.com//events/men-1710333/
Chanhassen,03/16/2011,600 Market St. Ste 170,Carol Z & Jeff Carver,,,The School II,MN,,,http://www.citypages.com//events/carol-z-and-jeff-carver-1732798/
St. Paul,03/16/2011,380 Cedar St.,Ray Evangelista,,free,Hunan Garden,MN,,,http://www.citypages.com//events/ray-evangelista-164660/
Minneapolis,03/18/2011,323 1st Ave. N.,F*cking Sick,,,Bootleggers,MN,,,http://www.citypages.com//events/fcking-sick-1322223/
Minneapolis,03/19/2011,323 1st Ave. N.,F*cking Sick,,,Bootleggers,MN,,,http://www.citypages.com//events/fcking-sick-1322223/
Minneapolis,03/20/2011,701 1st Ave. N.,The Constellations,18+</p>,$10/$12,7th St. Entry,MN,03/20/2011,,http://www.citypages.com//events/the-constellations-1716167/
St. Paul,03/22/2011,380 Cedar St.,Ray Evangelista,,free,Hunan Garden,MN,,,http://www.citypages.com//events/ray-evangelista-164660/
Minneapolis,03/26/2011,629 Cedar Ave. S.,The Greenhornes,with Hacienda. 18+</p>,$12,Triple Rock Social Club,MN,03/26/2011,,http://www.citypages.com//events/the-greenhornes-1731663/
Minneapolis,03/26/2011,323 1st Ave. N.,F*cking Sick,,,Bootleggers,MN,,,http://www.citypages.com//events/fcking-sick-1322223/
St. Paul,03/29/2011,380 Cedar St.,Ray Evangelista,,free,Hunan Garden,MN,,,http://www.citypages.com//events/ray-evangelista-164660/
Fridley,03/29/2011,7820 University Ave.,Rawkzilla Battle of the Bands,,,G.B. Leighton's Pickle Park,MN,,,http://www.citypages.com//events/rawkzilla-battle-of-the-bands-1501937/
Chanhassen,03/30/2011,600 Market St. Ste 170,Carol Z & Jeff Carver,,,The School II,MN,,,http://www.citypages.com//events/carol-z-and-jeff-carver-1732798/
St. Paul,03/30/2011,380 Cedar St.,Ray Evangelista,,free,Hunan Garden,MN,,,http://www.citypages.com//events/ray-evangelista-164660/
Minneapolis,03/02/2011,4415 Nicollet Ave. S.,Willie Murphy Blues Jam,,,Driftwood Char Bar,MN,,,http://www.citypages.com//events/willie-murphy-blues-jam-1734052/
