state,address,authors,city,moreInfoAuthor,time,date,authorImg,authorBio,location,moreInfoLink,title
NY,91 Old Country Road,Nic Sheff,Carle Place,http://www.hachettebookgroup.com/teens_authors_Nic-Sheff-(1536709).htm,07:00 PM,04/05/2011,http://www.hachettebookgroup.com/_images/Contributors/1536709_215x340_rdax_195x293_80.jpg,"Nic Sheff's 2008 bestselling memoir, Tweak, chronicles his battle with crystal meth and heroin. In 2008, while on a highly publicized book tour with his journalist father David Sheff, author of the bestselling Beautiful Boy: A Father's Journey Through His Son's Addiction, Nic relapsed again. We All Fall Down explores Nic's recent relapses and presents a young man struggling to find his own personal path to sobriety. Nic currently lives in Los Angeles with his two dogs, Ramona and Quimby. When he's not writing, Nic volunteers at a nonprofit organization dedicated to helping teenagers battling addiction.",BARNES & NOBLE #2216,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Nic Sheff Talk & Signing
CA,7881 Edinger Avenue,Lisi Harrison,Huntington Beach,http://www.hachettebookgroup.com/teens_authors_Lisi-(1074092).htm,07:00 PM,04/06/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1074092_215X340_rdax_195x123_80.jpg,"Lisi Harrison was the Senior Director of Production Development at MTV, Music Television, and was responsible for creating and developing original programming for air on MTV. She also served as Head Writer for MTV Production and before that had her own column in Jane Magazine.  Lisi lives in&nbsp;Laguna Beach, California, and is currently working on her next Alphas novel, coming in April 2010, as well as her next Clique novel.&nbsp;",BARNES & NOBLE,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Lisi Harrison Reading and Signing
NY,8415 Third Ave.,Nic Sheff,Brooklyn,http://www.hachettebookgroup.com/teens_authors_Nic-Sheff-(1536709).htm,07:00 PM,04/06/2011,http://www.hachettebookgroup.com/_images/Contributors/1536709_215x340_rdax_195x293_80.jpg,"Nic Sheff's 2008 bestselling memoir, Tweak, chronicles his battle with crystal meth and heroin. In 2008, while on a highly publicized book tour with his journalist father David Sheff, author of the bestselling Beautiful Boy: A Father's Journey Through His Son's Addiction, Nic relapsed again. We All Fall Down explores Nic's recent relapses and presents a young man struggling to find his own personal path to sobriety. Nic currently lives in Los Angeles with his two dogs, Ramona and Quimby. When he's not writing, Nic volunteers at a nonprofit organization dedicated to helping teenagers battling addiction.",BOOKMARK SHOPPE,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Nic Sheff Talk & Signing
DC,Cramton Auditorium,Tyrese Gibson,Washington,http://www.hachettebookgroup.com/authors_Tyrese-Gibson-(1541987).htm,6:30 PM,04/06/2011,http://www.hachettebookgroup.com/_images/Contributors/1541987_215x340.jpg,"Tyrese Gibson - known to his legions of fans as ""Tyrese"" - is an American multi-media entertainer who has been hugely successful as a multi-platinum and Grammy-nominated R&amp;B singer, songwriter, rapper, actor, fashion model, screenwriter and producer. Born and raised in the gritty South Central L.A. section of Watts, Tyrese was discovered at the age of fourteen when he won a local talent show. His performance in a 1995 Coke commercial, singing the phrase ""Always Coca-Cola,"" led to worldwide recognition and a longstanding music career. After releasing several award-winning albums, he transitioned into films, first with John Singleton's critically acclaimed Baby Boy, followed by some of Hollywood's biggest movies, including 2 Fast 2 Furious, Four Brothers and Michael Bay's Transformers. Tyrese created the bestselling comic book Mayhem and produced the television show First In. He is currently working on his fifth studio album and can be seen next in the upcoming mega-franchise films, Fast Five and Transformers 3: Dark of the Moon.",HOWARD UNIVERSITY BOOKSTORE,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Tyrese Gibson Interview/Q&A/Signing
MA,98 Middlesex Turnpike,Nic Sheff,Burlington,http://www.hachettebookgroup.com/teens_authors_Nic-Sheff-(1536709).htm,07:00 PM,04/07/2011,http://www.hachettebookgroup.com/_images/Contributors/1536709_215x340_rdax_195x293_80.jpg,"Nic Sheff's 2008 bestselling memoir, Tweak, chronicles his battle with crystal meth and heroin. In 2008, while on a highly publicized book tour with his journalist father David Sheff, author of the bestselling Beautiful Boy: A Father's Journey Through His Son's Addiction, Nic relapsed again. We All Fall Down explores Nic's recent relapses and presents a young man struggling to find his own personal path to sobriety. Nic currently lives in Los Angeles with his two dogs, Ramona and Quimby. When he's not writing, Nic volunteers at a nonprofit organization dedicated to helping teenagers battling addiction.",BARNES & NOBLE #2966,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Nic Sheff Talk & Signing
VT,5247 Shelburne Road,Nic Sheff,Shelburne,http://www.hachettebookgroup.com/teens_authors_Nic-Sheff-(1536709).htm,07:00 PM,04/08/2011,http://www.hachettebookgroup.com/_images/Contributors/1536709_215x340_rdax_195x293_80.jpg,"Nic Sheff's 2008 bestselling memoir, Tweak, chronicles his battle with crystal meth and heroin. In 2008, while on a highly publicized book tour with his journalist father David Sheff, author of the bestselling Beautiful Boy: A Father's Journey Through His Son's Addiction, Nic relapsed again. We All Fall Down explores Nic's recent relapses and presents a young man struggling to find his own personal path to sobriety. Nic currently lives in Los Angeles with his two dogs, Ramona and Quimby. When he's not writing, Nic volunteers at a nonprofit organization dedicated to helping teenagers battling addiction.",FLYING PIG BOOKSTORE,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Nic Sheff Talk & Signing
MI,2513 Jackson Rd.,Nic Sheff,Ann Arbor,http://www.hachettebookgroup.com/teens_authors_Nic-Sheff-(1536709).htm,02:00 PM,04/10/2011,http://www.hachettebookgroup.com/_images/Contributors/1536709_215x340_rdax_195x293_80.jpg,"Nic Sheff's 2008 bestselling memoir, Tweak, chronicles his battle with crystal meth and heroin. In 2008, while on a highly publicized book tour with his journalist father David Sheff, author of the bestselling Beautiful Boy: A Father's Journey Through His Son's Addiction, Nic relapsed again. We All Fall Down explores Nic's recent relapses and presents a young man struggling to find his own personal path to sobriety. Nic currently lives in Los Angeles with his two dogs, Ramona and Quimby. When he's not writing, Nic volunteers at a nonprofit organization dedicated to helping teenagers battling addiction.",NICOLA'S BOOKS,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Nic Sheff Talk & Signing
MI,2820 Towne Centre Blvd,Nic Sheff,Lansing,http://www.hachettebookgroup.com/teens_authors_Nic-Sheff-(1536709).htm,07:00 PM,04/11/2011,http://www.hachettebookgroup.com/_images/Contributors/1536709_215x340_rdax_195x293_80.jpg,"Nic Sheff's 2008 bestselling memoir, Tweak, chronicles his battle with crystal meth and heroin. In 2008, while on a highly publicized book tour with his journalist father David Sheff, author of the bestselling Beautiful Boy: A Father's Journey Through His Son's Addiction, Nic relapsed again. We All Fall Down explores Nic's recent relapses and presents a young man struggling to find his own personal path to sobriety. Nic currently lives in Los Angeles with his two dogs, Ramona and Quimby. When he's not writing, Nic volunteers at a nonprofit organization dedicated to helping teenagers battling addiction.",SCHULER BOOKS & MUSIC,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Nic Sheff Talk & Signing
IL,1659 W. Melrose,Nic Sheff,Chicago,http://www.hachettebookgroup.com/teens_authors_Nic-Sheff-(1536709).htm,06:00 PM,04/12/2011,http://www.hachettebookgroup.com/_images/Contributors/1536709_215x340_rdax_195x293_80.jpg,"Nic Sheff's 2008 bestselling memoir, Tweak, chronicles his battle with crystal meth and heroin. In 2008, while on a highly publicized book tour with his journalist father David Sheff, author of the bestselling Beautiful Boy: A Father's Journey Through His Son's Addiction, Nic relapsed again. We All Fall Down explores Nic's recent relapses and presents a young man struggling to find his own personal path to sobriety. Nic currently lives in Los Angeles with his two dogs, Ramona and Quimby. When he's not writing, Nic volunteers at a nonprofit organization dedicated to helping teenagers battling addiction.",BOOK CELLAR AT CHICAGO PUBLIC LIBRARY,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Nic Sheff Talk & Signing
IL,123 West Jefferson,Nic Sheff,Naperville,http://www.hachettebookgroup.com/teens_authors_Nic-Sheff-(1536709).htm,07:00 PM,04/13/2011,http://www.hachettebookgroup.com/_images/Contributors/1536709_215x340_rdax_195x293_80.jpg,"Nic Sheff's 2008 bestselling memoir, Tweak, chronicles his battle with crystal meth and heroin. In 2008, while on a highly publicized book tour with his journalist father David Sheff, author of the bestselling Beautiful Boy: A Father's Journey Through His Son's Addiction, Nic relapsed again. We All Fall Down explores Nic's recent relapses and presents a young man struggling to find his own personal path to sobriety. Nic currently lives in Los Angeles with his two dogs, Ramona and Quimby. When he's not writing, Nic volunteers at a nonprofit organization dedicated to helping teenagers battling addiction.",ANDERSON'S BOOKSHOP,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Nic Sheff Talk & Signing
AZ,4014 N Goldwater Blvd # 101,Don Winslow,Scottsdale,http://www.hachettebookgroup.com/authors_Don-Winslow-(1534267).htm,7:00 PM,04/13/2011,,"DON WINSLOW was born in New York City but raised in South Kingstown, Rhode Island. His books include Savages, The Power of the Dog, and The Death and Life of Bobby Z. In addition to a writer, Don has been an actor, director, movie theater manager, safari guide, and private investigator. Don lives in the San Diego area with his wife, Jean, and son, Thomas. He invites you to visit him at his website www.donwinslow.com.",POISONED PEN,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Don Winslow Book signing
