moreInfo,contactPhone,title,website,zipcode,endDate,street,state,fees,startDate,city,venueName,description,time
http://www.visitmaine.com/event/7947/westbrook_together_days_2011/,(207) 856-7400,Westbrook Together Days 2011,"<a href=""http://westbrooktogetherdays.com/"" class=""uvt_eweb"">westbrooktogetherdays.com/</a>",04092,06/4/2011,655 Main Street,ME,<p>No cost for admission.  Tickets can be purchased for amusement rides.</p>,06/3/2011,Westbrook,Riverbank Park,"<p>Westbrook Together Days is an Annual Event put together by the Westbrook Community Chamber and brings together the best of Westbrook, local groups, local artisans, local service clubs, and great food along with our amusement rides.  We will have 20-30 performers and entertainers as well as a parade down Main Street Saturday morning and our Annual Auction Saturday afternoon.  The festivities are concluded with our fabulous Fireworks show at 9:30 pm Saturday night.</p>",<p>Friday 3 pm until 10 pm.  Saturday 10 am until 10 pm</p>
http://www.visitmaine.com/event/7834/preservation_hall_jazz_band/,(207) 633-5159,Preservation Hall Jazz Band,"<a href=""http://www.boothbayoperahouse.com/"" class=""uvt_eweb"">www.boothbayoperahouse.com/</a>",04538,06/3/2011,86 Townsend Avenue,ME,"<p>Tickets: $25 in Advance, $35 Day of Show. To purchase tickets contact the Box Office at 207-633-5159 or visit www.boothbayoperahouse.com.</p>",06/3/2011,Boothbay Harbor,The Opera House at Boothbay Harbor,"<p>From Carnegie Hall to Lincoln Center, in front of audiences including kings and queens and presidents, the members of the band have traveled around the world on their mission to nurture and perpetuate the art form of New Orleans jazz. Named after the venerable Preservation Hall in New Orleans, the band&#039;s performances embody a joyful and timeless spirit.</p>","<p>Doors open at 7:30pm, Music begins at 8pm</p>"
http://www.visitmaine.com/event/7851/maura_oconnell/,(207) 633-5159,Maura O&#039;Connell,"<a href=""http://www.boothbayoperahouse.com/"" class=""uvt_eweb"">www.boothbayoperahouse.com/</a>",04538,06/4/2011,86 Townsend Avenue,ME,"<p>Tickets: $18 in Advance, $22 Day of Show. To purchase tickets contact the Box Office at 207-633-5159 or visit www.boothbayoperahouse.com.</p>",06/4/2011,Boothbay Harbor,The Opera House at Boothbay Harbor,"<p>Called one of the best shows &quot;anyone had ever seen&quot; following her 2008 performance at the OH, we invited back this Irish dynamo. The House will be filled with a mix of folk, jazz, blues, and Celtic inspired music and stories.</p>","<p>Doors open at 7:30pm, Music begins at 8pm</p>"
http://www.visitmaine.com/event/6111/shape_note_singers/,(207) 926-4597,Shape Note Singers,"<a href=""http://www.shaker.lib.me.us/"" class=""uvt_eweb"">www.shaker.lib.me.us/</a>",04260,06/4/2011,707 Shaker Rd. Route 26,ME,<p>admission is free</p>,06/4/2011,New Gloucester,Sabbathday Lake Shaker Village,"<p>Join shape note singers in the 1794 Shaker Meetinghouse.  Shape note singing is one of the oldest traditions in American music, in the Sacred Harp tradition.  The public is invited to sit in and listen, or even to join in the singing!  Admission is free.</p>",<p>1:00 PM - 4:30 PM</p>
http://www.visitmaine.com/event/7750/civil_war_reenactment_weekend/,(207) 645-5155,Civil War Reenactment Weekend,"<a href=""http://www.norlands.org/events.html"" class=""uvt_eweb"">www.norlands.org/events.html</a>",04253,06/6/2011,290 Norlands Rd,ME,<p>$10-$25</p>,06/4/2011,Livermore,Washburn Norlands Living History Center,"<p>The Third Rally for Norlands: Civil War Reenactment Weekend at the Washburn-Norlands Living History Center in Livermore Maine will take place on June 4 and 5, 2011.  Hundreds of living historians outfitted as Confederate and Union infantry will scrimmage with replica weaponry on the grounds of the 19th Century historic settlement.</p><p>Guests can visit, full-scale battles, cannon artillery, a civilian camp,  farm-life living history in the museum, field music, 19th Century fashion show, blacksmith demonstration, old-time photos, vintage town ball game, one-room schoolhouse, Saturday bean supper and contra dance with local band Racket Factory, Sunday church service with an 1800&#039;s sermon, exhibit and lecture in the Washburn&#039;s Mansion on</p>","<p>Saturday, June 4 at 9:00am - June 5 at 3:00pm</p>"
http://www.visitmaine.com/event/7638/castle_tucker_open_house_day/,(207) 882-7169,Castle Tucker Open House Day,"<a href=""http://www.HistoricNewEngland.org/"" class=""uvt_eweb"">www.HistoricNewEngland.org/</a>",04578,06/4/2011,2 Lee Street,ME,"<p>Free for members of Historic New England. Nonmembers: $5 Adults, $4 Seniors and $2.50 children under 12.</p>",06/4/2011,Wiscasset,,"<p>Celebrate the opening of the season  with free tours of Castle Tucker.  Built in 1807 and lived in by one family from 1858 until the turn of the 21st century, Castle Tucker reveals the life of an upper middle class Victorian family in Wiscasset.  Come step back in time and hear the story of Captain Richard Tucker, Jr., his wife Mollie and their five children in the setting of their home in this large, fully-furnished, Regency style mansion. For more information and a full calendar of summer programs, visit www.HistoricNewEngland.org.</p>",<p>11 am to 5 pm. Last tour daily leaves at 4:00 pm.</p>
http://www.visitmaine.com/event/273/vintage_town_ball_game/,(207) 897-4366,Vintage Town Ball Game,"<a href=""http://www.norlands.org/"" class=""uvt_eweb"">www.norlands.org/</a>",04253,06/5/2011,290 Norlands Road,ME,"<p>Many other Civil War history events during the weekend.  $8 adults, $5 children under 12 yo.</p>",06/4/2011,Livermore,Washburn-Norlands Living History Center,"<p>Experience the origins of our nation&#039;s favorite pastime. The Dirigo Town Ball Club teams up with Civil War living historians to bring you a sporting event that is both competitive and historically accurate. The gentlemen will be clad in heavy uniforms, typical of the era. Their speech will be peppered with 1864 on-the-field jargon. Come ready to participate in the game.</p>",<p>During weekend event check chalkboard for times.</p>
http://www.visitmaine.com/event/8073/time_pilots_80s_dance_bash/,(207) 774-4527,TIME PILOTS 80&#039;s DANCE BASH,"<a href=""http://www.thelandingatpinepoint.com/"" class=""uvt_eweb"">www.thelandingatpinepoint.com/</a>",04074,06/10/2011,353 Pine Point Road,ME,<p>PREMIER: $15 Reserved seats with cocktail service on main floor MEZZANINE: $15 Reserved seats with cocktail service on mezz level GENERAL: $10 Cover charge only. No reserved seats. Setting is &quot;CLUB&quot; style with couches and limited coctail high tops. NO DINNER SERVICE THIS EVENING</p>,06/10/2011,Scarborough,The Landing at Pine Point,<p>They&#039;re back!!! The Time Pilots hit the stage again for a welcome to summer bash! You&#039;ll hear the best of the 80&#039;s with this 5 piece sensation. They rocked the house last time with a sellout show and that&#039;s exactly what will happen this time so get your tickets now.</p><p>TICKETS:</p><p>PREMIER: $15 Reserved seats with cocktail service on main floor</p><p>MEZZANINE: $15 Reserved seats with cocktail service on mezz level</p><p>GENERAL: $10 Cover charge only. No reserved seats. Setting is &quot;CLUB&quot; style with couches and limited coctail high tops.</p><p>NO DINNER SERVICE THIS EVENING</p>,"<p>6:30 doors, 7pm opener, 8pm SHOW</p>"
http://www.visitmaine.com/event/6487/midsommar_festival/,(207) 896-3461,Midsommar Festival,"<a href=""http://www.maineswedishcolony.info/cal.html"" class=""uvt_eweb"">www.maineswedishcolony.info/cal.html</a>",04762,06/19/2011,116 Station Road,ME,,06/17/2011,New Sweden,New Sweden Historical Museum,"<p>Midsommar is a celebration of Swedish Heritage in Maine and the kickoff to our short and sweet summer. Please join us for the fun: eat, dance, sing. Come to Midsommar Festival for the 140th anniversary of the founding of the Maine Swedish Colony.</p>",
http://www.visitmaine.com/event/4339/pirate_rendezvous/,(207) 380-9912,Pirate Rendezvous,"<a href=""http://www.piraterendezvous.com/"" class=""uvt_eweb"">www.piraterendezvous.com/</a>",04543,06/11/2011,Main Street,ME,<p>Free</p>,06/11/2011,Damariscotta,In - Town Damariscotta,"<p>The Mystic Pirates sail into the scenic midcoast towns of Damariscotta and Newcastle. The pirates invade at high noon, complete with a pirate ship laying down a barrage of cannon fire. Pirate activities, beginning at 10 a.m., including games, re-enactments and music will continue until 4 p.m. Children will be involved in a drama to find the Lost Treasure of the Mystic Pirates. Special pirate-themed menus will be featured at local restaurants during the event and into the evening. The event benefits Lincoln County Family Holiday Wishes.</p>",<p>10:00 to 4:00</p>
http://www.visitmaine.com/event/7295/suzanne_nance--favorite_songs_opera_and_broadway/,293-3406,Suzanne Nance--Favorite Songs: Opera and Broadway,"<a href=""http://concertsatjewett.com/"" class=""uvt_eweb"">concertsatjewett.com/</a>",04330,06/12/2011,46 University Drive,ME,"<p>$10, students $5, ages 12 &amp; under free.</p>",06/12/2011,Augusta,,"<p>Show tunes and favorite arias by acclaimed soprano, Suzanne Nance, talented host of Morning Classical Music and MPBN&#039;s music director.</p><p>George Lopez on piano.</p>",<p>2-4 PM</p>
http://www.visitmaine.com/event/7518/legacy_of_the_arts_festival/,(207) 288-5103,Legacy of the Arts Festival,"<a href=""http://www.legacyartsfestival.com/"" class=""uvt_eweb"">www.legacyartsfestival.com/</a>",04609,06/26/2011,Around Town,ME,<p>Most events are free.  Some workshops have a fee to cover materials.</p>,06/19/2011,Bar Harbor,"Village Green, Mt. Desert and Main Street","<p>The 13th Annual Legacy of the Arts Festival celebrates Bar Harbor&#039;s rich history of art, music, Native American culture--and much more. Activities include live music, art exhibits, demonstrations, workshops, meetings with the artists, and historic tours. The week begins with our traditional Father&#039;s Day concert in Agamont Park. The Annual Art Award is presented during the concert to an individual in the community who has contributed to the cultural enrichment of the area, and winds up with the 61st Annual Art Show on the Village Green, June 25-26.</p>","<p>varied, day and evening events</p>"
http://www.visitmaine.com/event/7880/16th_annual_family_fun_days_2011/,(207) 670-0808,16th Annual Family Fun Days 2011,"<a href=""http://www.eustismaine.com/activities-events.asp"" class=""uvt_eweb""><span title=""&hellip;p"">www.eustismaine.com/activities-events.as&hellip;</span></a>",04982,06/26/2011,Around the Village of,ME,"<p>Bounces and Slides free to kids. No charge for Family Games. Food available from local organizations. Entry fee for Golf Tournament, includes lunch.</p>",06/24/2011,Stratton,The Village of Stratton,"<p>Don&#039;t miss these activities: Chicken Dinner and free entertainment, Karaoke, yard sales, PARADE, Antique &amp; Classic Auto Show, Bounces &amp; Slides FREE for all kids, Family Games, Pig Roast, Cookie Contest, FIREWORKS, Canoe &amp; Kayak Sprint Race and our 18 Hole Golf Tournament.</p><p>The Flagstaff Area Business Association, is centered in the NorthWestern Mountains of Maine, our members stretch north from Wilton, ME to Lac-Megantic, Canada and east/west from Solon to Rangeley. Eustis is just minutes from the Bigelow Preserve, AT, NFCT, 5 golf courses, fishing, canoeing, kayaking, and 200 miles of ATV trails. Eustis, ME is &quot;The Friendliest town in the NorthWestern Mountains of Maine&quot;.</p><p>Come join us in the Village of Stratton, ME.</p>",<p>Friday 5:00 pm - Sunday 5:00 pm</p>
http://www.visitmaine.com/event/7918/old_port_festival/,(207) 772-6828,OLD PORT FESTIVAL,"<a href=""http://www.portlandmaine.com/index.php?sec=6&amp;ssec=87"" class=""uvt_eweb""><span title=""&hellip;ec=87"">www.portlandmaine.com/index.php?sec=6&amp;ss&hellip;</span></a>",04101,06/12/2011,Old Port,ME,<p>FREE</p>,06/12/2011,Portland,Old Port,"<p>On Sunday June 12th 2011, the Old Port Festival celebrates its 37th year. The festival attracts over 40,000 people to experience some of Portland, Maine&#039;s greatest offerings such as retail, restaurants, arts &amp; entertainment. The festival has something for everyone including 8 music stages, children&#039;s participatory programs and entertainment, a parade, outdoor adventure and more!</p>",<p>11am-6pm</p>
http://www.visitmaine.com/event/3165/celia_thaxters_garden_tours_shoals_marine_laboratory/,(603) 430-5220,"Celia Thaxter&#039;s Garden Tours, Shoals Marine Laboratory","<a href=""http://www.sml.cornell.edu/"" class=""uvt_eweb"">www.sml.cornell.edu/</a>",03801,08/5/2011,29 Wentworth Rd.,NH,"<p>$97.00 per person. Includes round-trip boat transportation, guided tours, and lunch at Shoals Marine Laboratory.  These events are extremely popular-please reserve space early!</p>",06/24/2011,New Castle,"Appledore Island, Maine","<p>Celia&#039;s Garden exists much as it did a century ago, though Appledore Island, home of the Shoals Marine Laboratory</p><p>(SML), has changed dramatically. Staff and volunteers maintain Celia&#039;s Garden as a faithful re-creation of the</p><p>garden she grew in 1893 and so lovingly detailed in her book, An Island Garden. Taking into account the Laboratory&#039;s mission and Appledore Island&#039;s fragile nature, guided tours of Celia Thaxter&#039;s Garden are extremely</p><p>limited each summer; June - August. Check the SML web site for all details: www.sml.cornell.edu</p>",<p>8:30AM - 4:00PM</p>
http://www.visitmaine.com/event/7601/the_image_gazer_film_festival/,(207) 669-5506,The Image Gazer Film Festival,"<a href=""http://dylanhowardfilmlife.me/ImageGazer/Image_Gazer_Film_Festival.html"" class=""uvt_eweb""><span title=""&hellip;Gazer_Film_Festival.html"">dylanhowardfilmlife.me/ImageGazer/Image_&hellip;</span></a>",04617,06/19/2011,around the Blue Hill Peninsula,ME,<p>Registration Starts June 16 at 3:00pm at The Stonington Opera House  Registration will be open through all Days of the event at every Featured Theatre.  ~ 4 Day Badge Pass: $30 ~ 1 Day Badge Pass: $15</p>,06/16/2011,"Blue Hill, Stonington, Bucksport, Ellsworth.","The Alamo Theatre, The Stonington Opera House, The New Surry Theatre, The Grand Theatre","<p>We will be showing the following film categories: Features, Documentaries, Shorts, Experimental and Student Projects.</p><p>IGFF is proud to contribute to the vibrant creative community in one of the country&#039;s most breathtaking locales.</p><p>In addition to the Film Screenings and Discussion Forums, there will be Special Performances by area Musicians and Performance Artists. For those who enjoy taking in a film under the stars, the Student Films will be showing one night on a large, blowup screen at the Blue Hill Town Park. This event will have something for everyone to enjoy, so please submit your films. We invite you to make IGFF, DownEast, The Blue Hill Peninsula, and Ellsworth the heart and soul of Maine&#039;s cultural and arts scene.</p>",<p>3:00pm - 8:00pm</p>
http://www.visitmaine.com/event/5977/strawberries_and_standish_days/,(207) 882-7169,Strawberries and Standish Days,"<a href=""http://www.HistoricNewEngland.org/"" class=""uvt_eweb"">www.HistoricNewEngland.org/</a>",04084,06/25/2011,40 Ossipee Trail East (Route 25),ME,<p>FREE TOURS. Strawberry shortcake and baked goods for sale.</p>,06/25/2011,Standish,Marrett House,"<p>Celebrate Standish&#039;s heritage while watching the parade from the 1789 Marrett House and Garden. Enjoy delicious  strawberry shortcake, baked goods and strawberries. Lived in by one colorful, prominent family for over 150 years, Marrett House will be open for free tours after the parade. The house includes a parlor perfectly preserved after a family wedding in 1847, and many other rooms furnished with fine antiques.</p>",<p>10 am - 2 pm</p>
http://www.visitmaine.com/event/7917/ps_i_love_music_musical_expeditions_with_paul_sullivan_and_friends/,(207) 367-2788,"PS, I LOVE MUSIC: MUSICAL EXPEDITIONS with PAUL SULLIVAN and FRIENDS","<a href=""http://www.operahousearts.org/"" class=""uvt_eweb"">www.operahousearts.org/</a>",04681,06/19/2011,1 School Street- Downtown,ME,<p>Call 207-367-2788 for information.</p>,06/19/2011,Stonington,Stonington Opera House,"<p>Grammy Award-winning pianist and composer Sullivan, who has played with the Paul Winter Consort and many others, taps his network of fascinating new musicians and composers to give us an evening of music and conversation like we&#039;ve never heard before.</p>",<p>evening; check www.operahousearts.org</p>
http://www.visitmaine.com/event/7480/lubecs_bicentennial/,(207) 733-2341,Lubec&#039;s Bicentennial,"<a href=""http://lubecbicentennial.org"" class=""uvt_eweb"">lubecbicentennial.org</a>",04652,07/9/2011,Around Town,ME,,06/21/2011,Lubec,,"<p>Lubec, Maine, the most eastern town in the United States, celebrates its Bicentennial this year with three weeks of activities.  Highlighting its history through performances and exhibitions, celebrating with street festivals and parades, concerts, public meals and sporting events, the community has planned a full schedule of varying activities for residents and visitors.</p>",
