startdate,hours,enddate,website,title,moreInfoLink,city,address,venue,description,email,tel,zipcode,image,state
"Jan 29, 2011","tue, wed, thurs 5 -9pm, Fri &amp; Sat noon - 9 pm, Sun noon- 4pm","Feb 26, 2011",http://pszaskgallery.com,"Lisa Adams, Hilary Baker, Steve Comba, Nancy Curren, Virginia Katz, Constance Mallinson, David McDonald, Jim Murrey, Joan Perlman,",http://www.artforum.com/guide/country=US&place=Rancho Palos Verdes&show=scheduled,Rancho Palos Verdes,"31246 Palos Verdes Dr. West, in Golden Cove Center",Zask Gallery,"Greg Rose, Patricia Smith, Marie Thiebeault, Ruth Trotter, D. Tsuno",pszask@cox.net,310 429 0973,90275.0,http://www.artforum.com/uploads/guide.001/id11475/exhibition.jpg,CA
"Feb 5, 2011",,"May 15, 2011",http://www.mcasd.org,Mexico: Expected/Unexpected,http://www.artforum.com/guide/country=US&place=San Diego&show=scheduled,La Jolla,700 Prospect Street,"Museum of Contemporary Art San Diego, La Jolla",,info@mcasd.org,1 858 454 3541,92037.0,http://www.artforum.com/uploads/location.000/id00719/location.jpg,CA
"Feb 3, 2011",,"26, 2011",http://www.571projects.com,Malcolm Moran,http://www.artforum.com/guide/country=US&place=New York&show=scheduled,New York,"551 W 21st st, Unit 204A",571 Projects,Mixed Media: A Bird Rested Upon His Thoughts,info@571projects.com,212-229-0897,10011.0,,NY
"Feb 3, 2011",,"Mar 12, 2011",http://www.artcurrents.org,"The group show &#8220;See you on the Flip Side!&#8221;  explores the tenuous border crossings through which we define ourselves by questioning the frontiers of cultural, social and medial identities.",http://www.artforum.com/guide/country=US&place=New York&show=scheduled,New York City,"547 W. 27th St., #610",AC Institute,,h.c@earthlink.net,,10001.0,http://www.artforum.com/uploads/guide.001/id11968/exhibition.jpg,NY
"Feb 4, 2011",Tuesday - Saturday 11-6 PM,"25, 2011",http://www.agora-gallery.com,Warm up at Agora Gallery&#8217;s February Art Exhibition,http://www.artforum.com/guide/country=US&place=New York&show=scheduled,New York,530 West 25th Street,Agora Gallery,"Agora Gallery Presents A Collective Exhibition: <br />The Manifestation of Milieu, The Rhythm of Color and Unbound Perspectives <br />",info@agora,212 2264151,10001.0,http://www.artforum.com/uploads/guide.001/id11802/exhibition.jpg,NY
"Feb 2, 2011",,"27, 2011",http://www.airgallery.org,"Megan Biddle, Emily Harris and Beatrice Wolert",http://www.artforum.com/guide/country=US&place=New York&show=scheduled,Brooklyn,111 Front Street,A.I.R. Gallery,Impermanent Fixtures,info@airgallery.org,,11201.0,http://www.artforum.com/uploads/location.000/id04393/location.jpg,NY
"Feb 4, 2011",,"Mar 11, 2011",http://www.allegralaviola.com,Pornucopia,http://www.artforum.com/guide/country=US&place=New York&show=scheduled,New York,179 East Broadway,Allegra LaViola Gallery,Pornucopia,gallery@allegralaviola.com,917-463-3901,10002.0,,NY
"Feb 3, 2011",Tuesday - Saturday 10am - 6pm,"Mar 5, 2011",http://www.ameringer-yohe.com,Michael Reafsnyder,http://www.artforum.com/guide/country=US&place=New York&show=scheduled,New York,525 West 22nd Street,Ameringer | McEnery | Yohe,Feast,mm@ameringer,1 212 4450051,10011.0,http://www.artforum.com/uploads/location.000/id02229/location.jpg,NY
"Feb 5, 2011",Tuesday-Saturday 11am-6pm,"Mar 12, 2011",http://www.cliftonbenevento.com,AGNIESZKA BRZEZANSKA,http://www.artforum.com/guide/country=US&place=New%20York&page_id=1&show=scheduled,New York,515 Broadway,Clifton Benevento,"Dance Waves, Sound Waves, Light Waves",mb@cliftonbenevento.com,212 4316325,10012.0,http://www.artforum.com/uploads/guide.001/id12367/exhibition.jpg,NY
"Feb 3, 2011",Tuesday - Saturday 10am - 6pm,"Mar 12, 2011",http://www.dcmooregallery.com,Robert Kushner,http://www.artforum.com/guide/country=US&place=New%20York&page_id=2&show=scheduled,New York,"535 West 22nd Street, 2nd fl",DC Moore Gallery,Wildflower Convocation,info@dcmooregallery.com,1 212 2472111,10011.0,http://www.artforum.com/uploads/guide.001/id11617/exhibition.jpg,NY
"Feb 3, 2011",Tuesday - Saturday 10am - 6pm,"Mar 12, 2011",http://www.dcmooregallery.com,Romare Bearden,http://www.artforum.com/guide/country=US&place=New%20York&page_id=2&show=scheduled,New York,"535 West 22nd Street, 2nd fl",DC Moore Gallery,Idea to Realization,info@dcmooregallery.com,1 212 2472111,10011.0,http://www.artforum.com/uploads/guide.001/id11618/exhibition_large.jpg,NY
"Feb 3, 2011","Tuesday-Saturday, 11AM - 6PM","Mar 5, 2011",http://www.denisebibrofineart.com,Carol Jacobsen,http://www.artforum.com/guide/country=US&place=New%20York&page_id=2&show=scheduled,New York,"529 West 20th Street, #4W",Denise Bibro Fine Art,Mistrial,info@denisebibrofineart.com,212 647 7030,10011.0,http://www.artforum.com/uploads/location.000/id05612/location.jpg,NY
"Feb 6, 2011","11 AM to 6 PM, Thursday through Monday","Apr 10, 2011",http://www.dorsky.org,"""Extravagant Drawings"" curated by",http://www.artforum.com/guide/country=US&place=New%20York&page_id=2&show=scheduled,Long Island City,11-03 45th Avenue,Dorsky Gallery Curatorial Programs,Judith Tolnick Champa,info@dorsky.org,718-937-6317,11101.0,http://www.artforum.com/uploads/location.000/id02613/location.jpg,NY
"Feb 3, 2011","Thursday-Sunday, 12-6 pm","27, 2011",http://www.foreverandtoday.org,Program and Events:,http://www.artforum.com/guide/country=US&place=New%20York&page_id=2&show=scheduled,New York,"141 Division Street, Ground Floor","Forever &amp; Today, Inc.","<b>Office Hours</b>: Ian Pedigo <br /><b>Happy Hours</b>: Friday, February 4, 11, 18, &amp; 25, 6-7pm",info@foreverandtoday.org,,10002.0,http://www.artforum.com/uploads/guide.001/id12577/exhibition.jpg,NY
"Feb 5, 2011",,"26, 2011",http://www.fusegallerynyc.com,Group Show curated by Erik Foss,http://www.artforum.com/guide/country=US&place=New%20York&page_id=2&show=scheduled,New York,93 2nd Avenue,Fuse Gallery,Songs,fusegall@fusegallerynyc.com,212,10003.0,,NY
"Jan 22, 2011","Tuesday through Saturday, 10 am until 6 pm","Feb 26, 2011",http://www.gagosian.com,Ellen Gallagher,http://www.artforum.com/guide/country=US&place=New%20York&page_id=2&show=scheduled,New York,555 West 24th Street,Gagosian Gallery,,newyork@gagosian.com,1,10011.0,http://www.artforum.com/uploads/location.000/id02465/location.jpg,NY
"Feb 5, 2011","Summer Hours: Monday through Friday, 10 am- 6 pm","Mar 19, 2011",http://www.gagosian.com,Francesco Vezzoli,http://www.artforum.com/guide/country=US&place=New%20York&page_id=3&show=scheduled,New York,522 West 21st Street,Gagosian Gallery,Sacrilegio,newyork@gagosian.com,212,10011.0,http://www.artforum.com/uploads/location.000/id07104/location.jpg,NY
"Feb 3, 2011","Tuesday - Saturday, 11:00AM to 6:00PM","Mar 26, 2011",http://www.hastedhuntkraeutler.com/,Michael Benson,http://www.artforum.com/guide/country=US&place=New%20York&page_id=3&show=scheduled,,"537 West 24th Street, New York",HASTED HUNT KRAEUTLER,Beyond,info@hastedhuntkraeutler.com,(212) 627-0006,10011.0,http://www.artforum.com/uploads/location.000/id03812/location.jpg,NY
"Feb 4, 2011","Tuesday-Saturday, 10am-6pm","Mar 19, 2011",http://www.hosfeltgallery.com,Jim Campbell,http://www.artforum.com/guide/country=US&place=New%20York&page_id=3&show=scheduled,New York,531 West 36th Street,Hosfelt Gallery,4 Works,info@hosfeltgallery.com,212 563 5454,10018.0,http://www.artforum.com/uploads/location.000/id04461/location.jpg,NY
"Feb 5, 2011",Wednesday - Saturday Noon-6pm (or by appointment),"Mar 6, 2011",http://www.jenbekman.com/,"Laura Bell, Michael Bodiam, Amy Stevens, Zhijie Sui, Chikara Umihara",http://www.artforum.com/guide/country=US&place=New%20York&page_id=3&show=scheduled,New York,6 Spring Street,Jen Bekman Gallery,"2010 Hey, Hot Shot! Exhibition",info@jenbekman.com,1 212 219 0166,10012.0,http://www.artforum.com/uploads/guide.001/id12402/exhibition.jpg,NY
"Jan 27, 2011",,"Feb 26, 2011",http://www.joshualinergallery.com/,Pema Rinzin,http://www.artforum.com/guide/country=US&place=New%20York&page_id=3&show=scheduled,New York,"548 West 28th Street, 3rd Floor",Joshua Liner Gallery,Compassion Transformed,info@joshualinergallery.com,212-244-7415,10001.0,http://www.artforum.com/uploads/guide.001/id11740/exhibition.jpg,NY
"Feb 3, 2011","Mon-Sat: 11am-7pm, Sunday 12-6pm","26, 2011",http://www.lyonswiergallery.com,James Rieck,http://www.artforum.com/guide/country=US&place=New%20York&page_id=5&show=scheduled,New York,175 Seventh Avenue,Lyons Wier Gallery,Enter the Dragon,gallery@lyonswiergallery.com,212-242-6220,10011.0,,NY
"Feb 5, 2011","10 am to 6 pm, Tuesday - Saturday","Mar 12, 2011",http://www.marcjancou.com,Jacques Louis Vidal,http://www.artforum.com/guide/country=US&place=New%20York&page_id=5&show=scheduled,New York,524 West Twenty-Fourth Street,Marc Jancou Contemporary,Games People Play,info@marcjancou.com,212 473 2100,10011.0,http://www.artforum.com/uploads/location.000/id02120/location.jpg,NY
"Feb 5, 2011",,"Mar 12, 2011",http://www.minusspace.com,Kyle Jenkins: Sunken Treasure,http://www.artforum.com/guide/country=US&place=New%20York&page_id=5&show=scheduled,Brooklyn,"98 4th Street, Room 204 (Buzzer #28)",MINUS SPACE,The Australian artist's first solo exhibition in the United States.,info@minusspace.com,347,11231.0,http://www.artforum.com/uploads/guide.001/id12439/exhibition.jpg,NY
"Feb 3, 2011",,"13, 2011",http://www.momentaart.org,Chelsea Knight,http://www.artforum.com/guide/country=US&place=New%20York&page_id=5&show=scheduled,Brooklyn,"359 Bedford Ave., Williamsburg",Momenta Art,Video 2011,momenta@momentaart.org,1 718 2188058,11211.0,http://www.artforum.com/uploads/location.000/id00942/location.jpg,NY
"Feb 3, 2011",Tuesday-Saturday 11am-6pm,"26, 2011",http://mulherinpollard.com/,MULHERIN POLLARD is pleased to present  works by Oscar de Las Flores.  Working mainly with traditional pen and ink on paper that incorporate grotesque imagery with the beauty of sinuous lines.,http://www.artforum.com/guide/country=US&place=New%20York&page_id=6&show=scheduled,New York,317 10th Avenue,Mulherin Pollard Projects,,mulherinpollard@gmail.com,212,10001.0,http://www.artforum.com/uploads/guide.001/id12465/exhibition.jpg,NY
"Feb 6, 2011",,"Mar 13, 2011",http://www.onstellarrays.com,Maria Petschnig,http://www.artforum.com/guide/country=US&place=New%20York&page_id=6&show=scheduled,New York,133 Orchard st.,On Stellar Rays,Erolastika,candice@onstellarrays.com,2125983012,10002.0,http://www.artforum.com/uploads/guide.001/id12112/exhibition.jpg,NY
"Jan 20, 2011",Tues - Sat 10-6 (July Summer Hours Mon - Fri 10-6) (Closed August 1-24),"Mar 19, 2011",http://www.peterblumgallery.com,John Beech,http://www.artforum.com/guide/country=US&place=New%20York&page_id=6&show=scheduled,New York,526 West 29th Street,Peter Blum Chelsea,The State of Things,chelsea@peterblumgallery.com,212 244 6055,10001.0,http://www.artforum.com/uploads/guide.001/id12283/exhibition.jpg,NY
"Feb 3, 2011","Tues - Fri 10-6, Sat 11-6","Mar 26, 2011",http://www.peterblumgallery.com,Robert Zandvliet,http://www.artforum.com/guide/country=US&place=New%20York&page_id=6&show=scheduled,New York,99 Wooster Street,Peter Blum SoHo,Pier and Ocea,soho@peterblumgallery.com,1 212 343 0441,10012.0,http://www.artforum.com/uploads/guide.001/id12287/exhibition.jpg,NY
"Feb 3, 2011","Tues - Fri 10-6, Sat 11-6","Mar 26, 2011",http://www.peterblumgallery.com,Robert Zandvliet,http://www.artforum.com/guide/country=US&place=New%20York&page_id=6&show=scheduled,New York,99 Wooster Street,Peter Blum SoHo,Pier and Ocean,soho@peterblumgallery.com,1 212 343 0441,10012.0,http://www.artforum.com/uploads/guide.001/id12287/exhibition.jpg,NY
"Jan 22, 2011","Tues-Sat, 11am-6pm","Mar 5, 2011",http://www.renwickgallery.com,"Lutz Bacher, Bernadette Corporation, Simon Denny, Mandla Reuter",http://www.artforum.com/guide/country=US&place=New%20York&page_id=7&show=scheduled,New York,45 Renwick Street,Renwick Gallery,Various Transmitters,info@renwickgallery.com,212 609 3535,10013.0,http://www.artforum.com/uploads/location.000/id08060/location.jpg,NY
"Feb 3, 2011","Tueday - Saturday 11am - 6pm, and by Appointment","Mar 26, 2011",http://www.robertmann.com,O. Winston Link,http://www.artforum.com/guide/country=US&place=New%20York&page_id=7&show=scheduled,New York,210 Eleventh Avenue,Robert Mann Gallery,The Last Steam Railroad in America,mail@robertmann.com,212-989-7600,10001.0,http://www.artforum.com/uploads/location.000/id02129/location.jpg,NY
"Feb 3, 2011",,"Mar 26, 2011",http://www.sashawolf.com,David Nadel,http://www.artforum.com/guide/country=US&place=New%20York&page_id=7&show=scheduled,new york,548 W 28th,Sasha Wolf Gallery,Burns,,212-925-0025,10001.0,,NY
"Feb 4, 2011",Tuesday through Friday from 11am-6pm. Saturday from 10am-6pm.,"Mar 19, 2011",http://www.skny.com,Los Carpinteros,http://www.artforum.com/guide/country=US&place=New%20York&page_id=7&show=scheduled,New York,528 West 29th Street,Sean Kelly Gallery,Rumba Muerta,info@skny.com,212,10001.0,http://www.artforum.com/uploads/guide.001/id12516/exhibition.jpg,NY
"Feb 4, 2011",,"Mar 26, 2011",http://www.seniorandshopmaker.com,Vija Celmins,http://www.artforum.com/guide/country=US&place=New%20York&page_id=7&show=scheduled,New York,"210 Eleventh Avenue, 8th Floor",Senior &amp; Shopmaker Gallery,Works on Paper,gallery@seniorandshopmaker.com,212 213 6767,10001.0,http://www.artforum.com/uploads/guide.001/id11690/exhibition.jpg,NY
"Feb 1, 2011",Tue - Sat. 12-6,"26, 2011",http://www.soho20gallery.com,Elaine Shor,http://www.artforum.com/guide/country=US&place=New%20York&page_id=8&show=scheduled,New York,"547 W 27th Street, suite 301",SOHO20 Chelsea,Attraction and Reaction,soho20@verizon.net,212,10001.0,http://www.artforum.com/uploads/guide.001/id12352/exhibition.jpg,NY
"Feb 2, 2011",Tue - Sat. 12-6,"26, 2011",http://www.soho20gallery.com,Fay Stanford Love and Dementia Love and Dementia,http://www.artforum.com/guide/country=US&place=New%20York&page_id=8&show=scheduled,New York,"547 W 27th Street, suite 301",SOHO20 Chelsea,Love and Dementia,soho20@verizon.net,212,10001.0,http://www.artforum.com/uploads/guide.001/id12352/exhibition.jpg,NY
"Feb 5, 2011","Summer Hours: Monday - Friday, 11 - 6","Mar 5, 2011",http://www.tracywilliamsltd.com,Works from the Pentti Kouri Collection,http://www.artforum.com/guide/country=US&place=New%20York&page_id=8&show=scheduled,New York,521 West 23 Street,Tracy Williams Ltd.,Works from the Pentti Kouri Collection,jenny@tracywilliamsltd.com,1 212 229 2757,10011.0,http://www.artforum.com/uploads/location.000/id02106/location.jpg,NY
"Feb 5, 2011",Tuesday - Saturday 12pm - 6pm,"Mar 5, 2011",http://www.whitecolumns.org,"Five New Exhibitions and Projects, Charles Clough, Ella Kruglyanskaya, Malcolm Mooney, Tom Godfrey and Bianca Beck",http://www.artforum.com/guide/country=US&place=New%20York&page_id=8&show=scheduled,New York,320 West 13th Street (entrance on Horatio St.),White Columns,,info@whitecolumns.org,1 212 924-4212,10014.0,http://www.artforum.com/uploads/location.000/id00953/location.jpg,NY
"Feb 3, 2011",12-6pm Tuesday-Sunday,"Mar 5, 2011",http://www.npcac.org,Thomas Dozol,http://www.artforum.com/guide/country=US&place=New%20York&page_id=9&show=scheduled,New York,131 Chrystie Street,NP Contemporary Art Center,All Together Now,info@npcac.org,212-226-4552,10002.0,http://www.artforum.com/uploads/guide.001/id12326/exhibition_large.jpg,NY
"Feb 25, 2011","Mon-Fri 10 am - 5 pm, Sat 11 am - 5 pm","Apr 16, 2011",http://www.jameskelly.com,David Ryan,http://www.artforum.com/guide/country=US&place=Santa Fe&show=scheduled,Santa Fe,1601 Paseo De Perlalta,James Kelly Contemporary,A Race Car and Some Breakfast Cereal,info@jameskelly.com,1 505 989-1601,87501.0,http://www.artforum.com/uploads/guide.001/id11728/exhibition.jpg,NM
"Dec 9, 2010",,"Feb 28, 2011",http://galerie103.com,Tom Lieber,http://www.artforum.com/guide/country=US&place=Kauai&show=scheduled,Koloa,"Kukui'ula Village, 2829 Ala Kalanikaumaka",Galerie 103,RUMINATIONS <br />Watercolors + selected paintings <br />1977 - 2010,galerie103@gmail.com,808 742 0103,96756.0,http://www.artforum.com/uploads/guide.001/id12636/exhibition.jpg,HI
"Feb 17, 2011","Tue-Sat 10am-4:30pm, Sun 1-5pm","May 22, 2011",http://www.honoluluacademy.org,"Robert Barry, Bill Jensen, Joel Perlman, David Reed and more",http://www.artforum.com/guide/country=US&place=Honolulu&show=scheduled,Honolulu,900 S. Beretania St.,Honolulu Academy of Arts,Exquisitely Modern: 50 Works from Herbert and Dorothy Vogel,lgriffith@honoluluacademy.org,808-532-8712,96814.0,http://www.artforum.com/uploads/guide.001/id11371/exhibition_large.jpg,HI
"Nov 18, 2010","Tuesday - Saturday 11-6pm, First Thursdays 11-8pm","Feb 26, 2011",,Object Focus : The book,http://www.artforum.com/guide/country=US&place=Portland&show=scheduled,Portland,724 NW Davis Street,Museum of Contemporary Craft,,info@museumofcontemporarycraft.org<br,503 223 2654,97209.0,http://www.artforum.com/uploads/guide.001/id12853/exhibition.jpg,OR
"Jan 27, 2011","Tuesday - Saturday 11-6pm, First Thursdays 11-8pm","Jun 4, 2011",,Garth Johnson,http://www.artforum.com/guide/country=US&place=Portland&show=scheduled,Portland,724 NW Davis Street,Museum of Contemporary Craft,Era Messages : Selections by Garth Johnson,info@museumofcontemporarycraft.org<br,503 223 2654,97209.0,http://www.artforum.com/uploads/guide.001/id12851/exhibition_large.jpg,OR
"Feb 19, 2011","Tuesday - Saturday, 10a-6p","Mar 19, 2011",http://www.opensatellite.org,Mitzi Pederson,http://www.artforum.com/guide/country=US&place=Bellevue&show=scheduled,Bellevue,"989 112th Ave NE, Suite 102",Open Satellite,the still night air,info@opensatellite.org,425 454 7355,98004.0,http://www.artforum.com/uploads/guide.001/id10151/exhibition.jpg,WA
"Feb 10, 2011",,"Mar 19, 2011",http://www.sebarts.org,ART OF THE LINE an exhibition of work in a variety of media in which the line is a key element in portraying the artist's concept. Juried by Elizabeth Sher.,http://www.artforum.com/guide/country=US&place=Sebastopol&show=scheduled,Sebastopol,6780 Depot St.,Sebastopol Center for the Arts,,,707-829-4797,95472.0,http://www.artforum.com/uploads/guide.001/id12176/exhibition.jpg,CA
"Feb 10, 2011",,"Mar 19, 2011",http://www.sebarts.org,"Margaret, Geoffrey, and Dennis Bolt",http://www.artforum.com/guide/country=US&place=Sebastopol&show=scheduled,Sebastopol,6780 Depot St.,Sebastopol Center for the Arts,All in the Family,,707-829-4797,95472.0,http://www.artforum.com/uploads/guide.001/id12177/exhibition_large.jpg,CA
"Feb 19, 2011",,"May 14, 2011",http://www.516arts.org,"Pepón Osorio, Amalia Mesa-Bains",http://www.artforum.com/guide/country=US&place=Albuquerque&show=scheduled,Albuquerque,516 Central Ave SW,516 ARTS,Latina/o Visual Imaginary: Intersection of Word &amp; Image,info@516arts.org,505-242-1445,87102.0,http://www.artforum.com/uploads/guide.001/id11193/exhibition.jpg,NM
