longitude,eventPhoneNumber,state,image,street,city,price,description,venue,latitude,moreInfoLink,zipCode,title,website
-87.6879,773-296-6024,,,3111 N. Western Ave.,Chicago,$15-$20,"<p>The award-winning parody from writers Kevin Murphy (""Desperate Housewives"") and Dan Studney (""Reefer Madness: The Movie Musical""), inspired by the 1936 film ""Reefer Madness,"" skewers attitudes toward youth, jazz, sex and violence.</p><br>",The Viaduct Theater,41.9379,http://chicago.metromix.com/theater/theater_event/reefer-madness-the-musical-chicago/2146453/content,,Reefer Madness! The Musical,http://chicago.metromix.com/theater/musical/the-viaduct-theater-chicago/141804/content
-87.6661,773-326-3631,,,7016 N. Glenwood Ave.,Chicago,$12-$15,<p>A comedy in which eight strangers' lives intersect as they attempt to settle old scores and make amends when rumors of an impending Armageddon surface.</p><br>,BoHo Theatre at Heartland Studio Theatre,42.0095,http://chicago.metromix.com/theater/theater_event/apocalypso-rogers-park/2146950/content,,Apocalypso,http://chicago.metromix.com/theater/theater/boho-theatre-at-heartland-rogers-park/136812/content
-87.8148,224-725-3696,,,6740 N. Oliphant Ave.,Chicago,$20; $15 for students,"<p>In Neil Simon's classic comedy, sparks fly when the estranged partners of a vaudeville-era comedy team reunite to rehearse for a TV special.</p><br>",John Waldron Arts Center and James Downing Theatre,42.0039,http://chicago.metromix.com/theater/theater_event/the-sunshine-boys-edison-park/2149569/content,,The Sunshine Boys,http://chicago.metromix.com/theater/musical/john-waldron-arts-center-edison-park/148066/content
-87.6452,773-404-7336,,,2257 N. Lincoln Ave.,Chicago,$15-$25,"<p>Arthur Miller's drama, set in 1930s Brooklyn, explores the experiences of a warehouse worker who yearns for a college education.</p><br>",The Greenhouse Theater Center,41.9229,http://chicago.metromix.com/theater/theater_event/a-memory-of-two-lincoln-park/2149648/content,,A Memory of Two Mondays,http://chicago.metromix.com/theater/theater/the-greenhouse-theater-center-lincoln-park/134880/content
-87.6879,773-296-6024,,,3111 N. Western Ave.,Chicago,$15,"<p>Tensions mount, suspicions grow and old wounds resurface when three estranged friends reunite to mourn the mysterious death of a woman they knew in their youth. Artistic director Jake Perry penned the drama.</p><br>",The Viaduct Theater,41.9379,http://chicago.metromix.com/theater/theater_event/closure-chicago/2149733/content,,Closure,http://chicago.metromix.com/theater/musical/the-viaduct-theater-chicago/141804/content
-87.7563,773-637-5899,,,2707 N. Laramie Ave.,Chicago,$20; $15 for students; $35 for Sept. 17 performance (includes post-show reception commemorating the anniversary of the Mexican Revolution),<p>A drama based on the novel of the same title by Mexican author&nbsp; Elena Poniatowska explores women's roles during the Mexican Revolution of the early 1900s.</p><br>,Aguijon Theater,41.9299,http://chicago.metromix.com/theater/theater_event/las-soldaderas-female-fighters-belmont-cragin-hermosa/2153449/content,,Las Soldaderas (Female Fighters),http://chicago.metromix.com/theater/theater/aguijon-theater-belmont-cragin-hermosa/142876/content
-87.6534,,,,412 N. Carpenter St.,Chicago,$20-$25; $15 for students; $10 previews through Sept. 26; $40 for Sept. 28 performance,"<p>The world premiere of an ensemble-created drama about the adventures of Arctic explorer Sir John Franklin, who disappeared on his final voyage in 1845.</p><br>",The Building Stage,41.8894,http://chicago.metromix.com/theater/theater_event/the-franklin-expedition-west-town/2158191/content,,The Franklin Expedition,http://chicago.metromix.com/theater/theater/the-building-stage-west-town/146227/content
-87.6736,773-530-1040,,,4001 N Ravenswood,Chicago,$15,<p>Chicago dell'Arte blends physical comedy into Shakespeare's tale of an engaged couple who attempt to trick a bachelor into marrying his verbal sparring partner.</p><br>,Chicago dell'Arte at the RBP Rorschach,41.9549,http://chicago.metromix.com/theater/theater_event/much-ado-about-nothing-chicago/2159027/content,,Much Ado About Nothing,http://chicago.metromix.com/theater/venue/chicago-dellarte-at-the-chicago/2159026/content
-87.6521,773-935-6100,,,2540 N. Lincoln Ave.,Chicago,$20,"<p>A multimedia supernatural thriller in which a husband and wife--who may or may not be dead--must communicate through radio static. Meanwhile, a presence lurks in the darkness.</p><br>",Apollo Theater,41.9278,http://chicago.metromix.com/theater/theater_event/ghostbox-sheffield-de-paul/2162387/content,,Ghostbox,http://chicago.metromix.com/theater/theater/apollo-theater-sheffield-de-paul/134811/content
-87.6568,773-728-7529,,,1044 W. Bryn Mawr Ave.,Chicago,$15,"<p>A new adaptation of the classic Bram Stoker vampire novel, set in 19th Century London, includes adult language and nudity.</p><br>",Redtwist Theatre,41.9836,http://chicago.metromix.com/theater/theater_event/dracula-a-tragedy-edgewater/2170358/content,,Dracula: A Tragedy,http://chicago.metromix.com/theater/theater/redtwist-theatre-edgewater/144835/content
-87.6568,773-728-7529,,,1044 W. Bryn Mawr Ave.,Chicago,$25-$30; $20-$25 for students; $15 previews through Sept. 24,"<p>In Edward Albee's drama, a couple's routine is disrupted when several anxious, uninvited houseguests arrive.</p><br>",Redtwist Theatre,41.9836,http://chicago.metromix.com/theater/theater_event/a-delicate-balance-edgewater/2173855/content,,A Delicate Balance,http://chicago.metromix.com/theater/theater/redtwist-theatre-edgewater/144835/content
-87.7063,773-539-7838,,,3504 N. Elston Ave.,Chicago,$12-$15 or pay-what-you-can,"<p>A double bill of one-acts by local playwrights: In ""Jet Black Chevrolet,"" by Scott T. Barsotti, a couple is plunged into terrifying circumstances when an unfamiliar car arrives at their home; and in ""The Flowers are Dead,"" a tragi-comedy by Matt Rieger, a stolen bicycle connects two Depression Era families.</p><br>",Prop Thtr,41.9449,http://chicago.metromix.com/theater/theater_event/it-could-happen-anywhere-irving-park-avondale/2173890/content,,It Could Happen Anywhere,http://chicago.metromix.com/theater/musical/prop-thtr-irving-park-avondale/137156/content
-87.6597,773-561-4665,,,4830 N. Broadway,Chicago,,"<p>A cast of six performs a comedy commissioned by Blewt! Productions co-founder Steve Gadlin (""Impress These Apes,"" ""Don't Spit the Water"") in response to an offer from a Kenyan email spammer. The play--about a Jewish man who regains his faith and confesses to a homosexual love affair--is performed verbatim from the original, linguistic-error-laden script.</p><br>",The Annoyance Theatre,41.9698,http://chicago.metromix.com/theater/theater_event/the-nairobi-project-uptown/2176887/content,,The Nairobi Project,http://chicago.metromix.com/theater/theater/the-annoyance-theatre-uptown/146606/content
-87.6614,773-404-1100,,,3914 N. Clark St.,Chicago,$28; $20 for students on Thursdays and Sundays,"<p>In Tennessee Williams' drama, narrow-mindedness, political greed and racial tensions rise when a black sheep returns to his hometown to reclaim his childhood sweetheart.</p><br>",The Artistic Home,41.9529,http://chicago.metromix.com/theater/theater_event/sweet-bird-of-youth-wrigleyville/2176912/content,,Sweet Bird of Youth,http://chicago.metromix.com/theater/theater/the-artistic-home-wrigleyville/142510/content
-88.0679,630-942-4000,,,425 Fawell Blvd.,Glen Ellyn,$25-$33,"<p>Two actors portray multiple characters in the late New York playwright Charles Ludlam's fast-paced, campy satire of gothic horror and Victorian ""penny dreadful"" melodramas.</p><br>",McAninch Arts Center at the College of DuPage,41.8442,http://chicago.metromix.com/theater/theater_event/the-mystery-of-irma-chicago/2188033/content,,The Mystery of Irma Vep,http://chicago.metromix.com/arts-culture/theater/mcaninch-arts-center-at-glen-ellyn/142761/content
-87.6452,773-278-1212,,,2257 N. Lincoln Ave.,Chicago,$15,"<p>A variety show features live music, belly dancing, erotic poetry, burlesque, sketch comedy, modern dance, fire spinning and more from a rotating roster of local women. Michelle Power hosts.</p><br>",The Greenhouse Theater Center,41.9229,http://chicago.metromix.com/theater/theater_event/beast-women-2010-fall-lincoln-park/2190251/content,,Beast Women 2010 Fall Series,http://chicago.metromix.com/theater/theater/the-greenhouse-theater-center-lincoln-park/134880/content
-87.6693,773-404-7922,,,1625 W. Diversey Pkwy.,Chicago,$15; $10 for students,<p>Saint Sebastian Players kicks off its 30th season with a comedy about an unemployed man who attempts to swindle the Social Security Administration by claiming benefits for fictitious neighbors.</p>  <p>Box office deal: Didn't laugh during the play? Stop by the box office and you'll get a full refund.</p><br>,St. Bonaventure Church,41.9324,http://chicago.metromix.com/theater/theater_event/cash-on-delivery-lincoln-park/2192493/content,,Cash on Delivery,http://chicago.metromix.com/theater/venue/st-bonaventure-church-lincoln-park/222658/content
-87.8004,708-445-4440,,,1010 W. Madison St.,Oak Park,$25; $20 for students,"<p>Nobel Prize-winner Harold Pinter's drama explores an ill-fated love triangle between a woman, her husband and his best friend.</p><br>","Village Players Theatre, Oak Park's Performing Arts Center",41.8796,http://chicago.metromix.com/theater/theater_event/betrayal-chicago/2192480/content,,Betrayal,http://chicago.metromix.com/theater/theater/village-players-theatre-oak-oak-park/235883/content
-87.6295,312-443-3800,,,170 N. Dearborn St.,Chicago,,"<p>Harlem Renaissance writer Langston Hughes' story of the birth of Jesus is told through scripture, poetry, dance and song.</p><br>",Goodman Theatre,41.8848,http://chicago.metromix.com/theater/theater_event/black-nativity-loop/2192496/content,,Black Nativity,http://chicago.metromix.com/theater/theater/goodman-theatre-loop/143104/content
-85.7617,502.589.0102,,,715 W. Main St.,Louisville,5,"<p>Steve Wilson Gallery/ Street Gallery KMAC&rsquo;s Artist Member Juried Exhibition celebrates the artistic endeavors of its active artist members as the galleries are filled with their ceramics, glass, metalwork, woodwork and various other art and craft media. The exhibit represents a rich and diverse collection of work, ranging from traditional to innovative explorations art and craft styles. All the artwork included is recently produced, often being exhibited for the first time. Kentucky artists have always been at the heart of the mission of KMAC. We showcase their work in exhibitions, in our sales gallery as well as online. This is our first Member Artist&rsquo;s Exhibition and is designed to showcase the breadth and depth of the artistic expression of our artist members. The exhibition is not a competition but is rather a celebration of the artistic talent of our members. The 2009 KMAC Member Exhibition is open to all dues-paying Artist Members of the Kentucky Museum of Art and Craft.</p><br>",Kentucky Museum of Art and Craft,38.2571,http://louisville.metromix.com/events/museum_exhibit/kmac-artist-member-exhibition-gallery-district/901095/content,,KMAC Artist Member Exhibition,http://louisville.metromix.com/museums/museum/kentucky-museum-of-art-gallery-district/497885/content
-87.6372,312-944-2418,,http://chicago.metromix.com/content_image/thumbnail/3x4/180/2187027,833 N. Orleans St.,Chicago,$30-$40 donation,"Untitled, by Kathryn Rodrigues                                                                          <p>Browse about 150 works from students, teachers and alumni of the art-education facility. Includes food and drinks. DJ STV SLV of The Hood Internet spins.</p><br>",Marwen,41.8978,http://chicago.metromix.com/events/gallery_exhibit/art-fair-near-north-side/2187027/content,,Art Fair,http://chicago.metromix.com/arts-culture/gallery/marwen-near-north-side/142987/content
-87.6225,312-742-1168,,http://chicago.metromix.com/content_image/thumbnail/3x4/180/1008208,201 E. Randolph St.,Chicago,Free,"<p>Four large-scale works take up temporary residence in the park's Boeing Galleries. Participating sculptors and installation artists include Sui Jianguo, Zhan Wang, Shen Shaomin and Chen Wenling.</p><br>",Millennium Park,41.8843,http://chicago.metromix.com/events/gallery_exhibit/contemporary-sculptures-from-china-grant-park-museums/1008208/content,,Contemporary Sculptures from China,http://chicago.metromix.com/leisure/recreation_facilities/millennium-park-grant-park-museums/144079/content
-87.6245,312-542-3437,,http://chicago.metromix.com/content_image/thumbnail/4x3/180/1773218,636 S. Michigan Ave.,Chicago,Free,"'Al Capone' by Kaves                                                                          <p>See more than 12 large graffiti works and several smaller illustrations by Brooklyn B-boy and tagger-turned-artist Mike &ldquo;Mr. Kaves"" McLeer on the hotel's Art Hall floor, including two works commissioned for MTV's reality show ""Real World: Brooklyn."" The outlaw theme marks Kaves' nod to underground cultures shared by Brooklyn and Chicago. <br><br>The show also features two graffiti works by Blackstone general manager Robert Cartwright (a childhood friend of Kaves).</p><br>",The Blackstone Hotel,41.8733,http://chicago.metromix.com/events/gallery_exhibit/outlaw-south-loop/1773218/content,,Outlaw,http://chicago.metromix.com/leisure/hotel/the-blackstone-hotel-south-loop/1058414/content
