state,zipcode,address,startDate,city,description,venue,moreinfo,phone,website,title
PA,15090.0,10150 Old Perry Hwy.,,Wexford,,Billy's Roadhouse Bar &#38; Grill,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:21712,724-934-1177,,Pete Hewlett & Scott Anderson
PA,15632.0,5904 Washington Ave,,Export,,Joeys the Edge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:87395,724-327-3899,,Kenny Blake
PA,15209.0,1306 Walters Ave,,Millvale,"Hosted by Dave Klysz w/ Craig King, Max Woodhall, John Menosky.",Good Time Bar,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:86469,412-821-9968,,Open Stage Jam Night
PA,15212.0,400 Cedar Ave.,,Pittsburgh,Wednesdays.,Allegheny Elks Lodge #339,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:21526,412-321-1834,http://www.elks.org/LODGES/LodgePages.cfm?LodgeNumber=339&ID=2372,Pittsburgh Banjo Club
PA,15224.0,4412 Liberty Ave.,,Pittsburgh,Drum & bass weekly.,Bloomfield Bridge Tavern,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:80806,412-682-8611,,Fuzz!
PA,15238.0,492 Nixon Road,,Cheswick,Hosted by All My Monsters,The Blue Haven Lounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:21572,724-274-9963,,Open Stage
PA,15203.0,1500 East Carson,,Pittsburgh,,Elixir Ultralounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53414,412-481-1811,,DJ Midas
PA,15223.0,1021 Mt. Royal Blvd.,,Shaler,,Fodi Bros.,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:70681,412-486-9919,,DJ Diane
PA,15201.0,5147 Butler Street,,Pittsburgh,Hosted by Bill Ivins & Matt Sciotto.,Geno's Bar and Grille,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:62433,412-781-3432,,Open Mic Night
PA,15006.0,445 Bairdford Rd.,,West Deer,,The Halfway House,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:87321,724-265-1680,,Gary Prisby
PA,15203.0,2224 E. Carson Street,,Pittsburgh,,Ibiza,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:74986,412-325-2227,http://www.ibizatapasrestaurant.com/,Latin DJ Night
PA,15201.0,4130 Butler St.,,Pittsburgh,Music/spoken word. Hosted by Gene Stovall.,Istanbul,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:79494,412-683-1623,,Word Up
PA,15222.0,1400 Smallman St.,,Pittsburgh,DJs from 106.7 WAMO.,Krobar,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53419,412-277-7615,,Hip Hop Nite
PA,15203.0,2204 East Carson Street,,Pittsburgh,'90s grunge vs. '90s hip hop.,Lava Lounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:82299,412-431-5282,http://www.myspace.com/lavaloungepgh,DJ Machinehead
PA,15222.0,411 Wood St.,,Pittsburgh,,Mexico City,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:79430,412-246-2042,,Salsa Wednesdays
PA,15238.0,378 Freeport Road,,Blawnox,,Moondog's,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:81609,412-828-2040,http://www.moondogs.us/,All-Request w/ DJ Norm
PA,15201.0,4421 Butler St.,,Pittsburgh,,The New Amsterdam,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:56461,412-682-6414,,Jason Deutsch
PA,15205.0,6504 Steubenville Pike,,Robinson,,Niko's Coffee House,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:54960,412-329-6939,,Open Stage
PA,15220.0,1337 Steuben Street,,Crafton,"Hosted by Steve and Mark of ""kick"".",Obey House,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:33894,412-922-3883,http://www.obeyhouse.com/,Electric/Acoustic
PA,15203.0,2518 E. Carson Street,,Pittsburgh,Acoustic. Hosted by AE Honik.,Over the Bar Bicycle Cafe,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:71295,412-381-3698,,Open Mic Night
PA,15108.0,318 Forest Grove Rd.,,Coraopolis,,The Pine Restaurant &#38; Bar,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:79849,412-331-9282,http://www.thepinerb.com,Rick Revetta
PA,15038.0,1473 Rte. 837,,Elrama,Feat. the Smokin' Hot Band. Country/blues/rock etc.,The Pit Stop,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53810,412-384-7487,,Open Stage
PA,15133.0,305 Laredo St.,,McKeesport,Hosted by Matt Tichon.,Port Vue Pub,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:38427,412-664-0399,http://www.portvuepub.com,Open Stage
PA,15136.0,704 Thompson Ave.,,McKees Rocks,,Revolutionaries Cafe,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:81352,412-458-1081,,All Ages Dance Party with DJ Steve
PA,15203.0,1224 E. Carson St.,,Pittsburgh,Hip hop & top 40.,Rumshakers,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53428,412-431-5910,http://www.rumshakers-pgh.com,DJ Nitro
PA,15024.0,775 Freeport Rd,,Cheswick,Hosted by Big House Pete & Barbary Wine.,Sam Morgan's,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:33149,724-274-2554,,Acoustic Open Stage
PA,15143.0,509 Beaver St.,,Sewickley,Wednesdays.,Sewickley Hotel,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:21522,412-741-9457,http://www.sewickleyhotel.com,"Anthony Thomas, Skip Peck, Richard Everett"
PA,15237.0,2310 Babcock Blvd.,,Pittsburgh,,Shenanigans,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:70038,412-821-4355,http://www.shenanigansbarandgrille.com,DJ Xavier
PA,15120.0,171 East Bridge St.,,Homestead,Hosted by Josh Cochran & the Sing Sing Players.,Sing Sing,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:55156,412-461-7426,,Open Mic Nite
PA,15123.0,3075 Clairton Blvd.,,West Mifflin,"The former Shootz Cafe open stage, hosted by Verity's Lie. All acts welcome.",Steel City Saloon,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:67571,412-653-1300,,Open Stage
PA,15203.0,2003 E. Carson St.,,Pittsburgh,,Tiki Lounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:73152,412-381-8454,,Todd Cheat's Punk Rock Jukebox
PA,15044.0,4109 Bakerstown Road,,Gibsonia,Top 40.,Tilt's Pub,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:76714,724-443-5211,http://www.tiltspub.com,DJ Dan Bogan
PA,15146.0,2525 Monroeville Blvd,,Monroeville,Hosted by Ed Jenkins & Casey's Kids,Tolerico's,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:21579,412-824-8018,http://www.tolericos.com,Open Stage
PA,15203.0,2108 E. Carson Street,,Pittsburgh,EZ Lou & Dale Cooper. '70s-'90s.,Z-Lounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53434,412-431-1800,http://www.zloungepgh.com,Z:Rewind
PA,15217.0,5832 Forward,,Pittsburgh,,Frankie &#38; Georgie's 4 Wood Grill,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:83667,412-422-5027,,Eric Johnson
PA,15017.0,116 Hickory Heights Dr.,,Bridgeville,,Hickory Heights Golf Club,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:69763,412-257-1485,,Michael Todd
PA,15206.0,5929 Baum Blvd.,,Pittsburgh,,Tana Ethiopian Cuisine,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:62963,412-665-2770,,Jazz Jam Session
PA,15212.0,353 North Shore Dr.,,Pittsburgh,,Calico Jack's,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:86334,412-322-7380,http://www.calicojackspitt.com,The Sofa Kings
PA,15003.0,1280 Breitenstein Rd.,,Ambridge,Hosted by Leanne Regalla & Frank Piscopo.,Harmony Ridge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:84645,724-266-2414,,Acoustic Affair Songwriter Spotlight
PA,15222.0,212 Blvd. of the Allies,,Pittsburgh,,Papa J's Centro,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:72330,412-391-7272,http://www.papajs.com/,Anthony Jardine
PA,15229.0,348 Center Ave.,,West View,,Drinks Bar,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:86532,412-931-9888,,DJ Shane
PA,15201.0,5147 Butler Street,,Pittsburgh,,Geno's Bar and Grille,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:86886,412-781-3432,,Open Mic w/ Matt Sciotto
PA,15238.0,378 Freeport Road,,Blawnox,W/ JJ Burner.,Moondog's,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:75096,412-828-2040,http://www.moondogs.us/,Open Stage & Jam
PA,15120.0,171 E. Bridge St.,,Homestead,,Rock Bottom,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:63443,412-462-2739,http://www.rockbottom.com,Good Brother Earl
PA,15206.0,134 S. Highland Ave.,,Pittsburgh,Hump day chill. House music. aDesusParty.,Spoon,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:83803,412-362-6001,,Spoon Fed
PA,15044.0,5018 Bakerstown Rd.,,Gibsonia,Hosted by Lager & Lawnchair of Dizzy Woosh.,Two Bit Tavern,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:84744,724-625-3252,,Open Stage
PA,15222.0,655 Penn Ave.,,Pittsburgh,"DJ Juan Diego, DJ Carla.",Backstage Bar at Theater Square,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:74389,412-325-6769,http://www.pgharts.org/venues/backstagebar.aspx,Ritmo Wednesdays
PA,15203.0,1601 East Carson Street,,Pittsburgh,Bonics & DJ McFly. Hip hop & dance.,Diesel,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53409,412-431-8800,http://www.dieselpgh.com/,Code Blue Wednesdays
PA,15232.0,728 Copeland St.,,Pittsburgh,,Alto,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:66501,412-682-1074,,Elevated Thursdays w/ DJ Zimmie
PA,15201.0,212 44th Street,,Pittsburgh,,Arsenal Bowling Lanes,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:66983,412-683-5993,http://www.arsenalbowl.com,'80s Night: Mockster & Swank Cat
PA,15206.0,126 S. Highland Avenue,,Pittsburgh,"Dan Dabber, Vybz Machine, Phinesse & Gangsta Shack. Roots/reggae/dancehall.",AVA Bar &#38; Lounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:48027,412-363-8277,http://www.shadowlounge.net,Champion Sound
PA,15201.0,4016 Butler Street,,Pittsburgh,DJ Hatesyou. 80s.,Belvedere's,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53406,412-687-2555,,Neon
PA,15668.0,4917 William Penn Hwy.,,Murrysville,,Bruschetta's Bar & Grille,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:54410,724-327-3535,,Drew Bentley
PA,15201.0,2901 Penn Avenue,,Pittsburgh,,CJ's,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:78755,412-642-2377,,Roger Humphries & RH Factor Jazz Jam Session
PA,15090.0,100 Village Club Dr.,,Wexford,,Grazie Restaurant & Events Center,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:88067,724-934-7880,,Jack Knight
PA,15229.0,517 Perry Hwy.,,West View,,Highland Bar,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:86648,412-931-9917,,DJ Shane
PA,15063.0,807 Dry Run Rd.,,Monongahela,,Hot House Tap & Grille,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:59999,724-258-4212,,Open stage w/ Rick Ashcroft
PA,15626.0,785 Rt. 22,,Delmont,Hosted by Mark Cyler.,Hot Rod Lounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:75464,724-327-1660,,Open Stage
PA,15644.0,416 Clay Ave,,Jeannette,All genres of music welcome.,Keynote Cafe,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:33887,412-638-5263,,Open Stage
PA,15222.0,949 Liberty Ave.,,Pittsburgh,Entrepreneurial Thursdays.,Little E's,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:80880,412-392-2217,,Jessica Lee & Friends
PA,15014.0,907 1st Avenue,,Brackenridge,Acoustic. Thursdays.,Parkview Bar & Grill,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:21375,724-224-2124,,"Nicole Belli, Jeff Pogas, Derrick Edwards"
PA,15213.0,226 Meyran Ave.,,Pittsburgh,"Hip hop, club & R&B.",Pittsburgh Cafe,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:57966,412-687-3330,http://www.pittsburghcafe.com,Noetik 5000
PA,15136.0,704 Thompson Ave.,,McKees Rocks,Hosted by The Scott Albert Project.,Revolutionaries Cafe,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:82485,412-458-1081,,Open Stage
PA,15203.0,1224 E. Carson St.,,Pittsburgh,Hip hop & top 40.,Rumshakers,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53428,412-431-5910,http://www.rumshakers-pgh.com,DJ Nitro
PA,15222.0,930 Penn Ave.,,Pittsburgh,Latin jazz trio.,Seviche,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:79212,412-697-3120,http://www.seviche.com,Salsamba
PA,15642.0,681 Jackson St.,,Irwin,Hosted by Gil Snyder. Weekly special guests.,Shafton Fire Hall,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:37934,724-863-7918,,Gil's Blues Power Open Stage
PA,15211.0,217 Shiloh St.,,Pittsburgh,Thursdays,Sloppy Joe's,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:21000,412-381-4300,,Wil E Tri and the Bluescasters
PA,16066.0,1708 Route 228,,Cranberry,,Smokey Bones BBQ,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:82098,724-772-7000,,DJ Brandon
PA,15224.0,630 S. Millvale Ave.,,Pittsburgh,,Sonny's Tavern,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:82099,412-683-5844,http://groups.myspace.com/sonnystaverninpittsburgh.com,"DJ Hank D, DJ Spaed"
PA,15237.0,3385 Babcock Boulevard,,Ross,,Sunseri's,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:62426,412-364-1066,,The Contenders
PA,15203.0,2003 E. Carson St.,,Pittsburgh,,Tiki Lounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:80080,412-381-8454,,College Night: Top 40/Hip Hop
PA,15301.0,595 W. High Street,,Washington,Hosted by Larry the Kidman,Trinity's,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:21551,724-852-2022,,Acoustic
PA,15144.0,1101 Pittsburgh Street,,Springdale,Hosted by Bighouse Pete & Doc,Valentine's,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:21552,724-274-9500,,Open Stage
PA,15203.0,2108 E. Carson Street,,Pittsburgh,Hazey & Elysium. Old school hip hop & house.,Z-Lounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53438,412-431-1800,http://www.zloungepgh.com,Taste:Z
PA,15090.0,10150 Old Perry Hwy.,,Wexford,,Billy's Roadhouse Bar &#38; Grill,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:82684,724-934-1177,,Mark Pipas
PA,15090.0,100 Village Club Dr.,,Wexford,,Grazie Restaurant & Events Center,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:88196,724-934-7880,,Grazie Open Stage
PA,15203.0,1330 Bingham St.,,Pittsburgh,,Gypsy Cafe,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:84237,412-381-4977,,The Gypsy Strings
PA,15146.0,4089 William Penn Hwy,,Monroeville,,Nardis Restaurant,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:87499,412-372-1595,,Spider Rondinelli & the Pittsburgh Jazz Giants
PA,15222.0,2216 Penn Ave.,,Pittsburgh,Hip hop & downtempo.,Firehouse Lounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:62440,412-434-1230,,Rob Chilldren
PA,15201.0,212 44th Street,,Pittsburgh,,Arsenal Bowling Lanes,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:69606,412-683-5993,http://www.arsenalbowl.com,Tito & Co.
PA,15206.0,126 S. Highland Avenue,,Pittsburgh,"DJ Vex & guests. Hip hop, dance & soul. Blue room.",AVA Bar &#38; Lounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:48066,412-363-8277,http://www.shadowlounge.net,Ready or Not
PA,15203.0,1327 E. Carson St.,,Pittsburgh,Electro/house/mashups.,Beehive,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:82011,412-488-4483,http://www.beehivebuzz.com/,ZeldaLeft
PA,15017.0,3249 Washington Pike,,Bridgeville,,Bee'z Bistro &#38; Pub,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:83815,412-257-9877,,DJ Joe
PA,15222.0,655 Penn Avenue,,Pittsburgh,"DJ Jeff Shirey, DJ Carlton, DJ Paul Mitchell.",Cabaret at Theatre Square,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:78343,412-456-6666,http://www.pgharts.org,Salsa Fridays
PA,15206.0,6001 Penn Ave.,,Pittsburgh,"Roots/reggae/dancehall w/ Vybz Machine Intl. Sound System, Fudgie Springer.",Capri Ristorante,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:72290,412-362-1250,,Bombo Claat Fridays
PA,15139.0,215 Allegheny Ave.,,Oakmont,,Carnivores,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:70036,412-820-7427,,DJ Xavier
PA,15233.0,900 Western Ave.,,Pittsburgh,,Cassis,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:82580,412-586-7794,http://www.cassispittsburgh.com,Kurt Giamatte
PA,15203.0,2339 E. Carson St.,,Pittsburgh,,Double Wide Grill,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:77506,412-390-1111,http://www.doublewidegrill.com,Survivor Open Mic Series
PA,15203.0,1500 East Carson,,Pittsburgh,,Elixir Ultralounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53414,412-481-1811,,DJ Midas
PA,15237.0,9101 Perry Hwy.,,McCandless,Fiddler.,Fiddlers Bar &#38; Grill,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:85803,412-635-2300,,Graham Denmon
PA,15222.0,2216 Penn Ave.,,Pittsburgh,"DJ Riel, Mod jams & soul.",Firehouse Lounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53416,412-434-1230,,Revival
PA,15120.0,519 E. Eighth Ave.,,Homestead,,Highrollers Cafe,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:79252,412-205-3691,,Ol Skool Friday: DJ Tracey Lee
PA,15644.0,416 Clay Ave,,Jeannette,All genres of music welcome.,Keynote Cafe,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:33887,412-638-5263,,Open Stage
PA,15222.0,1400 Smallman St.,,Pittsburgh,DJ Bill Bara. Dance.,Krobar,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53418,412-277-7615,,XBar
PA,15203.0,2204 East Carson Street,,Pittsburgh,DJ Doug.,Lava Lounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53421,412-431-5282,http://www.myspace.com/lavaloungepgh,'80s Dance Alternative
PA,15234.0,1100 Grove Rd.,,Castle Shannon,,Linden Grove,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:81064,412-882-8687,http://www.thelindengrove.com,Souled Out
PA,15201.0,4421 Butler St.,,Pittsburgh,House & funk.,The New Amsterdam,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:56456,412-682-6414,,"Mad Tom Brown, Colin Pierce"
PA,15137.0,3507 Fifth Ave.,,North Versailles,Hip hop & R&B.,Nigro's,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:55194,412-673-5155,,DJ Sarkaztic
PA,15213.0,226 Meyran Ave.,,Pittsburgh,"Underground hip hop, funk & soul.",Pittsburgh Cafe,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:55068,412-687-3330,http://www.pittsburghcafe.com,DJ FunkNJunk
PA,15203.0,1224 E. Carson St.,,Pittsburgh,Hip hop & top 40.,Rumshakers,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53428,412-431-5910,http://www.rumshakers-pgh.com,DJ Nitro
PA,15644.0,312 Clay Ave.,,Jeanette,,Thunder Rolls,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:65748,724-527-5005,,DJ CJ
PA,15203.0,2003 E. Carson St.,,Pittsburgh,"Dance, hip hop, rock & top 40.",Tiki Lounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53431,412-381-8454,,DJ Luke Duke
PA,15044.0,4109 Bakerstown Road,,Gibsonia,Top 40.,Tilt's Pub,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:76714,724-443-5211,http://www.tiltspub.com,DJ Dan Bogan
PA,15108.0,1300 Broadhead Rd.,,Coraopolis,,Viola's Pasta &#38; More,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:80359,724-457-1471,,Johnny (Holiday) Pia
PA,15203.0,2108 E. Carson Street,,Pittsburgh,Elysium & special guests. House.,Z-Lounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53440,412-431-1800,http://www.zloungepgh.com,Ambition
PA,15206.0,6001 Penn Ave.,,Pittsburgh,Live jazz.,Capri Ristorante,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:85182,412-362-1250,,Funk Friday Happy Hour
PA,15201.0,212 44th Street,,Pittsburgh,Karaoke 9 p.m.-12 a.m.; crowd favorites 12-2 a.m.,Arsenal Bowling Lanes,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:63622,412-683-5993,http://www.arsenalbowl.com,Tito & DJ Dave
PA,15237.0,1002 Perry Highway,,McCandless,,Perrytowne Draft House,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:86649,412-367-9610,http://perrytownedrafthouse.com/,DJ Shane
PA,15001.0,1928 Irwin St.,,Aliquippa,,American Italian Club,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:64901,724-375-3434,,Southern Star
PA,15206.0,6001 Penn Ave.,,Pittsburgh,"Old school hip hop, R&B, funk, dance, soul.",Capri Ristorante,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:78359,412-362-1250,,DJ Tee Jay & Special Guests
PA,15233.0,900 Western Ave.,,Pittsburgh,,Cassis,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:82580,412-586-7794,http://www.cassispittsburgh.com,Kurt Giamatte
PA,15203.0,1500 East Carson,,Pittsburgh,,Elixir Ultralounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53414,412-481-1811,,DJ Midas
PA,15063.0,Route 136,,Monongahela,,Fine's Castaway Lounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:64838,724-258-2161,,Bill Couch
PA,15222.0,2216 Penn Ave.,,Pittsburgh,Global house.,Firehouse Lounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53417,412-434-1230,,DJ Strobe
PA,15203.0,2204 East Carson Street,,Pittsburgh,Huck Finn. Indie dance party.,Lava Lounge,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:71646,412-431-5282,http://www.myspace.com/lavaloungepgh,Pop Rocks
PA,15084.0,1336 Saxonburg Blvd.,,Pittsburgh,Top 40.,Mad Dawgs,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:69609,,,DJ Dan Bogan
PA,15222.0,140 Sixth St.,,Pittsburgh,,Olive Or Twist,http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:76454,412-255-0525,http://www.olive-twist.com/,The Vagrants
