image,time,description,price,venueName,startDate,name,moreInfoLink,fullLocation
,,"Holocaust survivors need drivers to help them get to and from this weekly program. Current valid, clean CA driver's license and insurance are required. Drivers especially needed for those seniors living in the Richmond, Sunset, and Stonestown areas. Call for information or email annec@jfcs.org.",,Jewish Family and Children's Services,Ongoing,Caf&eacute; by the Bay,http://www.sfweekly.com/events/cafandeacute-by-the-bay-38527/,"2150 Post (at Scott), San Francisco CA"
,9:00am,"Help keep the Crissy Field grounds and East Beach beautiful for everyone by removing unwanted vegetation, grooming the lawn, and collecting driftwood and debris. Call for information, start times, and work sites.",,Crissy Field Center,Ongoing,Crissy Field Maintenance,http://www.sfweekly.com/events/crissy-field-maintenance-9510/,"603 Mason (at Halleck, in the Presidio), San Francisco CA"
,9:30am,"Help replant native plants and remove invasive nonnative species as well as doing other general Earth-friendly work in various locations in the Golden Gate National Recreation Area. Call for information, times, and work sites.",,Multiple San Francisco locations,Ongoing,Habitat Restoration,http://www.sfweekly.com/events/habitat-restoration-9516/,"multiple addresses, San Francisco CA"
,10:00am,Help this beach-loving group pick up trash along Ocean Beach. Bags and gloves will be provided. Rain cancels; check Web site for exact location.,,Multiple San Francisco locations,Ongoing,Surfrider Beach Clean-Up,http://www.sfweekly.com/events/surfrider-beach-clean-up-9626/,"multiple addresses, San Francisco CA"
,12:00pm,"Help Greg Gaar, native plant guardian.",,Haight Ashbury Neighborhood Council Recycling Center,Ongoing,Native Plant Nursery Volunteer Days,http://www.sfweekly.com/events/native-plant-nursery-volunteer-days-1390595/,"780 Frederick (at Arguello), San Francisco CA"
,,City workers and civic-minded civilians spruce up a different section of the city each month. Call for information.,,Multiple San Francisco locations,Ongoing,San Francisco Clean City Coalition,http://www.sfweekly.com/events/san-francisco-clean-city-coalition-9620/,"multiple addresses, San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4417551.1.jpg,9:00pm,w/ resident DJ Kuze,free,Wish,Ongoing,"""Whatever You Wish""",http://www.sfweekly.com/events/whatever-you-wish-1824791/,"1539 Folsom (at 11th St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4206428.47.jpg,,"Yesterday's honky-tonk hero, Bad Blake, arrives at a Clovis, New Mexico, bowling alley. It's another in a string of low-pay, low-turnout gigs with pickup bands half his age, grinding the Greatest Hits out of an old Fender Tremolux, including his breakout&#151;with the chorus, ""Funny how falling feels like flying . . . for a little while."" Bad's not flying these days; he's dying slowly on a bourbon diet, holed up in motels watching Spanish-language smut. Actor turned writer-director Scott Cooper adapted Crazy Heart from Thomas Cobb's 1987 novel (the title is a Hank Williams B-Side). Cobb wanted Waylon Jennings for Bad Blake; Jeff Bridges finally got the part, though the now deceased Jennings and Bad's other inspirations hang over it. It's easy to forget, as Billboard's Country charts fill with faintly twangy pop and lazy paeans to dogs and trucks, that this music has an atavistic darkness. Bad has just about bottomed out when a small-time journalist, Jean (Maggie Gyllenhaal), meets him for a rare interview&#151;and sticks around. Crazy Heart follows the slow recovery of atrophied emotional responses that starts when Bad gets involved with Jean and her young son. The subject, rehabilitation, is old and resonant. (Says Waylon: ""We've been the same way for years/We need to change."") No scene feels obligatory, and Crazy Heart shows a pragmatic but tender understanding of the relationship between physical breakdown and the discovery of morality. It's merely a well-done, adult American movie&#151;that is to say, a rarity.",$8.25-$10.50,Embarcadero Center Cinema,Ongoing,Crazy Heart,http://www.sfweekly.com/events/crazy-heart-1785453/,"1 Embarcadero Center (at Davis), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/1632491.47.jpg,10:00am,"Weekly radio show featuring local and touring acts including authors, musicians, and comedians, with host Sedge Thomson.",$15-$18,Multiple San Francisco locations,Ongoing,West Coast Live,http://www.sfweekly.com/events/west-coast-live-806775/,"multiple addresses, San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4417551.1.jpg,10:00pm,w/ DJ Carey Kopp,free,Wish,Ongoing,"""Cake Mix""",http://www.sfweekly.com/events/cake-mix-1523235/,"1539 Folsom (at 11th St.), San Francisco CA"
,5:00pm,Learn how to play the zitherlike Chinese guzheng as well as Chinese wind instruments at these regular classes.,$25,Oakland Asian Cultural Center,Ongoing,Chinese Music Lessons,http://www.sfweekly.com/events/chinese-music-lessons-9380/,"388 Ninth St. (at Franklin), Suite 290, Oakland CA"
,6:30pm,Learn the ancient art of Chinese calligraphy at this ongoing series of classes.,$60 per month,Oakland Asian Cultural Center,Ongoing,Chinese Calligraphy,http://www.sfweekly.com/events/chinese-calligraphy-9381/,"388 Ninth St. (at Franklin), Suite 290, Oakland CA"
,7:00pm,Instructors Jordan and Lia introduce beginners to vintage dance styles.,$12 per drop-in class or $40 for four classes,Oakland Asian Cultural Center,Ongoing,Lindy Hop and Swing,http://www.sfweekly.com/events/lindy-hop-and-swing-9382/,"388 Ninth St. (at Franklin), Suite 290, Oakland CA"
,10:00am,David Jenkins leads this regular dream group. Class meets upstairs.,$10,Grand Lake Theater,Ongoing,Saturday Morning Drop-in Dream Group,http://www.sfweekly.com/events/saturday-morning-drop-in-dream-group-25282/,"554 Grand (at Euclid), Oakland CA"
,1:00pm,Each week kids and parents can participate in artistic activities that illuminate some aspect of science.,$3,Randall Museum,Ongoing,Drop-in Art and Science Workshops,http://www.sfweekly.com/events/drop-in-art-and-science-workshops-9080/,"199 Museum (at Roosevelt), San Francisco CA"
,7:00pm,"Introduction to traditional meditation practices, led by Lucy James.",$7-$10,Kadampa Buddhist Temple of San Francisco,Ongoing,Meditation Classes,http://www.sfweekly.com/events/meditation-classes-25350/,"3324 17th St. (at Hoff), San Francisco CA"
,6:00pm,Learn the ways and history of tea at this open-to-the-public monthly lecture and presentation.,$20; reservations necessary,Urasenke Foundation,Ongoing,Open Hearth,http://www.sfweekly.com/events/open-hearth-9253/,"2143 Powell (at Francisco), San Francisco CA"
,5:30pm,Free classes on various aspects of bicycle maintenance and repair.,free,Pedal Revolution Bike Shop,Ongoing,Free Bike Repair Classes,http://www.sfweekly.com/events/free-bike-repair-classes-15655/,"3085 21st St. (at South Van Ness), San Francisco CA"
,7:00pm,Each two-hour workshop allows members of the community to plan and create a beautiful mural; no artistic experience necessary.,$40-$50,Precita Eyes Mural Arts & Visitors Center,Ongoing,Community Mural Arts Education Workshops,http://www.sfweekly.com/events/community-mural-arts-education-workshops-21361/,"2981 24th St. (at Harrison), San Francisco CA"
,6:00pm,Each month this series of three-hour adult seminars for fledgling writers tackles a different theme and includes successful big-name panelists; all proceeds benefit student programming at 826 Valencia.,$100,826 Valencia,Ongoing,Seminars for Aspiring or Developing Writers in the Bay Area,http://www.sfweekly.com/events/seminars-for-aspiring-or-developing-writers-in-the-bay-area-9255/,"826 Valencia (at 19th St.), San Francisco CA"
,,Learn to tango at these weekly lessons.,$14-$18,Cheryl Burke Dance,Ongoing,Argentine Tango Practice,http://www.sfweekly.com/events/argentine-tango-practice-31225/,"1830 17th St. (at De Haro), San Francisco CA"
,,Kids project their own images on the walls of the Roundabout.,,Zeum,Ongoing,Painting with Light,http://www.sfweekly.com/events/painting-with-light-591481/,"221 Fourth St. (at Howard), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/2475724.47.jpg,,"When the ancient Polynesians invented surfing, they often used a paddle to help them navigate. Fast-forward a few millennia, and Stand-Up Paddleboarding, or SUP, finds itself trendy again. Part of its increasing popularity is that standing upright allows surfers to spot waves more easily and thus catch more of them, multiplying the fun factor. Paddling back to the wave becomes less of a strain as well. The ability to cruise along on flat inland water, surveying the sights, is another advantage. Finally, it&#146;s a good core workout. If you&#146;re sold on the idea, schedule an intro SUP lesson, free with board and paddle rental, and you may find yourself riding the waves like a Polynesian king.",$20 an hour,Boardsports,Ongoing,Stand-Up Paddleboarding Lessons,http://www.sfweekly.com/events/stand-up-paddleboarding-lessons-1134319/,"1200 Clay (at Taylor), San Francisco CA"
,3:00pm,Workshops designed to introduce children aged 3 to 5 to the arts and creativity.,,Zeum,Ongoing,Little Zs: Afternoon Workshops for Preschool Children,http://www.sfweekly.com/events/little-zs-afternoon-workshops-for-preschool-children-9532/,"221 Fourth St. (at Howard), San Francisco CA"
,7:00pm,Each week beginning salsa dancers learn their moves at this introductory lesson.,$14,Cheryl Burke Dance,Ongoing,Salsa Dance Lesson,http://www.sfweekly.com/events/salsa-dance-lesson-9254/,"1830 17th St. (at De Haro), San Francisco CA"
,,"Learn the skills, then stick around for a dance party until midnight.",$14,Cheryl Burke Dance,Ongoing,Beginning East Coast Swing Lessons,http://www.sfweekly.com/events/beginning-east-coast-swing-lessons-31226/,"1830 17th St. (at De Haro), San Francisco CA"
,,Kids learn the art of mindful self-defense in this training program.,$99 per month,Krav Maga Official Training Center,Ongoing,Krav Maga Youth Training Program,http://www.sfweekly.com/events/krav-maga-youth-training-program-19463/,"1455 Bush (at Van Ness), San Francisco CA"
,7:00pm,"""The longest pose in town."" A two-and-a-half-hour single pose. Male and female models.",$12,Precita Eyes Mural Arts & Visitors Center,Ongoing,Figure Painting and Drawing Workshop,http://www.sfweekly.com/events/figure-painting-and-drawing-workshop-805868/,"2981 24th St. (at Harrison), San Francisco CA"
,9:00pm,,,Bollyhood Cafe,Ongoing,"""Heartical Roots""",http://www.sfweekly.com/events/heartical-roots-1961329/,"3372 19th St. (at Mission), San Francisco CA"
,,Learn the life of a marine biologist or a merchant marine on this regular weekend maritime expedition on the San Francisco Bay; meeting location is disclosed when participants register.,$249,Multiple San Francisco locations,Ongoing,Weekend Seafarer,http://www.sfweekly.com/events/weekend-seafarer-21443/,"multiple addresses, San Francisco CA"
,7:00pm,With instructor Mihai Banulescu.,,Studio Gracia,Ongoing,Blues Dance Class,http://www.sfweekly.com/events/blues-dance-class-840488/,"19 Heron (at Eighth St.), San Francisco CA"
,8:00pm,,$15,Cheryl Burke Dance,Ongoing,Ballroom & Social Dance Party,http://www.sfweekly.com/events/ballroom-and-social-dance-party-728980/,"1830 17th St. (at De Haro), San Francisco CA"
,9:00pm,Follows a dance class.,,Studio Gracia,Ongoing,Blues Dance Party,http://www.sfweekly.com/events/blues-dance-party-840489/,"19 Heron (at Eighth St.), San Francisco CA"
,10:00am,Level I with instructors Ken and Natasha Delmar.,,Studio Gracia,Ongoing,Argentine Tango,http://www.sfweekly.com/events/argentine-tango-840490/,"19 Heron (at Eighth St.), San Francisco CA"
,,Students learn how to express themselves through street and mural art.,$10-$60,Precita Eyes Mural Arts & Visitors Center,Ongoing,Urban Youth Arts and Youth Mural Workshop,http://www.sfweekly.com/events/urban-youth-arts-and-youth-mural-workshop-21359/,"2981 24th St. (at Harrison), San Francisco CA"
,,Each week the Randall offers drop-in pottery and ceramics workshops for the whole family.,$5,Randall Museum,Ongoing,Drop-in Family Ceramics Workshop,http://www.sfweekly.com/events/drop-in-family-ceramics-workshop-9247/,"199 Museum (at Roosevelt), San Francisco CA"
,12:00pm,Level III with instructors Ken and Natasha Delmar.,,Studio Gracia,Ongoing,Argentine Tango,http://www.sfweekly.com/events/argentine-tango-840492/,"19 Heron (at Eighth St.), San Francisco CA"
,1:00pm,"Ongoing classes. Dance begins at 1, and drumming at 3. Call for more information.",,African American Art and Culture Complex,Ongoing,Les Bantus Congolese Dance and Drum Classes,http://www.sfweekly.com/events/les-bantus-congolese-dance-and-drum-classes-847487/,"762 Fulton (at Webster), San Francisco CA"
,2:00pm,Each Saturday families with kids aged 3 1/2 to 12 use a variety of media to explore different art themes.,$5 per child material fee for nonmembers,Legion of Honor,Ongoing,Family Workshops,http://www.sfweekly.com/events/family-workshops-9523/,"100 34th Ave. (at Clement), San Francisco CA"
,2:00pm,"Guided multimedia activities for kids. Check online calendar for the most current themes, guests, and additional dates.",,Zeum,Ongoing,Weekend Workshops,http://www.sfweekly.com/events/weekend-workshops-591482/,"221 Fourth St. (at Howard), San Francisco CA"
,5:00pm,With instructor Gabriel Romero.,,Studio Gracia,Ongoing,Salsa Partnering,http://www.sfweekly.com/events/salsa-partnering-840493/,"19 Heron (at Eighth St.), San Francisco CA"
,8:00pm,"Attend a beginning Argentine tango lesson, then stay for the party with live music.",$7-$15,Cheryl Burke Dance,Ongoing,The Late Shift Milonga,http://www.sfweekly.com/events/the-late-shift-milonga-31227/,"1830 17th St. (at De Haro), San Francisco CA"
,11:00am,With instructor Carolina Lugo.,,Studio Gracia,Ongoing,Ballet Latino,http://www.sfweekly.com/events/ballet-latino-840494/,"19 Heron (at Eighth St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4844893.45.jpg,12:30pm,Hep Jen steers beginners through the basics of this popular dance style; meet at JFK Drive (between Eighth and 10th aves.) in Golden Gate Park.,free,Golden Gate Park,Ongoing,Free Lindy Lessons,http://www.sfweekly.com/events/free-lindy-lessons-19322/,"San Francisco, San Francisco CA"
