moreInfo,latitude,hours,phone,venueLink,longitude,state,endDate,image,name,address,city,startDate,price,description,time,venue
http://www.thestranger.com/seattle/Event?event=6956175,47.61396,,(206) 324-7263,http://www.thestranger.com/seattle/century-ballroom/Location?oid=24789,-122.32044,WA,03/15/2011,,Tango:                                       DJ Mourad,"915 E Pine St, second floor &nbsp;&nbsp;",Seattle,03/15/2011,$4/$6,,9:30 pm.,Century Ballroom
http://www.thestranger.com/seattle/Event?event=6956192,47.61396,,(206) 324-7263,http://www.thestranger.com/seattle/century-ballroom/Location?oid=24789,-122.32044,WA,03/18/2011,,Girl4Girl:                                       Guests,"915 E Pine St, second floor &nbsp;&nbsp;",Seattle,03/18/2011,$10/$12,,,Century Ballroom
http://www.thestranger.com/seattle/Event?event=6956196,47.61396,,(206) 324-7263,http://www.thestranger.com/seattle/century-ballroom/Location?oid=24789,-122.32044,WA,03/18/2011,,Outdancing in East Hall:                                       MC Koop,"915 E Pine St, second floor &nbsp;&nbsp;",Seattle,03/18/2011,$5/$7,,,Century Ballroom
http://www.thestranger.com/seattle/Event?event=4873497,47.61454,Daily 2 pm-2 am,(206) 323-1525,http://www.thestranger.com/seattle/cuff-complex/Location?oid=24134,-122.3157,WA,03/19/2011,,Gear Night:                                       DJ Mattstands,1533 13th Ave &nbsp;&nbsp;,Seattle,03/19/2011,"no cover if wearing fetish gear, otherwise $5 for men and $15 for women","This is a fetish themed event, with demonstrations at 9pm.",,Cuff Complex
http://www.thestranger.com/seattle/Event?event=2517995,47.61454,Daily 2 pm-2 am,(206) 323-1525,http://www.thestranger.com/seattle/cuff-complex/Location?oid=24134,-122.3157,WA,03/18/2011,,C&W Dancing:                                       DJ Harmonix,1533 13th Ave &nbsp;&nbsp;,Seattle,03/18/2011,,,7 pm.,Cuff Complex
http://www.thestranger.com/seattle/Event?event=4060337,47.61533,,(206) 447-4180,http://www.thestranger.com/seattle/chapel/Location?oid=24268,-122.32769,WA,03/19/2011,,"Saturdays at Chapel:                                       Darwin, Filejerks",1600 Melrose Ave &nbsp;&nbsp;,Seattle,03/19/2011,$3,,9 pm.,Chapel
http://www.thestranger.com/seattle/Event?event=1027163,47.6141,,(206) 324-7263,http://www.thestranger.com/seattle/halo/Location?oid=99842,-122.3255,WA,03/19/2011,,All Ages Swing Dance:                                       DJ Mark Kihara,"500 E Pike St, Second Floor &nbsp;&nbsp;",Seattle,03/19/2011,$7,,9 pm.,HaLo
http://www.thestranger.com/seattle/Event?event=1169214,47.61644,"Mon-Sat 11 am-2 am, Sun 11 am-midnight",(425) 289-7000,http://www.thestranger.com/seattle/parlor-ultra-lounge/Location?oid=603593,-122.2015,WA,03/19/2011,,Ultradance:                                       Kemal,"700 Bellevue Way NE, Ste 300 &nbsp;&nbsp;",Bellevue,03/19/2011,Free,,,Parlor Ultra Lounge
http://www.thestranger.com/seattle/Event?event=6937056,47.66793,,(206) 784-4880,http://www.thestranger.com/seattle/sunset-tavern/Location?oid=24022,-122.38552,WA,03/19/2011,,"Secret Boyfriends International:                                       DJs Danny Fanny, Introcut, Mad Max, Freaky Outty",5433 Ballard Ave NW &nbsp;&nbsp;,Seattle,03/19/2011,$7,,10 pm.,Sunset Tavern
http://www.thestranger.com/seattle/Event?event=3832751,47.61439,,(206) 388-4818,http://www.thestranger.com/seattle/steamworks/Location?oid=3832741,-122.32531,WA,03/19/2011,,DJ Chavez,1520 Summit Ave &nbsp;&nbsp;,Seattle,03/19/2011,,,11:30 pm.,Steamworks
http://www.thestranger.com/seattle/Event?event=6946486,47.61486,"Mon-Fri 7 am-2 am, Sat-Sun 8:30 am-2 am",(206) 625-4444,http://www.thestranger.com/seattle/baltic-room/Location?oid=23875,-122.32838,WA,03/25/2011,,"Frank Bretschneider, the Sight Below",1207 Pine St &nbsp;&nbsp;,Seattle,03/25/2011,$12,,,Baltic Room
http://www.thestranger.com/seattle/Event?event=2517995,47.61454,Daily 2 pm-2 am,(206) 323-1525,http://www.thestranger.com/seattle/cuff-complex/Location?oid=24134,-122.3157,WA,03/25/2011,,C&W Dancing:                                       DJ Harmonix,1533 13th Ave &nbsp;&nbsp;,Seattle,03/25/2011,,,7 pm.,Cuff Complex
http://www.thestranger.com/seattle/Event?event=6935867,47.65232,,(206) 632-2020,http://www.thestranger.com/seattle/nectar/Location?oid=24762,-122.35405,WA,03/25/2011,,2Pac vs. Biggie:                                       Guest DJs,412 N 36th St &nbsp;&nbsp;,Seattle,03/25/2011,$5,,8 pm.,Nectar
http://www.thestranger.com/seattle/Event?event=2952375,47.61343,,(206) 324-8000,http://www.thestranger.com/seattle/chop-suey/Location?oid=24704,-122.31499,WA,03/26/2011,,"Talcum:                                       Gene Balk, Mike ""Purple Panted Warrior"" Nipper, Marc Muller, Mike Chrietzberg",1325 E Madison St &nbsp;&nbsp;,Seattle,03/26/2011,$5,,9 pm.,Chop Suey
http://www.thestranger.com/seattle/Event?event=2952373,47.61343,,(206) 324-8000,http://www.thestranger.com/seattle/chop-suey/Location?oid=24704,-122.31499,WA,03/25/2011,,"Comeback vs The House of Aviance:                                       Pony Boy, Colby B, Guest DJs",1325 E Madison St &nbsp;&nbsp;,Seattle,03/25/2011,$5 before 11PM,,9 pm.,Chop Suey
http://www.thestranger.com/seattle/Event?event=1027163,47.6141,,(206) 324-7263,http://www.thestranger.com/seattle/halo/Location?oid=99842,-122.3255,WA,03/26/2011,,All Ages Swing Dance:                                       DJ Mark Kihara,"500 E Pike St, Second Floor &nbsp;&nbsp;",Seattle,03/26/2011,$7,,9 pm.,HaLo
http://www.thestranger.com/seattle/Event?event=1169214,47.61644,"Mon-Sat 11 am-2 am, Sun 11 am-midnight",(425) 289-7000,http://www.thestranger.com/seattle/parlor-ultra-lounge/Location?oid=603593,-122.2015,WA,03/26/2011,,Ultradance:                                       Kemal,"700 Bellevue Way NE, Ste 300 &nbsp;&nbsp;",Bellevue,03/26/2011,Free,,,Parlor Ultra Lounge
http://www.thestranger.com/seattle/Event?event=1027142,47.6141,,(206) 324-7263,http://www.thestranger.com/seattle/halo/Location?oid=99842,-122.3255,WA,03/25/2011,,All Ages Salsa Dance:                                       DJ Cebrina,"500 E Pike St, Second Floor &nbsp;&nbsp;",Seattle,03/25/2011,$7,,,HaLo
http://www.thestranger.com/seattle/Event?event=3229613,47.61637,,233-9873,http://www.thestranger.com/seattle/re-bar/Location?oid=1216384,-122.33131,WA,03/26/2011,,"Cherry:                                       Amateur Youth, Mathematix",1114 Howell St &nbsp;&nbsp;,Seattle,03/26/2011,$5/$7 after 11 pm,,10 pm.,Re-bar
http://www.thestranger.com/seattle/Event?event=1169214,47.61644,"Mon-Sat 11 am-2 am, Sun 11 am-midnight",(425) 289-7000,http://www.thestranger.com/seattle/parlor-ultra-lounge/Location?oid=603593,-122.2015,WA,03/25/2011,,Ultradance:                                       Kemal,"700 Bellevue Way NE, Ste 300 &nbsp;&nbsp;",Bellevue,03/25/2011,Free,,,Parlor Ultra Lounge
http://www.thestranger.com/seattle/Event?event=4124324,47.61439,,(206) 388-4818,http://www.thestranger.com/seattle/steamworks/Location?oid=3832741,-122.32531,WA,03/25/2011,,DJ Chavez,1520 Summit Ave &nbsp;&nbsp;,Seattle,03/25/2011,,,11:30 pm.,Steamworks
http://www.thestranger.com/seattle/Event?event=3832751,47.61439,,(206) 388-4818,http://www.thestranger.com/seattle/steamworks/Location?oid=3832741,-122.32531,WA,03/26/2011,,DJ Chavez,1520 Summit Ave &nbsp;&nbsp;,Seattle,03/26/2011,,,11:30 pm.,Steamworks
http://www.thestranger.com/seattle/Event?event=6946496,47.61486,"Mon-Fri 7 am-2 am, Sat-Sun 8:30 am-2 am",(206) 625-4444,http://www.thestranger.com/seattle/baltic-room/Location?oid=23875,-122.32838,WA,03/30/2011,,"Mount Kimbie, Shigeto, Nordic Soul",1207 Pine St &nbsp;&nbsp;,Seattle,03/30/2011,$12,,,Baltic Room
http://www.thestranger.com/seattle/Event?event=6921591,47.58561,,,http://www.thestranger.com/seattle/club-motor/Location?oid=700861,-122.334,WA,03/30/2011,,Midweek Madness:                                       Guest DJs,1950 First Ave S &nbsp;&nbsp;,Seattle,03/30/2011,,,8 pm.,Club Motor
http://www.thestranger.com/seattle/Event?event=6935876,47.65232,,(206) 632-2020,http://www.thestranger.com/seattle/nectar/Location?oid=24762,-122.35405,WA,03/30/2011,,"MC Hammer vs. Vanilla Ice:                                       DJ Moynilectric, Bgeezy",412 N 36th St &nbsp;&nbsp;,Seattle,03/30/2011,$5,,8 pm.,Nectar
http://www.thestranger.com/seattle/Event?event=4986548,47.61396,,(206) 709-9951,http://www.thestranger.com/seattle/moe-bar/Location?oid=242778,-122.32037,WA,03/31/2011,,Moe Mod:                                       Guest DJs,925 E Pike St &nbsp;&nbsp;,Seattle,03/31/2011,,,,Moe Bar
http://www.thestranger.com/seattle/Event?event=3323436,47.6141,,(206) 324-7263,http://www.thestranger.com/seattle/halo/Location?oid=99842,-122.3255,WA,03/30/2011,,Bachata,"500 E Pike St, Second Floor &nbsp;&nbsp;",Seattle,03/30/2011,$4,,9 pm.,HaLo
http://www.thestranger.com/seattle/Event?event=4986549,47.61396,,(206) 709-9951,http://www.thestranger.com/seattle/moe-bar/Location?oid=242778,-122.32037,WA,03/31/2011,,Moe Mod:                                       Guest DJs,925 E Pike St &nbsp;&nbsp;,Seattle,03/31/2011,,,,Moe Bar
http://www.thestranger.com/seattle/Event?event=3790458,47.61423,,(206) 323-CUBA,http://www.thestranger.com/seattle/havana/Location?oid=55817,-122.31919,WA,03/30/2011,,"Choice:                                       Nark, Jeromy Nail, L.A. Kendall, Gameboy, Jon Lemmon, Guests",1010 E Pike St &nbsp;&nbsp;,1010 E Pike St,03/30/2011,$1,,9 pm.,Havana
http://www.thestranger.com/seattle/Event?event=52035,47.61431,"Sun-Wed 9 pm-2 am, Thurs 9 pm-3 am, Fri-Sat 9 pm-4 am",(206) 324-5358,http://www.thestranger.com/seattle/neighbours/Location?oid=23893,-122.321,WA,03/31/2011,,"Rock Lobster:                                       Billy the Kid, DJ Trent Von",1509 Broadway &nbsp;&nbsp;,Seattle,03/31/2011,,,,Neighbours
http://www.thestranger.com/seattle/Event?event=3249604,47.61533,,(206) 325-2149,http://www.thestranger.com/seattle/capitol-club/Location?oid=24518,-122.32654,WA,03/30/2011,,Island Style:                                       DJ Bookem,414 E Pine St &nbsp;&nbsp;,Seattle,03/30/2011,Free,,10 pm.,Capitol Club
http://www.thestranger.com/seattle/Event?event=6454968,47.61264,"Lunch Tue-Fri 11:30 am-3 pm; Fri-Sat 4 pm-2 am, Sun-Thu 5 pm-2 am",(206) 956-9329,http://www.thestranger.com/seattle/ohana-restaurant-and-sushi-bar/Location?oid=165251,-122.34565,WA,03/31/2011,,Chill:                                       DJ MS,2207 1st Ave &nbsp;&nbsp;,Seattle,03/31/2011,,,,'Ohana Restaurant & Sushi Bar
http://www.thestranger.com/seattle/Event?event=1128696,47.61268,,(206) 374-3733,http://www.thestranger.com/seattle/see-sound-lounge/Location?oid=25076,-122.34491,WA,03/30/2011,,"Fade:                                       DJ Chinkyeye, DJ Christyle",115 Blanchard St &nbsp;&nbsp;,Seattle,03/30/2011,,,10 pm.,See Sound Lounge
http://www.thestranger.com/seattle/Event?event=5942786,47.61268,,(206) 374-3733,http://www.thestranger.com/seattle/see-sound-lounge/Location?oid=25076,-122.34491,WA,03/31/2011,,"Trend:                                       DJ Kazan, Dirty Harry, rotating guests",115 Blanchard St &nbsp;&nbsp;,Seattle,03/31/2011,Free before 11 pm,,,See Sound Lounge
http://www.thestranger.com/seattle/Event?event=4927966,47.60156,,(206) 447-4140,http://www.thestranger.com/seattle/trinity/Location?oid=25171,-122.33349,WA,03/31/2011,,"Free.BASS Cardroom:                                       Guest DJs, DJ Tre",111 Yesler Way &nbsp;&nbsp;,Seattle,03/31/2011,Free,,,Trinity
http://www.thestranger.com/seattle/Event?event=2750449,47.66654,Daily 4:30 pm-1 am,453-5014,http://www.thestranger.com/seattle/bastille-cafe-and-bar/Location?oid=1767096,-122.38362,WA,03/31/2011,,Soiree Internationale:                                       DJ ELXR,5307 Ballard Ave NW &nbsp;&nbsp;,Seattle,03/31/2011,,,8:30 pm.,Bastille Cafe & Bar
http://www.thestranger.com/seattle/Event?event=3138349,47.62237,,(206) 254-2824,http://www.thestranger.com/seattle/lo-fi-performance-gallery/Location?oid=24231,-122.3293,WA,03/31/2011,,London Loves:                                       Guest DJs,429 Eastlake Ave E &nbsp;&nbsp;,Seattle,03/31/2011,$3,,9 pm.,Lo-Fi Performance Gallery
http://www.thestranger.com/seattle/Event?event=3138070,47.59843,,(206) 382-8454,http://www.thestranger.com/seattle/tiki-bobs/Location?oid=24133,-122.3324,WA,03/31/2011,,Live Island:                                       Guests,166 S King St &nbsp;&nbsp;,Seattle,03/31/2011,Free,,9 pm.,Tiki Bob's
http://www.thestranger.com/seattle/Event?event=2109249,47.61454,Daily 2 pm-2 am,(206) 323-1525,http://www.thestranger.com/seattle/cuff-complex/Location?oid=24134,-122.3157,WA,03/03/2011,,Karaoke:                                       Guests,1533 13th Ave &nbsp;&nbsp;,Seattle,03/03/2011,,,8 pm.,Cuff Complex
http://www.thestranger.com/seattle/Event?event=1164019,47.68023,"Mon-Fri 2 pm-2 am, Sat-Sun 11 pm-2 am",(206) 784-5701,http://www.thestranger.com/seattle/waterwheel-lounge/Location?oid=178255,-122.37653,WA,03/05/2011,,Karaoke:                                       Guests,7034 15th Ave NW &nbsp;&nbsp;,Seattle,03/05/2011,,,,Waterwheel Lounge
http://www.thestranger.com/seattle/Event?event=3523542,47.6188,4 pm-close daily,(206) 284-5003,http://www.thestranger.com/seattle/hula-hula/Location?oid=146146,-122.35521,WA,03/05/2011,,Hula Hula Karaoke:                                       Guests,106 First Ave N &nbsp;&nbsp;,Seattle,03/05/2011,Free,,9:30 pm.,Hula Hula
http://www.thestranger.com/seattle/Event?event=3658170,47.61264,"Lunch Tue-Fri 11:30 am-3 pm; Fri-Sat 4 pm-2 am, Sun-Thu 5 pm-2 am",(206) 956-9329,http://www.thestranger.com/seattle/ohana-restaurant-and-sushi-bar/Location?oid=165251,-122.34565,WA,03/06/2011,,Karaoke:                                       Guests,2207 1st Ave &nbsp;&nbsp;,Seattle,03/06/2011,,,,'Ohana Restaurant & Sushi Bar
http://www.thestranger.com/seattle/Event?event=3523542,47.6188,4 pm-close daily,(206) 284-5003,http://www.thestranger.com/seattle/hula-hula/Location?oid=146146,-122.35521,WA,03/06/2011,,Hula Hula Karaoke:                                       Guests,106 First Ave N &nbsp;&nbsp;,Seattle,03/06/2011,Free,,9:30 pm.,Hula Hula
http://www.thestranger.com/seattle/Event?event=1089267,47.67998,,(206) 522-1168,http://www.thestranger.com/seattle/little-red-hen/Location?oid=23949,-122.3248,WA,03/07/2011,,Karaoke with DJ Forrest Gump:                                       Guests,7115 Woodlawn Ave NE &nbsp;&nbsp;,Seattle,03/07/2011,Free,,,Little Red Hen
http://www.thestranger.com/seattle/Event?event=3523542,47.6188,4 pm-close daily,(206) 284-5003,http://www.thestranger.com/seattle/hula-hula/Location?oid=146146,-122.35521,WA,03/07/2011,,Hula Hula Karaoke:                                       Guests,106 First Ave N &nbsp;&nbsp;,Seattle,03/07/2011,Free,,9:30 pm.,Hula Hula
http://www.thestranger.com/seattle/Event?event=2109247,47.61454,Daily 2 pm-2 am,(206) 323-1525,http://www.thestranger.com/seattle/cuff-complex/Location?oid=24134,-122.3157,WA,03/08/2011,,Bearaoke:                                       Guests,1533 13th Ave &nbsp;&nbsp;,Seattle,03/08/2011,,,8 pm.,Cuff Complex
http://www.thestranger.com/seattle/Event?event=3523542,47.6188,4 pm-close daily,(206) 284-5003,http://www.thestranger.com/seattle/hula-hula/Location?oid=146146,-122.35521,WA,03/08/2011,,Hula Hula Karaoke:                                       Guests,106 First Ave N &nbsp;&nbsp;,Seattle,03/08/2011,Free,,9:30 pm.,Hula Hula
http://www.thestranger.com/seattle/Event?event=2230224,47.60103,,206-405-FUEL,http://www.thestranger.com/seattle/fuel/Location?oid=51982,-122.33244,WA,03/02/2011,,Fuel-aroke:                                       Guests,164 S Washington St &nbsp;&nbsp;,164 S Washington St,03/02/2011,,,9 pm.,Fuel
http://www.thestranger.com/seattle/Event?event=6957314,47.71969,,(206) 364-8815,http://www.thestranger.com/seattle/lab/Location?oid=52217,-122.31249,WA,03/04/2011,,"Arms of the Liar, Hubris, Guests",12510 15th Ave NE &nbsp;&nbsp;,Seattle,03/04/2011,$5,,7 pm.,L.A.B.
http://www.thestranger.com/seattle/Event?event=6961248,47.60858,,(206) 622-6400,http://www.thestranger.com/seattle/fireside-room-at-sorrento-hotel/Location?oid=24999,-122.32733,WA,03/11/2011,,Fathia Atallah,900 Madison Street &nbsp;&nbsp;,Seattle,03/11/2011,Free,,7:30 pm.,Fireside Room at Sorrento Hotel
http://www.thestranger.com/seattle/Event?event=5527800,47.66155,,(206) 547-4134,http://www.thestranger.com/seattle/district-lounge/Location?oid=396400,-122.31448,WA,03/03/2011,,Cassia DeMayo Quintet,4507 Brooklyn Ave NE &nbsp;&nbsp;,Seattle,03/03/2011,Free,,8 pm.,District Lounge
http://www.thestranger.com/seattle/Event?event=5773438,47.61008,,(206) 443-3241,http://www.thestranger.com/seattle/pink-door/Location?oid=23898,-122.34227,WA,03/03/2011,,Bric-a-Brac,1919 Post Alley &nbsp;&nbsp;,Seattle,03/03/2011,,,8 pm.,Pink Door
http://www.thestranger.com/seattle/Event?event=5527755,47.60633,11 am-2 am daily.,(206) 328-6493,http://www.thestranger.com/seattle/waids/Location?oid=117769,-122.31648,WA,03/03/2011,,Killerbees,1212 E Jefferson St &nbsp;&nbsp;,Seattle,03/03/2011,$5,,8 pm.,Waid's
http://www.thestranger.com/seattle/Event?event=1215089,47.66733,,(206) 369-3248,http://www.thestranger.com/seattle/lucid/Location?oid=801239,-122.31325,WA,03/03/2011,,The Hang:                                       The Teaching,5241 University Way NE &nbsp;&nbsp;,Seattle,03/03/2011,Free,,9:30 pm.,Lucid
http://www.thestranger.com/seattle/Event?event=6957113,47.61028,Daily 11:30 am-2 am,(206) 728-1916,http://www.thestranger.com/seattle/kells/Location?oid=24229,-122.34199,WA,03/03/2011,,Corner Bhoys,1916 Post Alley &nbsp;&nbsp;,Seattle,03/03/2011,,,,Kell's
http://www.thestranger.com/seattle/Event?event=6957141,47.61028,Daily 11:30 am-2 am,(206) 728-1916,http://www.thestranger.com/seattle/kells/Location?oid=24229,-122.34199,WA,03/04/2011,,Cul An Ti,1916 Post Alley &nbsp;&nbsp;,Seattle,03/04/2011,,,,Kell's
http://www.thestranger.com/seattle/Event?event=6957231,47.61028,Daily 11:30 am-2 am,(206) 728-1916,http://www.thestranger.com/seattle/kells/Location?oid=24229,-122.34199,WA,03/09/2011,,Corner Bhoys,1916 Post Alley &nbsp;&nbsp;,Seattle,03/09/2011,,,,Kell's
http://www.thestranger.com/seattle/Event?event=52029,47.60323,,(206) 621-7777,http://www.thestranger.com/seattle/owl-n-thistle-irish-pub/Location?oid=23896,-122.33548,WA,03/08/2011,,Jazz Improv Night:                                       Guests,808 Post Ave &nbsp;&nbsp;,Seattle,03/08/2011,,,,Owl N' Thistle Irish Pub
http://www.thestranger.com/seattle/Event?event=1185413,47.60157,,(206) 622-2563,http://www.thestranger.com/seattle/new-orleans/Location?oid=37125,-122.33399,WA,03/08/2011,,Holotradband,114 First Ave S &nbsp;&nbsp;,Seattle,03/08/2011,,,7 pm.,New Orleans
http://www.thestranger.com/seattle/Event?event=3323436,47.6141,,(206) 324-7263,http://www.thestranger.com/seattle/halo/Location?oid=99842,-122.3255,WA,03/02/2011,,Bachata,"500 E Pike St, Second Floor &nbsp;&nbsp;",Seattle,03/02/2011,$4,,9 pm.,HaLo
