moreInfoLink,phone,title,address,venueName,description
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A198092&amp;max=10,704-372-6261,Cool Stuff,301 N. Tryon St.,Discovery Place,"Exhibit explores science and physics through hands-on interaction and experimentation. The exhibit allows visitors to launch objects into the air, lie on a bed of nails, crush a garbage can, use a laser to listen to secret messages and more."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A113474&amp;max=10,,Charlotte Young Professionals,,,"CYP is a premier social club and networking outlet for young professionals in their 20s and 30s in the Charlotte area. The group is built on four core values that include professional development, philanthropy, athletics and social networking. www.charlotteyoungprofessionals.com."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A24179&amp;max=10,704-399-2513,CharlotteMommies.com,,,"Welcome to all current mothers, pregnant mothers, and trying to conceive moms to be. Message boards, chat, events, play groups, mothers' night out. Join us in the new website built just for us."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A27508&amp;max=10,704-333-1887,Cotton Fields to Sky Scrapers,200 E. 7th St.,Levine Museum of the New South,The interactive exhibit features Charlotte and its 13 surrounding counties as a case study to illustrate the profound changes in the South since the Civil War.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A197230&amp;max=10,,CharlotteVolleyball.com,,,"Charlotte's volleyball community online. Website for information on places to play, leagues, tournaments, pickup volleyball; indoor, outdoor: grass and sand."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A23575&amp;max=10,704-916-0140,Current Works,515 Fenton Pl.,ArtMakers Gallery and Studios,"Watercolors, oils and acrylics by Nancy Couick and Kelley Sanford."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A197813&amp;max=10,,Chen Tai Chi,,,"Fitness exercise and internal martial art for health and mind-body balance. To register, call Wayne Brown at 704-469-0926 or email taichicharlotte@aol.com."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232144&amp;max=10,704-332-5535,Dis(Comfort),721 N. Tryon St.,McColl Center for Visual Art,"Featuring conceptual, interactive, electronic, hybrid media installations by John Osorio-Buck and Scott Townsend. Opening reception on Jan. 21, 6 p.m.-9 p.m."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A212099&amp;max=10,704-372-6261,Fantastic Frogs,301 N. Tryon St.,Discovery Place,Exhibit features a variety of live frogs from around the world and explains the survival techniques they use against predators in the wild.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A197706&amp;max=10,704-333-0144,Chen Tai Chi Classes,,Lesbian & Gay Community Center,"Come learn about a fitness, exercise, and internal martial arts for your health, mind, body and balance. All proceeds will be donated to the LGBT Center, furthermore the instructor will not be paid. Classes are free for the month of November."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A199964&amp;max=10,704-337-2009,The Golden Age of English Art,2730 Randolph Rd.,Mint Museum Randolph,"The 18th century witnessed the &#147;Golden Age of English Art&#148; in which artists explored the variety and abundance of the times. Portraiture ranked high, but no aspect of English life was exempt from the artist&#146;s eye, which recorded the triumphs and changes in society."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A195604&amp;max=10,,Child Proof Advice,,,"Child Proof Advice offers training classes to future parents and new parents and grandparents on how to child proof their homes. Looking for volunteers to teach programs. For more information, call 704-900-2534 or visit www.childproofadvice.com."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A24336&amp;max=10,704-336-7233,Child Safety Seat Inspection Stations,,,Parents and caregivers in the Charlotte-Mecklenburg area now have a free and convenient way to get their child's safety seat inspected. This service is provided by the SAFE KIDS Charlotte-Mecklenburg. Visit www.safekidscharmeck.org for inspection dates and times.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A17528&amp;max=10,704-932-0099,Group Show,221 West A St.,Green Door Gallery,"Ongoing exhibition of artwork by local and regional artists, including drawing, painting, pastels, mixed media, monotypes, ceramics, sculpture, photography, wood design, fabric design, stained glass and handmade jewelry."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A57845&amp;max=10,,Choa Young Professionals,,,"Get out of the office and have fun with other young  professionals. Explore new experiences, go  hiking, hang out at a bar or enjoy a free movie.  Multiple events daily."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A154386&amp;max=10,803-329-2121,Heart and Soul: Portraits of Kessie,4621 Mount Gallant Road,Museum of York County,"Interpreter Kitty Wilson Evans' vivid portrayals of historically-documented slave Kessie inspired local artist Kaye Cloniger to write a poem and paint a series of 14 portraits that ""capture the essence and spirit of Kessie."""
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A80877&amp;max=10,,Christian Support Group,4800 Wedgewood Dr.,Wedgewood Baptist Church,"Facilitated by Pastor Chris Ayers and Jim Green,  psychotherapist. Fellowship and discussion about  scripture, prayer, emotional well-being and  relationships for gay and bisexual males ages 20-39. Register in advance."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A158890&amp;max=10,704-337-2009,The Heights of Fashion: Platform Shoes Then and Now,2730 Randolph Rd.,Mint Museum Randolph,The exhibition showcases an array of diverse and unique platform shoes from the 1930's through the present.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A197625&amp;max=10,,Christian Support Group For Gay & Bisexual Men Ages 20-39,4800 Wedgewood Dr.,Wedgewood Baptist Church,"Group will discuss scripture, spiritual growth, emotional well-being, dating, relationships, and self-esteem. Facilitated by Jim Green, Psychotherapist. For more information, call 704-375-2822."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A212154&amp;max=10,704-875-2312,Historic Latta Plantation Tours,5225 Sample Road,Historic Latta Plantation,"Site tours include an optional 15 minute introductory video, a guided tour of the plantation home and a self-guided tour of the grounds."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A111040&amp;max=10,,Church of Scientology Open house,5001 WT Harris Blvd.,Church of Scientology Central Mission of Central Charlotte,Free personality test and Dianetics DVDs.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A199919&amp;max=10,704-372-6261,KidScience,301 N. Tryon St.,Discovery Place,"Fun and learning go hand in hand at this exhibit for young visitors. The stimulating atmosphere relates to science and math. Children will learn by touching and testing different environments and activities, including water tables, wind tunnels, blocks, gears and air tubes."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A84994&amp;max=10,,Club Blume,,,"A social club sponsored by the Blumenthal Performing Arts Center for young adults in their 20's and 30's . Club Blume members enjoy special offers like pre-show mixers, reserved seating with other young adults and other perks. For more information, visit www.clubblume.com."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A56206&amp;max=10,704-348-1616,Co-Dependents Anonymous,,,12-step program for those who wish to  develop healthy relationships and behaviors.  Weekly meetings in the Charlotte metropolitan  area.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232435&amp;max=10,704-852-6025,A Little Something for Everyone,131 W. Main St.,Gaston County Museum of Art & History,Featuring artwork by Randall Herring.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A201429&amp;max=10,,Commuity Housing Resource Center,,,"Community Housing Resource Center nonprofit organization that provides emergency, temporary, and permanent housing for economically disadvantaged individuals and families. Currently seeking devoted, dependable, and passionate people interested in volunteering. For more information, call 704-763-287 or email ad@communityhousingresource.org."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A228507&amp;max=10,704-852-6025,Love & War: The History of Wartime Weddings,131 W. Main St.,Gaston County Museum of Art & History,The exhibition examines the history of wartime brides and the effects war had on marriage and families.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A113031&amp;max=10,704-568-1774,Mecklenburg: Crossroads of Commerce,3500 Shamrock Drive,Charlotte Museum of History,"Tells the story of Charlotte from the nation's first Gold Rush through the Civil War, World War II and other significant events up to the present day."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A21225&amp;max=10,704-375-0172,Community Health Services,,,"offers an array of preventive healthcare services: free blood pressure checks, low cost blood sugar check, hemoglobin level check, blood screenings and other assessments."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232434&amp;max=10,704-852-6025,"Mr. Childs Presents the Northern Sky to the Southern Woman (Love, Romance, Sky)",131 W. Main St.,Gaston County Museum of Art & History,"This show will kick off the 2011 Gaston College Solo Show Series, which will feature eight artists throughout the year."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A84936&amp;max=10,704-560-7338,Contra Dance Carolina,,,High energy; patterns resemble a madcap square dance requiring thinking and fast reflexes. Substance free. www.contradancecarolina.org.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A23148&amp;max=10,704-332-5535,Multiple Artists,301 E. 9th St.,McColl Center for Visual Art Clayworks Gallery,"Features handmade original and functional  pottery by McColl Center faculty, affiliate artists  and Clayworks members."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A21790&amp;max=10,,Crisis Assistance Ministry,,,Needs a few good men and women to help pickup donated furniture to be given to families in need. Pickups are needed mornings or afternoons Monday-Friday.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A229193&amp;max=10,,New Visions: Contemporary Masterworks from Bank of America,500 South Tryon St.,The Mint Museum Uptown,"The exhibition highlights strengths of Bank of America's post World War II collection. Works focus on intense color and geometry as an organizing principle. Artists in the exhibition, include Frank Stella, Ellsworth Kelly, Elizabeth Murray and Jennifer Bartlett, among others."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A31709&amp;max=10,336-601-0266,Crossdressers' & Transgenders' Information & Resource Guide,,,"Membership required for information & newsletter. CTA is open to all who self-identify as transgendered, crossdressers, etc."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A19745&amp;max=10,704-563-8845,Daito-ryu Study Group,,,Official Roppokai study group forming now. Very rare art. Only 3-4 branches in US. Call for information. Email: makoto333@iwon.com Website: http://clik.to/makoto.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A196882&amp;max=10,704-576-7090,New works by artist Carolyn DiGiovanni,116 W. Bland St.,Carolyn DiGiovanni's Studio Gallery,"Mixed media artist Carolyn DiGiovanni provides collectors with cutting edge artwork, high in aesthetic quality."
