phone,website,moreInfo,location,startDate,name,venue,description,image,endDate
,http://www.sandiego.org/eventurl/2346,http://www.sandiego.org/event/Visitors/2346,Shelter Island,02/25/2011,Intimate Whale Watching Tours Without the Crowds,Sail San Diego,"Whale Watching with Sail San Diego is incredible experience, where the groups are small, and our experienced Captains/Trained Naturalists are the best in the business! <br />  <br />   This is a great trip and experience for all ages!   We are very conscious of our environment and carefully follow the rules of whale watching and have a huge respect for these magnificent mammals and the journey they are on! We run environmentally responsible trips, something we feel is so important.   <br />  <br />     Because we run small groups on one of our two beautiful 40’ Catalina's,  you and your guests and family can have an intimate time on the water and have all your questions about the grey whale and the whale migration answered by our knowledgeable Trained Naturalists who have a wealth of information and love to share all they know with our guests. We also keep whale watching literature on the boats that is easy and fun to read.     Not sitting on a microphone far away from guests, our Captains are right there to help you experience nature at its best. The Captains who are in arms reach look for Whales, Dolphins, Porpoise, Sea Lions and Pelagic Sea Birds. Captains will tell you about the plant-life and actually do a hands-on demo for kids and show them all the signs to look out for while looking for whales or dolphins.   Not only is this trip informative it is FUN!! <br />  <br />  Last year there were very few trips where no whales were spotted but we always guarantee sea lions! We will work with you on a second trip if no whales are spotted- most of the time this is not the case!    Whale Watching trips are scheduled twice a day. We do a morning whale watching trip and a mid-day whale watching trip. Times vary because we know some of our guests are here on business and have schedules and itinerary’s to keep. Call us for times and details.    <br />  <br />   All the trips offer complimentary beverages which include beer/wine, non-alcoholic beverages and nice hot-chocolate for those chilly days! Snacks are also provided for guest to enjoy while under way. To ensure the comfort of each guest we also provide extra jackets, blankets, foul-weather gear, hats, gloves, sunscreens, for those who forget – sunglasses. All of this is there for our guests to enjoy and we encourage everyone to be as comfortable as possible.  Enjoy the whale watching literature on the boats, sit back, relax and enjoy the most memorable time on the water possible.",http://www.sandiego.org/images/display.php?id=9420,05/03/2011
,http://www.sandiego.org/eventurl/9570,http://www.sandiego.org/event/Visitors/9570,,02/25/2011,Art of Elan Season 4: One Voice,Art of Elan,"For the past 3 years, Art of Élan has been filling the San Diego Museum of Art’s Hibben Gallery with adventurous music lovers in search of an innovative approach to classical music.  Led by San Diego Symphony musicians Kate Hatmaker and Demarre McGill, Art of Élan has not disappointed. Their creative one-hour programming has helped break down barriers that surround classical music. The five concert 2010-11 Season promises to continue to engage and energize audiences under the heading of “One Voice."" <br />  <br />  See website for more info. Concert dates are: Oct 19, Nov 30, Jan 18, March 8 and May 3. All at 7 pm at San Diego Museum of Art",http://www.sandiego.org/images/display.php?id=8633,05/04/2011
,http://www.sandiego.org/eventurl/10339,http://www.sandiego.org/event/Visitors/10339,La Jolla,02/25/2011,Mexico: Expected/Unexpected,"Museum of Contemporary Art San Diego, La Jolla","Mexico: Expected/Unexpected presents over 100 artworks selected from the Isabel and Agustín Coppel Collection, which is one of Mexico’s most comprehensive contemporary art collections. From the poetic to the political, Mexico: Expected/Unexpected showcases the key figures of the Mexican contemporary art scene, including Francis Alÿs, Carlos Amorales, Iñaki Bonillas, Abraham Cruzvillegas, Jorge Méndez Blake, Gabriel Orozco, Damián Ortega, Pedro Reyes, and Melanie Smith. The exhibition contextualizes these artists in relation to noted historical international practitioners, such as Lygia Clark, William Eggleston, Gordon Matta Clark, Ana Mendieta, and Helio Oiticica. Mexico: Expected/Unexpected goes one step further to incorporate the work of cutting-edge international artists working today who share artistic sensibilities and working methods such as Lothar Baumgarten, Maurizio Cattelan, Kendell Geers, Marepe, Rivane Neuenschwander, and Tatiana Trouvé.",,05/15/2011
,http://www.sandiego.org/eventurl/10145,http://www.sandiego.org/event/Visitors/10145,,02/25/2011,Botanicals: The Photography of Imogen Cunningham,Oceanside Museum of Art,"A pioneer of 20th century photography, Imogen Cunningham (1883-1976) played a pivotal role in the acceptance of the medium as an art form and the growth of modernism. She began pursuing photography in 1901 and throughout her long career, maintained an interest in portraiture and nature. Unlike other members of the Western School of Photography who also emphasized nature, such as Edward Weston (1886-1958) and Ansel Adams (1902-84), Cunningham created intimate compositions which call attention to the abstract qualities of nature. This exhibition will feature her black and white botanical photographs from the 1920s-1930s. A preview reception introduces the exhibition on Saturday, January 8, 2011 from 5:00 – 7:00 p.m. Admission at the door is $10 and free for OMA members.",,05/22/2011
,http://www.sandiego.org/eventurl/2725,http://www.sandiego.org/event/Visitors/2725,Downtown,02/25/2011,18th Annual Sea Chantey Festival,Maritime Museum of San Diego,"For centuries, sailor's have honed their shipboard skills to the cadence of songs recounting the adventure, tragedy and romance of life at sea. These ""sea chanteys"" come to life in a dramatic way on board the majestic sailing ship Star of India.  The Maritime Museum of San Diego, along with San Diego Folk Heritage, presents the 18th Annual Sea Chantey Fest. This year's lineup TBD",http://www.sandiego.org/images/display.php?id=4318,06/17/2011
,http://www.sandiego.org/eventurl/10340,http://www.sandiego.org/event/Visitors/10340,Downtown,02/25/2011,Jennifer Steinkamp: Madame Curie,"Museum of Contemporary Art San Diego, Downtown","MCASD has commissioned Jennifer Steinkamp to create a new work for MCASD Downtown’s Joan and Irwin Jacobs Building.  Entitled Madame Curie, this new commission is inspired by Steinkamp’s recent research into atomic energy, atomic explosions, and the effects of these forces on nature. Marie Curie was the recipient of two Nobel Prizes for creating the theory of radioactivity, and discovering radium and polonium. She was also an avid gardener and lover of flowers. An enveloping panoramic work reminiscent of Steinkamp’s 2004 video projection The Wreck of the Dumaru, the new piece will activate a field of moving flowers and flowering trees in line with the imagery of Steinkamp’s 2010 work Orbit Without Seasons. Flowers rendered realistically for this new work include marsh marigolds, may flower, chestnut blooms, and hop plants, among many others drawn from a list of over 40 plants mentioned in Marie Curie’s biography written by her daughter, Eve Curie. The seven-channel projection will engage the architecture of the space and will require seven synchronized projections onto three walls of the 4,500-square-foot gallery.",,06/26/2011
,,http://www.sandiego.org/event/Visitors/10109,Downtown,02/25/2011,Home Bodies: Selections from the Collection,"Museum of Contemporary Art San Diego, Downtown","Home Bodies presents 23 artworks from the Museum’s collection, including paintings, sculpture, prints, and room-sized installations. The exhibition features Pop works by Claes Oldenberg and Joe Goode, dramatic sculptures by Cornelia Parker and Martin Kersels, as well as works by San Diego-based artists Jean Lowe and Manny Farber. The title playfully suggests the focus of the works on view: one half of the Museum’s 1001 Kettner galleries features art that makes reference to the human body, while the other portion showcases works with domestic images. Home and bodies.",,08/07/2011
,http://www.sandiego.org/eventurl/9492,http://www.sandiego.org/event/Visitors/9492,Downtown,02/25/2011,Strange Bones: Curiosities of the Human Skeleton,San Diego Museum of Man,"This exhibition will focus on the many different strange, odd, and curious things that happen to our skeletons.  In addition to information on bone remodeling and adaptation, examples of skeletal congenital anomalies, diseases that disfigure the skeleton, strange healing patterns of traumatic injuries, and cultural modification of the skeleton and teeth will be highlighted.  This exhibition will scientifically focus on how the human skeleton is extremely interesting and adaptable, and will teach our visitors about the biological forces behind certain skeletal diseases and disfiguration.",,09/06/2011
,http://www.sandiego.org/eventurl/10252,http://www.sandiego.org/event/Visitors/10252,Coronado,02/25/2011,Wings of Gold: Coronado and Naval Aviation,Coronado Visitor Center and Historical Association & Museum,"WINGS OF GOLD: CORONADO AND NAVAL AVIATION, at the Coronado Museum of History and Art, as part of the national celebration of 100 years of Naval Aviation. Explores Naval Aviation’s origins 100 years ago on a sandy, scrub-covered island in San Diego Bay, which forever changed military history. Includes rare photographs, artifacts including an early pilot license signed by Orville Wright, and video about the heroes and pioneering events that transpired on the Crown Isle. 1100 Orange Ave, Coronado. 619-435-7242.",http://www.sandiego.org/images/display.php?id=9221,09/18/2011
,http://www.sandiego.org/eventurl/10343,http://www.sandiego.org/event/Visitors/10343,Carlsbad,02/25/2011,Journey to the Lost Temple Mini-Musical,LEGOLAND California,"Journey to the Lost Temple is an interactive and hilarious musical adventure at LEGOLAND® California.  The 25-minute mini-musical includes up to 25 volunteers and transports audiences back in time to ancient Egypt and Cleopatra’s lost temple. To return home, audience members must help the show’s action hero, Johnny Thunder, find a lost time machine. The show takes place in Playtown Theater Fridays, Saturdays and Sundays Jan. 22-June 3; daily April 16-23 and June 4-Sept. 5; weekends only Sept. 10-Oct. 30. The show is included in the price of LEGOLAND admission.",http://www.sandiego.org/images/display.php?id=9329,10/30/2011
,http://www.sandiego.org/eventurl/7828,http://www.sandiego.org/event/Visitors/7828,Balboa Park,03/02/2011,"Exploring Ethics Lecture:  The Ethics of Cooling the Planet through Geo-Engineering, Part 3",Reuben H. Fleet Science Center,"In conjunction with the Center for Ethics in Science and Technology, the Fleet welcomes guests to encounter science from an ethical perspective. This lecture will examine ""The Ethics of Cooling the Planet through Geo-Engineering, Part 3.""<br />  <br />  Join the Ethics Center for a special Exploring Ethics event on Wednesday, March 2 from 5:30 p.m. to 7:00 p.m. with special guest Oran Young, a renowned Arctic expert and a world leader in the fields of international governance and environmental institutions.",http://www.sandiego.org/images/display.php?id=9404,03/02/2011
,http://www.sandiego.org/eventurl/10469,http://www.sandiego.org/event/Visitors/10469,,03/05/2011,Remembering Imogen Cunningham,Oceanside Museum of Art,"Learn about the art and life of renowned Modernist photographer Imogen Cunningham from her granddaughter, Meg Partridge, during an illustrated slide lecture on Saturday, March 5 at 1:00 p.m. at Oceanside Museum of Art. Raised in Berkeley, California, Meg grew up nearby Imogen, and as a teenager, got one of her first jobs spotting prints for her in her studio and house in San Francisco. With familial insight and expertise on the photography, Meg will share stories about her grandmother and her work. The talk is complimentary with museum admission and free for OMA members, students and military.<br />  <br />  Meg Partridge directed and produced the Academy Award nominated short, ""Portrait of Imogen"" and worked as a cinematographer in the San Francisco Bay Area. She went on to direct and produce a film on her godmother, titled Dorothea Lange: A Visual Life, and a film on her father, Outta My Light: Photographer Rondal Partridge. Currently Meg is the Director of the Imogen Cunningham Trust, an organization established in 1975 by her grandmother, Imogen Cunningham, to manage her life’s work. Meg also manages her father’s archive, the Rondal Partridge Archives. Meg received a BA in Theater Arts and Arts Administration from Antioch College and an MA in Film from San Francisco State University.<br />  <br />  This lecture is an ancillary program for Botanicals: The Photography of Imogen Cunningham featuring over 40 black and white botanical photographs from the 1920s-1930s. The exhibition will be on view through May 22, 2011. For more information call 760.435.3720 or visit the museums website at www.oma-online.org. The museum is located at 704 Pier View Way in downtown Oceanside, within walking distance from the Oceanside transit center with Amtrak, Coaster, Sprinter and Metrolink stops. All photography © The Imogen Cunningham Trust<br />",http://www.sandiego.org/images/display.php?id=6956,03/05/2011
,,http://www.sandiego.org/event/Visitors/10487,Balboa Park,03/05/2011,Slime Science Discovery Lab,Reuben H. Fleet Science Center,"Slide into the Fleet Science Center’s Discovery Lab for Slime Science!  Be prepared to get dirty with gak, goop, and oozing observations!  Special activities are only $2 with admission and perfect for kids ages 5-12.  Don’t let this deal slip through your hands; available Saturdays in March only.<br />  <br />",http://www.sandiego.org/images/display.php?id=9406,03/05/2011
,http://www.sandiego.org/eventurl/10475,http://www.sandiego.org/event/Visitors/10475,,03/05/2011,"COMBS from Asia, Africa and Oceania: A Selection from the Lazar Collection",Oceanside Museum of Art,"A diverse collection of hair combs from Asia, Africa and Oceania will be on view in the Parker Gallery from March 5-May 29, 2011. While the obvious use of combs is to clean and straighten the hair, they are also used to keep hair in place and as decorative ornamentation. This exhibition features combs from all over the world in a variety of shapes and materials, including wood, metal, bone and tortoise shell. Added embellishments include beads, shells, feathers, fibers and fabric. Combs are highly visible ornaments used to beautify the wearer, indicate elevated social status and general prestige, as well as expressing cultural knowledge and aesthetic preference.<br />  <br />  To schedule a docent tour for your group please call Docent Coordinator Linda Gillen at 760.722.9568. Oceanside Museum of Art is located at 704 Pier View Way in downtown Oceanside within walking distance from the Oceanside Transit Center with Amtrak, Sprinter, Metrolink and NCTD Coaster stops. Museum hours are Tuesday - Saturday, 10:00 a.m. to 4:00 p.m. and Sunday 1:00 to 4:00 p.m.",http://www.sandiego.org/images/display.php?id=6956,05/29/2011
,http://www.sandiego.org/eventurl/10474,http://www.sandiego.org/event/Visitors/10474,,03/06/2011,Celebrate Mardi Gras with OMA,Oceanside Museum of Art,"Celebrate Mardi Gras with Oceanside Museum of Art at The Tradition of Royal Mardi Gras Brunch on Sunday, March 6 from 10:00 a.m. to 1:00 p.m. at the El Camino Country Club, 3202 Vista Way in Oceanside. Guests will be treated to an elegant champagne brunch featuring New Orleans style cuisine by Chef Dan including his famous bread pudding, complimentary mimosas and lively jazz entertainment from the Phil Burns Trio. Among the festivities is the silent auction and raffle items to fit this royal affair. Cost for the annual fundraiser is $65 and $55 for OMA members. Highlight your business by becoming a sponsor at the Mardi Gras Brunch, sponsorship opportunities begin at $200. Advance reservations are required by February 26 and can be made by calling 760.435.3721.",http://www.sandiego.org/images/display.php?id=6956,03/06/2011
,http://www.sandiego.org/eventurl/10493,http://www.sandiego.org/event/Visitors/10493,,03/06/2011,Nowruz Preparation at ISSD,Persian Cultural Center,"Iranian School of San Diego will be celebrated Nowruz prepration. Event will be held at Iranian School of San Diego.<br />  <br />  Time: 10 am to 12 pm<br />  Mt. Carmel High School<br />  9550 Carmel Mt. Rd , San Diego, CA  92129",,03/06/2011
,http://www.sandiego.org/eventurl/10490,http://www.sandiego.org/event/Visitors/10490,Embarcadero,03/06/2011,Prime Rib Dinner Cruise,Flagship Cruises & Events,"This two-and-a-half hour prime rib dinner cruise includes music entertainment, premium bar options and amazing nighttime views of the San Diego skyline.<br />  <br />  *Vegetarian options also available.",http://www.sandiego.org/images/display.php?id=1090,05/22/2011
,http://www.sandiego.org/eventurl/10503,http://www.sandiego.org/event/Visitors/10503,,03/09/2011,Invitational Passover Show: Old Story/New Works,Gotthelf Art Gallery,"Opening Night Reception<br />  Wednesday, March 9, 2011<br />  7:00 PM Exclusive Friends of the Gallery Sneak Peek<br />  RSVP: 858.362.1154 or gallery@lfjcc.com<br />  <br />  7:30 PM No RSVP necessary. Free and open to the public<br />  <br />  Passover commemorates the story of the Exodus in which the ancient Israelites were freed from slavery in Egypt.  On the first night of Passover there is a special meal called a seder filled with ritual to remind us of the significance of the holiday.  In this exhibit, local and regional artists creatively interpret through meaning and form the traditional Passover story and ritual objects.",http://www.sandiego.org/images/display.php?id=9411,05/23/2011
,http://www.sandiego.org/eventurl/10473,http://www.sandiego.org/event/Visitors/10473,,03/11/2011,ART AFTER DARK: The Garden of Earthly Delights,Oceanside Museum of Art,"A Garden of Earthly Delights awaits at the next Art After Dark on Friday, March 11 from 7:00 to 10:00 p.m. Inspired by both the infamous Hieronymus Bosch painting of a luscious garden, and the elegant black and white botanical photos of Imogen Cunningham on display in the museum, the evening will overload the senses with a plentiful night of visual and sensory stimulation. Setting the tone for the evening will be the world gypsy fusion funk music of Bviolin featuring stellar violinist Bahman Sarram. San Diego Fine Art Society’s mentee artist Rebecca Goodman will present a living art extended performance piece that incorporates fire among other materials outside on the museum’s terrace. Painter Sharif Carter will be capturing Rebecca’s every move in his live painting. Guest can be part of a film being created at OMA by AFI graduate Rody Oddos, who will display the first segment of his film on the façade of the building. Upstairs you can participate in a life drawing class led by artist and teacher Jean Krumbein, and get crafty in the OMA garden where you can create flowers and other botanicals out of recycled materials.  Also on hand will be belly dancers teaching their moves and a massage station upstairs sponsored by Joint Medical. Enjoy wine provided by Wiens Family Cellars, beer from The Lost Abbey, a seductive dessert spread from Slice of Heaven and delicious food from Bull Taco. <br />  <br />  Admission to Art After Dark is $25, or $20 for OMA members and includes admission to five art exhibitions, performance by Rebecca Goodman, live music, art activities, video art and complimentary refreshments. Make your ticketless reservation by calling the museum at 760.435.3721, or pay admission at the door the night of the event. Oceanside Museum of Art welcomes guests 21+ to Art After Dark. <br />",http://www.sandiego.org/images/display.php?id=6956,03/11/2011
,,http://www.sandiego.org/event/Visitors/10486,Balboa Park,03/12/2011,Slime Science Discovery Lab,Reuben H. Fleet Science Center,"Slide into the Fleet Science Center’s Discovery Lab for Slime Science!  Be prepared to get dirty with gak, goop, and oozing observations!  Special activities are only $2 with admission and perfect for kids ages 5-12.  Don’t let this deal slip through your hands; available Saturdays in March only.",http://www.sandiego.org/images/display.php?id=9406,03/12/2011
,http://www.sandiego.org/eventurl/10497,http://www.sandiego.org/event/Visitors/10497,Rancho Bernardo/Carmel Mountain,03/12/2011,Golf Channel Am Tour San Diego Open,,"<p>Pack your bags, grab your clubs and join the Golf Channel Am Tour for its inaugural San Diego Open Major Championship on March 12-13, 2011! For the first time ever, San Diego will be the host city for a GCAT Major Championship. Players from all over the country will converge in San Diego, competing for double Callaway Order of Merit Points, exemptions into the 2011 National Championship, and the coveted title of ""San Diego Open Champion"".<br /><br />This amateur golf championship will be contested over 36 holes - one round at Maderas Golf Club, voted San Diego's ""#1 Golf Course"" by Zagat Guide 6 years in a row, and one round at Rancho Bernardo Inn Golf Club, which has hosted both PGA and LPGA tournaments and recently underwent a complete renovation. </p><p>Entry Fee: $295/person for Golf Channel Am Tour Members. Not a member? <a target=""_blank"" href=""http://www.thegolfchannel.com/amateur-tour/member-benefits/"">Join today</a> to experience the courses, competitions and benefits that thousands of other amateur golfers already enjoy.</p><p>Registration Begins:&nbsp; January 3, 2011 at 12:01 AM EST <br />Entry Deadline:&nbsp; March 1, 2011 at 11:59 PM EST <br /><br />Tournament Fee includes:<br />•&nbsp;Cart and Green Fees<br />•&nbsp;Range Balls<br />•&nbsp;Player Welcome Packet<br />•&nbsp;$20 Gift Card for Pro Shop or Food/Beverage<br />•&nbsp;Prizes, Trophies and Scoring<br /><br />Host Resort: <a href=""http://www.sandiego.org/listing/Visitors/4535"">Rancho Bernardo Inn<br /></a>GCAT Members and their guests will enjoy staying at this elegant and stylish resort, featuring luxurious guest rooms with patios or balconies overlooking the golf course, a lush garden spa, award-winning cuisine, and of course its signature championship golf course. Rate is $150/night.<br /><br />For more information, visit the <a target=""_blank"" href=""http://www.thegolfchannel.com/amateurtour/"">Golf Channel Am Tour website.<br /></a></p>",http://www.sandiego.org/images/display.php?id=9408,03/13/2011
