allDates,moreInfoLink,name,address,city,price,description,venueName,state,image
"04/23/2011, 06/11/2011, 06/04/2011, 05/28/2011, 05/21/2011, 05/14/2011, 05/07/2011, 04/30/2011, 04/16/2011, 04/09/2011, 04/02/2011, 03/26/2011, 03/19/2011",http://www.villagevoice.com/events/back-to-the-80s-show-1183594/,'Back to the '80s Show',285 W. Broadway,New York,$8,,Canal Room,NY,
"04/16/2011, 03/19/2011, 03/26/2011, 04/02/2011, 04/09/2011, 04/23/2011, 04/30/2011, 05/07/2011, 05/14/2011, 05/21/2011, 05/28/2011, 06/04/2011, 06/11/2011",http://www.villagevoice.com/events/the-rewind-show-454050/,The Rewind Show,431 W. 16th St.,New York,$20,,Highline Ballroom,NY,
"05/08/2011, 05/22/2011, 05/01/2011, 06/12/2011, 06/05/2011, 05/29/2011, 04/24/2011, 04/17/2011, 05/15/2011, 03/20/2011, 03/27/2011, 04/03/2011, 04/10/2011",http://www.villagevoice.com/events/bell-house-rocks-806254/,Bell House Rocks,149 7th St.,Brooklyn,$10,,Bell House,NY,
"06/05/2011, 03/20/2011, 03/27/2011, 04/03/2011, 04/10/2011, 06/12/2011, 04/17/2011, 04/24/2011, 05/01/2011, 05/08/2011, 05/15/2011, 05/22/2011, 05/29/2011",http://www.villagevoice.com/events/live-band-karaoke-563518/,Live Band Karaoke,157 Bleecker St.,New York,,,Kenny's Castaways,NY,
"04/17/2011, 05/22/2011, 05/15/2011, 05/08/2011, 05/01/2011, 04/24/2011, 04/10/2011, 04/03/2011, 03/27/2011, 03/20/2011, 06/12/2011, 06/05/2011, 05/29/2011",http://www.villagevoice.com/events/bleecker-st-all-stars-martin-craig-510370/,Bleecker St. All-Stars+Martin Craig,151 Bleecker St.,New York,,,The Red Lion,NY,
"05/23/2011, 03/21/2011, 03/28/2011, 04/04/2011, 04/11/2011, 05/30/2011, 06/06/2011, 06/13/2011, 04/18/2011, 04/25/2011, 05/02/2011, 05/09/2011, 05/16/2011",http://www.villagevoice.com/events/laid-off-mondays-795481/,'Laid Off Mondays',168 Delancey,New York,,,The Delancey,NY,
"06/13/2011, 03/21/2011, 03/28/2011, 04/04/2011, 04/11/2011, 04/18/2011, 04/25/2011, 05/02/2011, 05/09/2011, 05/16/2011, 05/23/2011, 05/30/2011, 06/06/2011",http://www.villagevoice.com/events/monday-night-open-mic-673371/,'Monday Night Open Mic',157 Bleecker St.,New York,,Hosted by Bobby Kane.</p>,Kenny's Castaways,NY,
"05/23/2011, 05/30/2011, 06/06/2011, 06/13/2011, 03/21/2011, 03/28/2011, 04/04/2011, 04/11/2011, 04/18/2011, 04/25/2011, 05/02/2011, 05/09/2011, 05/16/2011",http://www.villagevoice.com/events/richie-cannatas-monday-night-jam-410654/,'Richie Cannata's Monday Night Jam',147 Bleecker St.,New York,$5-$10,,The Bitter End,NY,
"04/18/2011, 03/21/2011, 03/28/2011, 04/04/2011, 04/11/2011, 04/25/2011, 05/02/2011, 05/09/2011, 05/16/2011, 05/23/2011, 05/30/2011, 06/06/2011, 06/13/2011",http://www.villagevoice.com/events/jam-rock-with-squeeze-859057/,'Jam Rock with Squeeze',204 Varick St.,New York,,,S.O.B.'s,NY,
"04/04/2011, 05/16/2011, 05/09/2011, 05/02/2011, 04/25/2011, 04/18/2011, 04/11/2011, 06/13/2011, 06/06/2011, 05/30/2011, 03/21/2011, 03/28/2011, 05/23/2011",http://www.villagevoice.com/events/monday-night-vinyl-club-908785/,'Monday Night Vinyl Club',149 7th St.,Brooklyn,free,,Bell House,NY,
"04/18/2011, 03/21/2011, 03/28/2011, 04/04/2011, 04/11/2011, 04/25/2011, 05/02/2011, 05/09/2011, 05/16/2011, 05/23/2011, 05/30/2011, 06/06/2011, 06/13/2011",http://www.villagevoice.com/events/no-cover-monday-1397789/,'No Cover Monday',125 E. 11th St.,New York,free,,Webster Hall,NY,
"03/21/2011, 03/28/2011, 04/04/2011, 04/11/2011, 04/18/2011, 04/25/2011, 05/02/2011, 05/09/2011, 05/16/2011, 05/23/2011, 05/30/2011, 06/06/2011, 06/13/2011",http://www.villagevoice.com/events/shayni-raes-truckstop-downtown-honkytonk-643079/,'Shayni Rae's Truckstop Downtown Honkytonk',159 E. Houston St.,New York,,"Featuring Kevn Kinney, Chris Masterson, and more.</p>",National Underground,NY,
"05/02/2011, 05/09/2011, 05/16/2011, 05/23/2011, 05/30/2011, 06/06/2011, 06/13/2011, 03/21/2011, 03/28/2011, 04/04/2011, 04/11/2011, 04/18/2011, 04/25/2011",http://www.villagevoice.com/events/mike-tait-532125/,Mike Tait,151 Bleecker St.,New York,,,The Red Lion,NY,
"03/22/2011, 06/14/2011, 06/07/2011, 05/31/2011, 05/24/2011, 05/17/2011, 05/10/2011, 05/03/2011, 04/26/2011, 04/19/2011, 04/12/2011, 04/05/2011, 03/29/2011",http://www.villagevoice.com/events/gotham-rocks-922909/,'Gotham Rocks',199 Bowery,New York,$10,,Crash Mansion,NY,
"04/06/2011, 03/23/2011, 03/30/2011, 04/13/2011, 04/20/2011, 04/27/2011, 05/04/2011, 05/11/2011, 05/18/2011, 05/25/2011, 06/01/2011, 06/15/2011, 06/08/2011",http://www.villagevoice.com/events/amateur-night-453955/,'Amateur Night',253 W. 125th St.,New York,$15-$25,,Apollo Theater,NY,
"06/01/2011, 05/11/2011, 05/04/2011, 04/27/2011, 04/20/2011, 04/13/2011, 04/06/2011, 03/30/2011, 03/23/2011, 06/15/2011, 05/18/2011, 05/25/2011, 06/08/2011",http://www.villagevoice.com/events/in-the-basement-936749/,In the Basement,152 Orchard St.,New York,,,The Annex,NY,
"06/08/2011, 06/15/2011, 06/01/2011, 05/25/2011, 05/18/2011, 05/11/2011, 05/04/2011, 04/27/2011, 04/20/2011, 04/13/2011, 04/06/2011, 03/30/2011, 03/23/2011",http://www.villagevoice.com/events/rabbit-hole-wednesdays-610344/,'Rabbit Hole Wednesdays',256 Grand St.,Brooklyn,$6,,The Trash Bar,NY,
"03/23/2011, 06/15/2011, 06/08/2011, 06/01/2011, 05/25/2011, 05/18/2011, 05/11/2011, 05/04/2011, 04/27/2011, 04/20/2011, 04/13/2011, 04/06/2011, 03/30/2011",http://www.villagevoice.com/events/fio-1589018/,Fio,157 Bleecker St.,New York,,,Kenny's Castaways,NY,
"03/17/2011, 05/05/2011, 05/12/2011, 04/28/2011, 04/21/2011, 04/14/2011, 04/07/2011, 05/19/2011, 05/26/2011, 06/02/2011, 06/09/2011, 06/16/2011, 03/31/2011, 03/24/2011",http://www.villagevoice.com/events/blue-sky-thursdays-155046/,Blue Sky Thursdays,248 E. Fifth St.,New York,,Miss Blue Sky hosts a night of deep and tech house.</p>,Leopard Lounge,NY,
"4/9/2011, 6/11/2011, 5/14/2011",http://www.villagevoice.com/events/consignment-463525/,'Consignment',16 Main St.,Brooklyn,free,"With Broken Spurs, Dynasty Electric, and Fan-Tan.</p>",Galapagos Art Space,NY,
"04/11/2011, 03/21/2011, 03/28/2011, 04/04/2011, 06/13/2011, 06/06/2011, 05/30/2011, 05/23/2011, 05/16/2011, 05/09/2011, 05/02/2011, 04/25/2011, 04/18/2011",http://www.villagevoice.com/events/chicha-libre-229393/,Chicha Libre,376 9th St.,Brooklyn,,"Beside being a popular alcoholic beverage, chicha is also the name of the psychedelic cumbia sound fermented in Peru's Amazonian rainforests during the '70s. Barb&egrave;s owner Olivier Conan, who anthologized chicha's origins in one of last year's finer compilations, fronts a terrific chicha dance combo with members of One Ring Zero and Las Rubias del Norte. They open a portal to Peru here nearly every Monday, and their fine new album will bubble your brain, too.</p>",Barbes,NY,http://vvoice.vo.llnwd.net/e12/2405737.47.jpg
"03/30/2011, 04/06/2011, 05/11/2011, 05/18/2011, 05/25/2011, 06/01/2011, 06/08/2011, 06/15/2011, 05/04/2011, 03/23/2011, 04/20/2011, 04/13/2011, 04/27/2011",http://www.villagevoice.com/events/roots-155157/,Roots,18 Little West 12th St.,New York,$15,Louie Vega and Kevin Hedge spin deep house.</p>,Cielo,NY,
"05/02/2011, 04/25/2011, 03/21/2011, 06/13/2011, 05/09/2011, 05/16/2011, 05/23/2011, 05/30/2011, 06/06/2011, 04/18/2011, 04/11/2011, 04/04/2011, 03/28/2011",http://www.villagevoice.com/events/cangelosi-cards-387934/,Cangelosi Cards,700 E. 9th St.,New York,,,Banjo Jim's,NY,
"06/15/2011, 05/18/2011, 05/11/2011, 05/04/2011, 04/27/2011, 04/20/2011, 04/13/2011, 04/06/2011, 03/30/2011, 03/23/2011, 06/08/2011, 06/01/2011, 05/25/2011",http://www.villagevoice.com/events/soulgasm-155045/,Soulgasm,248 E. Fifth St.,New York,$5,"DJ Bryan Cox and Spin Dynasty's Rob Flow spin house, funk, soul, and old-school hip-hop.</p>",Leopard Lounge,NY,
03/20/2011,http://www.villagevoice.com/events/futuresnakes-we-are-all-romans-nite-club-vs-the-little-star-dweller-2444913/,Futuresnakes+We Are All Romans+Nite Club Vs. the Little Star Dweller,125 Fifth Ave.,Brooklyn,$10,,Southpaw,NY,
03/25/2011,http://www.villagevoice.com/events/danielson-out-fighting-2453234/,Danielson+Out Fighting,158 Bleecker St.,New York,$10-$12,,(le) Poisson Rouge,NY,
"05/31/2011, 05/17/2011, 05/10/2011, 05/03/2011, 04/26/2011, 04/19/2011, 04/12/2011, 04/05/2011, 03/29/2011, 03/22/2011, 06/14/2011, 06/07/2011, 05/24/2011",http://www.villagevoice.com/events/lachs-antihoot-1923979/,'Lach's Antihoot',125 E. 11th St.,New York,free,,Webster Hall,NY,
03/23/2011,http://www.villagevoice.com/events/the-poison-tree-2453110/,The Poison Tree,425 Lafayette St.,New York,$14,,Joe's Pub,NY,
"04/18/2011, 06/13/2011, 06/06/2011, 05/30/2011, 05/23/2011, 05/16/2011, 05/09/2011, 05/02/2011, 04/25/2011, 04/11/2011, 04/04/2011, 03/28/2011, 03/21/2011",http://www.villagevoice.com/events/reverend-vince-anderson-1201280/,Reverend Vince Anderson,484 Union Ave.,Brooklyn,free,,Union Pool,NY,
"04/25/2011, 03/21/2011, 03/28/2011, 04/04/2011, 04/11/2011, 04/18/2011, 05/02/2011, 05/09/2011, 05/16/2011, 05/23/2011, 05/30/2011, 06/06/2011, 06/13/2011",http://www.villagevoice.com/events/t-blues-band-419682/,T Blues Band,149 Bleecker St.,New York,,,Terra Blues,NY,
"05/17/2011, 05/24/2011, 05/31/2011, 06/07/2011, 06/14/2011, 05/10/2011, 05/03/2011, 04/26/2011, 04/19/2011, 04/12/2011, 04/05/2011, 03/29/2011, 03/22/2011",http://www.villagevoice.com/events/jr-mack-band-835027/,Jr. Mack Band,149 Bleecker St.,New York,,,Terra Blues,NY,
03/19/2011,http://www.villagevoice.com/events/steve-martin-and-the-steep-canyon-rangers-2444601/,Steve Martin & the Steep Canyon Rangers,66 N. 6th St.,Brooklyn,sold out,,Music Hall of Williamsburg,NY,
03/17/2011,http://www.villagevoice.com/events/steve-martin-and-the-steep-canyon-rangers-2439094/,Steve Martin & the Steep Canyon Rangers,425 Lafayette St.,New York,$35,,Joe's Pub,NY,
"4/2/2011, 6/4/2011, 5/7/2011",http://www.villagevoice.com/events/bluegrass-jam-1628277/,'Bluegrass Jam',700 E. 9th St.,New York,,,Banjo Jim's,NY,
03/18/2011,http://www.villagevoice.com/events/mary-halvorson-quintet-2434485/,Mary Halvorson Quintet,376 9th St.,Brooklyn,$10,"There were plenty of exclamation points in the air last year when the sly guitarist figured out how to add horns to her somewhat insular trio. The result was the remarkable Saturn Sings, which found Halvorson's music a bit more appealing without kowtowing to convention. When this group (with Jon Irabagon on sax and Kirk Knuffke on cornet) reaches boiling point, the five-way exchange is a hubbub of cagey design both eccentric and engaging. With Smokey's Roundup.</p>",Barbes,NY,http://vvoice.vo.llnwd.net/e12/6081455.47.jpg
03/17/2011,http://www.villagevoice.com/events/howard-fishman-rana-santacruz-2434484/,Howard Fishman+Rana Santacruz,376 9th St.,Brooklyn,$10,,Barbes,NY,
03/19/2011,http://www.villagevoice.com/events/baby-soda-sasha-dobson-2434486/,Baby Soda+Sasha Dobson,376 9th St.,Brooklyn,$10,,Barbes,NY,
03/21/2011,http://www.villagevoice.com/events/chico-trujillo-2434487/,Chico Trujillo,376 9th St.,Brooklyn,$10,,Barbes,NY,
03/22/2011,http://www.villagevoice.com/events/high-space-2434488/,High Space,376 9th St.,Brooklyn,$10,,Barbes,NY,
03/23/2011,http://www.villagevoice.com/events/angelica-sanchez-2434489/,Angelica Sanchez,376 9th St.,Brooklyn,$10,,Barbes,NY,
03/24/2011,http://www.villagevoice.com/events/scott-kettners-forro-brass-band-phyllis-chen-2434491/,Scott Kettner's Forro Brass Band+Phyllis Chen,376 9th St.,Brooklyn,$10,,Barbes,NY,
03/25/2011,http://www.villagevoice.com/events/bill-carneys-jug-addicts-the-ofarrill-brothers-band-2434492/,Bill Carney's Jug Addicts+the O'Farrill Brothers Band,376 9th St.,Brooklyn,$10,,Barbes,NY,
03/26/2011,http://www.villagevoice.com/events/spanglish-fly-meandros-2434493/,Spanglish Fly+Meandros,376 9th St.,Brooklyn,$10,,Barbes,NY,
03/27/2011,http://www.villagevoice.com/events/bad-reputation-2434494/,Bad Reputation,376 9th St.,Brooklyn,$10,,Barbes,NY,
03/28/2011,http://www.villagevoice.com/events/kamikaze-ground-crew-2434495/,Kamikaze Ground Crew,376 9th St.,Brooklyn,$10,,Barbes,NY,
03/29/2011,http://www.villagevoice.com/events/lethal-objection-2434496/,Lethal Objection,376 9th St.,Brooklyn,$10,,Barbes,NY,
03/23/2011,http://www.villagevoice.com/events/devotchka-mariachi-el-bronx-2445145/,DeVotchKa+Mariachi El Bronx,431 W. 16th St.,New York,$27-$30,,Highline Ballroom,NY,
03/28/2011,http://www.villagevoice.com/events/victoria-shaw-2434509/,Victoria Shaw,315 W. 44th St.,New York,$25,,Birdland,NY,
"03/17/2011, 03/18/2011, 03/19/2011, 03/20/2011",http://www.villagevoice.com/events/the-heath-brothers-2417745/,The Heath Brothers,60th St. & Broadway,New York,$30-$35,,"Dizzy's Club Coca-Cola, Frederick P. Rose Hall, Home of Jazz at Lincoln Center",NY,
"03/19/2011, 03/20/2011, 03/18/2011, 03/17/2011",http://www.villagevoice.com/events/kenny-werner-quintet-2417547/,Kenny Werner Quintet,131 W. 3rd St.,New York,$20-$30,,Blue Note,NY,
"03/20/2011, 03/18/2011, 03/19/2011",http://www.villagevoice.com/events/leo-nocentelli-and-the-meters-experience-2445194/,Leo Nocentelli & the Meters Experience,1650 Broadway,New York,$35,,Iridium,NY,
"03/18/2011, 03/17/2011, 03/19/2011",http://www.villagevoice.com/events/pat-martino-organ-quartet-2434504/,Pat Martino Organ Quartet,315 W. 44th St.,New York,$30-$40,,Birdland,NY,
"03/23/2011, 03/24/2011, 03/22/2011",http://www.villagevoice.com/events/chrisette-michele-2434517/,Chrisette Michele,131 W. 3rd St.,New York,$20-$35,,Blue Note,NY,
"03/22/2011, 03/25/2011, 03/24/2011, 03/23/2011, 03/26/2011",http://www.villagevoice.com/events/charlie-haden-quartet-west-2434507/,Charlie Haden Quartet West,315 W. 44th St.,New York,$40,,Birdland,NY,
"03/27/2011, 03/22/2011, 03/23/2011, 03/26/2011, 03/24/2011, 03/25/2011",http://www.villagevoice.com/events/bill-charlap-trio-2434674/,Bill Charlap Trio,29 Cornelia St.,New York,$30-$35,,Cornelia Street Cafe,NY,
"03/25/2011, 03/26/2011, 03/27/2011",http://www.villagevoice.com/events/oldean-pope-saxophone-choir-2434518/,Oldean Pope Saxophone Choir,131 W. 3rd St.,New York,$15-$25,,Blue Note,NY,
"04/02/2011, 04/03/2011, 04/01/2011, 03/31/2011, 03/30/2011, 03/29/2011",http://www.villagevoice.com/events/rene-marie-carla-cook-and-allan-harris-2434680/,"Rene Marie, Carla Cook & Allan Harris",60th St. & Broadway,New York,$30-$35,,"Dizzy's Club Coca-Cola, Frederick P. Rose Hall, Home of Jazz at Lincoln Center",NY,
"03/29/2011, 04/03/2011, 04/02/2011, 04/01/2011, 03/31/2011, 03/30/2011",http://www.villagevoice.com/events/michel-legrand-trio-2434524/,Michel Legrand Trio,131 W. 3rd St.,New York,$30-$45,,Blue Note,NY,
"05/16/2011, 04/04/2011, 04/11/2011, 04/18/2011, 04/25/2011, 05/02/2011, 05/09/2011, 03/28/2011, 05/23/2011, 05/30/2011, 06/06/2011, 06/13/2011, 03/21/2011",http://www.villagevoice.com/events/mingus-mondays-703797/,'Mingus Mondays',116 E. 27th St.,New York,$25,Featuring Mingus Dynasty.</p>,Jazz Standard,NY,
03/19/2011,http://www.villagevoice.com/events/ladysmith-black-mambazo-2446968/,Ladysmith Black Mambazo,2900 Campus Road,Brooklyn,$30-$40,"South Africa's most important vocal ensemble released an album of Zulu children's songs this year, which made sense: they have a broad appeal already, as their lofty lyrical content takes a back seat to their hypnotic harmonizing. Sexagenarian founder Joseph Shabalala is preparing to turn the reins over to his own children, making his project a family affair on both sides. One way or another, this band deserves to last across generations.</p>",Brooklyn Center for The Performing Arts,NY,http://vvoice.vo.llnwd.net/e12/6081463.47.jpg
"04/12/2011, 05/10/2011, 05/17/2011, 05/24/2011, 03/22/2011, 05/31/2011, 06/07/2011, 06/14/2011, 05/03/2011, 04/26/2011, 04/19/2011, 04/05/2011, 03/29/2011",http://www.villagevoice.com/events/slavic-soul-party-155084/,'Slavic Soul Party',376 9th St.,Brooklyn,$10,"Slavic Soul Party are Eastern Europe's answer to the funk (and ""Grunt"") of the J.B.'s or, more recently, the Budos Band. On their recordings, and every Tuesday at Barb&egrave;s, the 10-person brass ensemble pins Gypsy melodies against the sort of jazzy r&b horn collages you hear in movies adapted from Elmore Leonard books. The best part, though, is how they interact with their audience at their concerts, sometimes breaking the fourth wall, and really making each word in their name&#151;especially the last&#151;pull its weight.</p>",Barbes,NY,http://vvoice.vo.llnwd.net/e12/4232102.47.jpg
03/22/2011,http://www.villagevoice.com/events/chico-trujillo-2444910/,Chico Trujillo,204 Varick St.,New York,$12,,S.O.B.'s,NY,
03/25/2011,http://www.villagevoice.com/events/yutaka-oyama-and-masahiro-nitta-2464583/,Yutaka Oyama & Masahiro Nitta,881 7th Ave.,New York,$34-$46,,Zankel Hall at Carnegie,NY,
03/26/2011,http://www.villagevoice.com/events/afro-cuban-all-stars-2434651/,Afro-Cuban All Stars,2 W. 64th St.,New York,$45-$65,,The Concert Hall,NY,
03/26/2011,http://www.villagevoice.com/events/amir-vahab-2445307/,Amir Vahab,200 Hudson St.,New York,$12,,92Y Tribeca,NY,
03/18/2011,http://www.villagevoice.com/events/marcel-khalife-karine-hovhannisyan-and-david-krakauer-2444997/,"Marcel Khalife, Karine Hovhannisyan & David Krakauer",2537 Broadway,New York,$21-$45,With Philharmonia New York.</p>,Peter Norton Symphony Space,NY,
"05/27/2011, 06/03/2011, 06/10/2011, 06/17/2011, 05/20/2011, 05/13/2011, 05/06/2011, 04/29/2011, 04/15/2011, 04/08/2011, 04/01/2011, 03/25/2011, 03/18/2011, 04/22/2011",http://www.villagevoice.com/events/yuri-yunakov-and-grand-masters-of-gypsy-music-2044564/,Yuri Yunakov & Grand Masters of Gypsy Music,113 Ludlow,New York,$10,,Mehanata Bulgarian Bar,NY,
"03/25/2011, 06/17/2011, 06/10/2011, 06/03/2011, 05/27/2011, 05/20/2011, 05/13/2011, 05/06/2011, 04/29/2011, 04/22/2011, 04/15/2011, 04/08/2011, 03/18/2011, 04/01/2011",http://www.villagevoice.com/events/dj-poodlecannon-648484/,DJ Poodlecannon,113 Ludlow,New York,$5-$10,,Mehanata Bulgarian Bar,NY,
"03/25/2011, 03/18/2011, 06/10/2011, 05/13/2011, 04/01/2011, 04/15/2011, 04/29/2011, 06/03/2011, 05/27/2011, 05/20/2011, 05/06/2011, 04/08/2011, 06/17/2011, 04/22/2011",http://www.villagevoice.com/events/grand-masters-of-gypsy-music-651501/,Grand Masters of Gypsy Music,113 Ludlow,New York,$10,,Mehanata Bulgarian Bar,NY,
"05/19/2011, 03/24/2011, 03/31/2011, 04/07/2011, 04/14/2011, 04/21/2011, 04/28/2011, 05/05/2011, 05/12/2011, 06/16/2011, 06/09/2011, 06/02/2011, 05/26/2011",http://www.villagevoice.com/events/dj-hutz-648466/,DJ Hutz,113 Ludlow,New York,$10,Gogol Bordello's Eugene Hutz spins when not on tour; with Pedro.</p>,Mehanata Bulgarian Bar,NY,
"06/17/2011, 05/06/2011, 06/03/2011, 05/27/2011, 05/20/2011, 04/29/2011, 04/22/2011, 04/15/2011, 04/08/2011, 06/10/2011, 05/13/2011, 03/18/2011, 03/25/2011, 04/01/2011",http://www.villagevoice.com/events/manhattan-haitian-dance-party-310265/,'Manhattan Haitian Dance Party',204 Varick St.,New York,$18-$20,,S.O.B.'s,NY,
"05/14/2011, 06/18/2011, 03/19/2011, 03/26/2011, 04/02/2011, 04/09/2011, 04/16/2011, 04/23/2011, 04/30/2011, 05/07/2011, 06/11/2011, 06/04/2011, 05/28/2011, 05/21/2011",http://www.villagevoice.com/events/sapphire-saturdays-609991/,Sapphire Saturdays,249 Eldridge St.,New York,$5,,Sapphire,NY,
"03/19/2011, 06/18/2011, 06/11/2011, 04/30/2011, 04/23/2011, 04/16/2011, 04/09/2011, 04/02/2011, 03/26/2011, 06/04/2011, 05/28/2011, 05/21/2011, 05/14/2011, 05/07/2011",http://www.villagevoice.com/events/african-night-477203/,'African Night',773 St. Nicholas Ave.,New York,,,St. Nick's Pub,NY,
"05/08/2011, 05/01/2011, 04/17/2011, 03/20/2011, 03/27/2011, 04/03/2011, 04/24/2011, 04/10/2011, 06/12/2011, 06/05/2011, 05/29/2011, 05/22/2011, 05/15/2011",http://www.villagevoice.com/events/bossa-nova-brunch-667506/,'Bossa Nova Brunch',204 Varick St.,New York,$30,With Bossa Nova Trio.</p>,S.O.B.'s,NY,
"04/17/2011, 03/20/2011, 03/27/2011, 04/03/2011, 04/10/2011, 04/24/2011, 05/01/2011, 05/08/2011, 05/15/2011, 05/22/2011, 05/29/2011, 06/05/2011, 06/12/2011",http://www.villagevoice.com/events/stephane-wrembel-478439/,Stephane Wrembel,376 9th St.,Brooklyn,$10,,Barbes,NY,
"04/13/2011, 03/23/2011, 03/30/2011, 04/20/2011, 04/27/2011, 05/04/2011, 05/11/2011, 05/18/2011, 05/25/2011, 06/01/2011, 06/08/2011, 04/06/2011, 06/15/2011",http://www.villagevoice.com/events/little-rickys-rib-shack-303647/,Little Ricky's Rib Shack,419 W. 13th St.,New York,$10,"DJ Rich Medina spins soul, hip-hop, Afrobeat, and jazz downstairs.</p>",APT,NY,
"6/2/2011, 5/5/2011, 4/7/2011",http://www.villagevoice.com/events/basement-bhangra-310268/,Basement Bhangra,204 Varick St.,New York,$5-$16,DJ Rekha fuses East and West with traditional and Bollywood Indian music.</p>,S.O.B.'s,NY,
"3/20/2011, 4/17/2011, 5/15/2011",http://www.villagevoice.com/events/anonymous-679091/,Anonymous,113 Ludlow,New York,$10,Queerpunx dance party.</p>,Mehanata Bulgarian Bar,NY,
"03/31/2011, 04/07/2011, 04/14/2011, 04/21/2011, 04/28/2011, 05/05/2011, 05/12/2011, 05/19/2011, 05/26/2011, 06/02/2011, 06/09/2011, 06/16/2011, 03/24/2011",http://www.villagevoice.com/events/brooklyn-freestyle-sessions-219119/,'Brooklyn Freestyle Sessions',345 Grand St.,Brooklyn,,Live jazz/funk/Afro-dub soul jam sessions with Mobius Collective and rotating guests.</p>,Rose Live Music,NY,
"04/30/2011, 03/19/2011, 05/07/2011, 04/09/2011, 04/16/2011, 04/23/2011, 05/14/2011, 05/21/2011, 05/28/2011, 06/04/2011, 06/11/2011, 06/18/2011, 03/26/2011, 04/02/2011",http://www.villagevoice.com/events/samba-soul-389416/,'Samba Soul',204 Varick St.,New York,$10-$20,,S.O.B.'s,NY,
"04/15/2011, 06/17/2011, 06/10/2011, 06/03/2011, 05/27/2011, 05/20/2011, 05/13/2011, 05/06/2011, 04/29/2011, 04/22/2011, 04/08/2011, 04/01/2011, 03/25/2011, 03/18/2011",http://www.villagevoice.com/events/salsa-groove-389411/,'Salsa Groove',204 Varick St.,New York,$15,With Los Soneros de Oriente.</p>,S.O.B.'s,NY,
"04/24/2011, 06/12/2011, 06/05/2011, 05/29/2011, 05/22/2011, 05/15/2011, 05/08/2011, 05/01/2011, 04/17/2011, 04/10/2011, 04/03/2011, 03/27/2011, 03/20/2011",http://www.villagevoice.com/events/crash-course-karaoke-2062744/,'Crash Course Karaoke',157 Bleecker St.,New York,,,Kenny's Castaways,NY,
"03/22/2011, 06/14/2011, 06/07/2011, 05/31/2011, 05/24/2011, 05/17/2011, 05/10/2011, 05/03/2011, 04/26/2011, 04/19/2011, 04/12/2011, 04/05/2011, 03/29/2011",http://www.villagevoice.com/events/the-kings-of-karaoke-1811992/,The Kings of Karaoke,199 Bowery,New York,free,,Crash Mansion,NY,
"05/19/2011, 04/14/2011, 04/21/2011, 04/28/2011, 05/05/2011, 04/07/2011, 03/31/2011, 03/24/2011, 05/12/2011, 06/16/2011, 06/09/2011, 06/02/2011, 05/26/2011",http://www.villagevoice.com/events/sid-and-buddy-karaoke-477195/,'Sid & Buddy Karaoke',37 Greenpoint Ave.,Brooklyn,,,Red Star Sports Bar,NY,
"6/3/2011, 5/6/2011, 4/1/2011",http://www.villagevoice.com/events/metrojam-522733/,'Metrojam',34 W. 22nd St.,New York,$10,,Metropolitan Room,NY,
"05/24/2011, 06/14/2011, 06/07/2011, 05/31/2011, 05/17/2011, 05/10/2011, 05/03/2011, 04/26/2011, 03/22/2011, 03/29/2011, 04/05/2011, 04/12/2011, 04/19/2011",http://www.villagevoice.com/events/rock-n-twang-live-band-karaoke-506804/,'Rock 'N' Twang Live Band Karaoke',30 W. 26th St.,New York,free,,Hill Country Barbecue,NY,
03/24/2011,http://www.villagevoice.com/events/hydrogen-jukebox-2434664/,'Hydrogen Jukebox',29 Cornelia St.,New York,$7,,Cornelia Street Cafe,NY,
"04/04/2011, 03/28/2011, 05/30/2011, 05/23/2011, 05/16/2011, 05/09/2011, 05/02/2011, 04/25/2011, 04/18/2011, 04/11/2011, 06/06/2011, 06/13/2011, 03/21/2011",http://www.villagevoice.com/events/the-peoples-open-mic-1574354/,'The People's Open Mic',1039 Washington St.,Hoboken,free,,Maxwell's,NJ,
03/22/2011,http://www.villagevoice.com/events/jamie-woon-2445044/,Jamie Woon,289 Kent Ave.,Brooklyn,$10,"Already burned through your enthusiasm for the James Blake album? First, get a grip, then give this fellow future-soul Brit a try. Woon's 2010 single ""Night Air"" (coproduced by dubstep hotshot Burial) suggested an artier Craig David; his full-length debut is due out in the U.K. next month. With FaltyDL, Mux Mool, and Magick Mountain.</p>",Glasslands Gallery,NY,http://vvoice.vo.llnwd.net/e12/6090230.47.jpg
03/19/2011,http://www.villagevoice.com/events/simian-mobile-disco-skream-and-benga-fake-blood-2444939/,Simian Mobile Disco+Skream & Benga+Fake Blood,610 W. 56th St.,New York,$40-$45,,Terminal 5,NY,
03/19/2011,http://www.villagevoice.com/events/totally-enormous-extinct-dinosaurs-beni-palms-out-sound-djs-2444882/,Totally Enormous Extinct Dinosaurs+Beni+Palms Out Sound DJs,70 North 6th St.,Brooklyn,$10,,Public Assembly,NY,
03/24/2011,http://www.villagevoice.com/events/seoulsonic-2464639/,Seoulsonic,361 Metropolitan Ave.,Brooklyn,$15,,Knitting Factory,NY,
03/28/2011,http://www.villagevoice.com/events/art-vs-science-future-relative-2453633/,Art vs Science+Future Relative,217 E. Houston St.,New York,$12,,Mercury Lounge,NY,
"03/31/2011, 03/30/2011, 03/29/2011, 03/28/2011",http://www.villagevoice.com/events/lcd-soundsystem-2464542/,LCD Soundsystem,610 W. 56th St.,New York,sold out,,Terminal 5,NY,
